time(millisecond),latitude,longitude,altitude_above_seaLevel(meters),North,East,Down, xSpeed(m/s), ySpeed(m/s), zSpeed(m/s), roll(degrees), pitch(degrees), compass_heading(degrees)
289900,32.8253563808406,34.9550377293167,12.4942341,7.584020181393498,18.666055664845302,-0.0003286603039258651,2.5,6.0,0.0,-3.4,4.0,248.1
290000,32.8253585746022,34.9550439781209,12.4942341,7.827306683995246,19.251177545237397,-0.00033796657324991486,2.6,6.1,0.0,-3.9,3.8,248.1
290100,32.825360966096,34.9550507875615,12.4942341,8.09252157909171,19.888795937319927,-0.00034803506646508,2.6,6.1,0.0,-4.3,3.6,248.1
290200,32.8253633966203,34.9550575282479,12.4942341,8.362065114492573,20.51997638981929,-0.0003579689748827164,2.6,6.2,0.0,-4.4,3.4,248.1
290300,32.8253658417355,34.9550644222651,12.4942341,8.633226722670642,21.165514269372068,-0.00036802658441636993,2.6,6.2,0.0,-4.8,3.2,248.1
290400,32.8253681714005,34.9550710256062,12.4942341,8.891584992374135,21.783833947585308,-0.00037758007848154307,2.6,6.3,0.0,-4.7,3.2,248.0
290500,32.8253706164896,34.9550780076256,12.4942341,9.1627437207894,22.437612024609308,-0.00038759367730989425,2.6,6.3,0.0,-4.6,3.2,248.0
290600,32.8253728744249,34.9550844449942,12.4942341,9.413147263926305,23.040390393691908,-0.00039676010237332804,2.7,6.4,0.0,-4.4,3.2,248.0
290700,32.8253752734486,34.9550913162565,12.4942341,9.679197433778114,23.683797390824935,-0.00040646414254918994,2.7,6.4,0.0,-4.2,3.3,248.0
290800,32.8253776081944,34.9550979916142,12.4942341,9.93811927587074,24.30886036517751,-0.00041582071773849094,2.7,6.5,0.0,-4.4,3.0,248.1
290900,32.8253801323086,34.9551051996335,12.5942341,10.218041475418836,24.983799080813327,-0.10042584354613027,2.7,6.5,0.0,-4.6,2.6,248.2
291000,32.8253825726557,34.9551121593873,12.5942341,10.488674538215065,25.635492102999265,-0.10043544514707303,2.7,6.6,0.0,-4.6,2.9,248.2
291100,32.8253854202701,34.9551200767251,12.4942341,10.804474036344637,26.37685202803354,-0.0004463142203245951,2.7,6.6,0.0,-4.5,3.0,248.2
291200,32.8253878403724,34.9551270095644,12.4942341,11.07286202844378,27.02602475145197,-0.00045570601932354293,2.7,6.6,0.0,-4.2,2.9,248.1
291300,32.825390317353,34.955134155028,12.4942341,11.347557799922356,27.695107000302556,-0.0004652943738241433,2.7,6.6,0.0,-4.2,2.9,248.1
291400,32.8253926654389,34.9551409084376,12.5942341,11.607958767637939,28.327477117631574,-0.10047428499052558,2.7,6.6,0.0,-4.0,2.5,248.1
291500,32.8253949146718,34.9551472306449,12.5942341,11.857397648023799,28.91947182753772,-0.10048266492676738,2.7,6.7,0.0,-4.0,2.4,248.1
291600,32.8253972982188,34.9551540992973,12.5942341,12.121731818116988,29.562634121839295,-0.10049166216955108,2.7,6.7,0.0,-4.1,2.8,248.1
291700,32.8253998772051,34.9551616072906,12.5942341,12.407740099952374,30.265662530156106,-0.10050139441393036,2.7,6.8,0.0,-4.2,3.2,248.1
291800,32.8254023289122,34.955168783665,12.5942341,12.679633201405029,30.937638984195942,-0.10051060662909617,2.8,6.8,0.0,-4.0,3.4,248.0
291900,32.8254050214988,34.9551768470749,12.5942341,12.978239647896935,31.69267496799185,-0.10052082482129965,2.8,6.8,0.0,-3.6,3.0,248.0
292000,32.8254074822991,34.9551840330734,12.5942341,13.251141290461774,32.36555252242378,-0.1005298776823933,2.8,6.9,0.0,-3.6,2.3,248.1
292100,32.8254100886172,34.9551915694491,12.5942341,13.54018089376331,33.071238436106086,-0.10053929530278527,2.8,6.9,0.0,-3.4,2.2,248.2
292200,32.825412552466,34.9551987538979,12.5942341,13.813420714587544,33.743970807755545,-0.10054817705729846,2.8,6.9,0.0,-3.5,2.1,248.3
292300,32.8254151175128,34.9552064067399,12.5942341,14.097883285226064,34.4605621649368,-0.10055751727726303,2.8,6.9,0.0,-3.7,2.3,248.2
292400,32.8254175674743,34.9552136238939,12.5942341,14.369583056130832,35.136356867043446,-0.10056625677936815,2.8,6.9,0.0,-3.6,2.5,248.2
292500,32.8254201582635,34.9552212282898,12.4942341,14.656901092452443,35.84841290451932,-0.0005753790487457167,2.8,6.9,0.0,-3.7,2.5,248.1
292600,32.8254226435817,34.9552284810851,12.4942341,14.932522045943127,36.5275448922321,-0.0005840016703491102,2.8,7.0,0.0,-3.8,2.7,248.1
292700,32.8254252872368,34.9552361268314,12.5942341,15.225702150257327,37.24347065065503,-0.10059300998590093,2.8,7.0,0.0,-3.6,2.8,248.0
292800,32.8254278419137,34.9552434613487,12.4942341,15.509015587835016,37.93025588245486,-0.0006015750164065636,2.8,7.0,0.0,-3.6,2.7,248.0
292900,32.8254304437503,34.9552511728316,12.4942341,15.797558466351006,38.6523379704054,-0.0006104448373980276,2.9,7.0,0.0,-3.4,2.8,248.0
293000,32.8254329272446,34.955258442428,12.4942341,16.072977327687365,39.33304300443808,-0.0006187330753242293,2.9,7.1,0.0,-3.4,2.7,247.9
293100,32.8254355584193,34.9552659783144,12.4942341,16.36477406017412,40.03868270432217,-0.0006272650674832292,2.9,7.1,0.0,-3.3,2.8,247.9
293200,32.8254380760198,34.9552730440949,12.4942341,16.64397557291539,40.700302977641115,-0.0006352051676365988,2.9,7.1,0.0,-3.2,2.6,247.9
293300,32.8254408093826,34.955280995035,12.4942341,16.947104972700437,41.444807047303996,-0.0006439962946851452,2.9,7.1,0.0,-3.2,2.3,247.9
293400,32.8254434190097,34.955288563545,12.4942341,17.236512173517077,42.15350138244461,-0.0006522743152999055,2.9,7.1,0.0,-3.5,1.9,247.9
293500,32.8254461637064,34.9552965028221,12.4942341,17.54089863687961,42.89691328401771,-0.0006608622678605514,2.9,7.2,0.0,-3.7,1.7,247.9
293600,32.8254490763544,34.9553050100352,12.4942341,17.863910888774956,43.693505066531785,-0.0006699397906944071,2.9,7.2,0.0,-3.8,1.6,247.9
293700,32.8254518561474,34.9553131280081,12.4942341,18.172189601417795,44.453649431913476,-0.0006784937618942166,2.9,7.2,0.0,-3.7,1.5,247.9
293800,32.8254544369315,34.9553206893409,12.4942341,18.45839828710004,45.16167152143786,-0.0006863636105070015,2.9,7.2,0.0,-3.5,1.4,248.0
293900,32.8254570659436,34.9553284265557,12.4942341,18.74995548678762,45.88616265881325,-0.0006943152735674474,2.9,7.2,0.0,-3.6,1.5,248.0
294000,32.8254594159576,34.9553353981355,12.4942341,19.01057183781512,46.53896182928805,-0.0007013900676851037,2.9,7.2,0.0,-3.5,1.3,248.1
294100,32.8254620945787,34.9553432531622,12.4942341,19.30763078951554,47.274484467040686,-0.0007092822758334449,2.9,7.2,0.0,-3.3,1.0,248.1
294200,32.8254646500372,34.9553507406842,12.4942341,19.591031070364608,47.975594957834545,-0.0007167149315057131,2.9,7.2,0.0,-3.3,1.2,248.0
294300,32.8254673471834,34.9553586406499,12.4942341,19.890144567084143,48.71532547252802,-0.0007244588079284853,2.9,7.3,0.0,-3.5,1.0,248.0
294400,32.8254699135069,34.9553661772703,12.4942341,20.17474987008456,49.421033312335034,-0.0007317509874846806,2.9,7.2,0.0,-3.5,0.8,247.9
294500,32.8254726677268,34.9553742573183,12.4942341,20.480192945202102,50.17762613321118,-0.0007394705630856535,2.9,7.2,0.0,-3.4,0.7,247.9
294600,32.8254752381931,34.9553818289683,12.4942341,20.765257777117856,50.88661395576742,-0.0007466044066202215,2.9,7.2,0.0,-3.2,0.9,247.8
294700,32.8254779426087,34.9553897916121,12.4942341,21.06517764885978,51.6322132856677,-0.0007540086726836037,2.9,7.2,0.0,-3.1,1.0,247.8
294800,32.82548051641,34.9553973608969,12.4942341,21.350612443292288,52.34097955745883,-0.0007609557077543627,2.9,7.3,0.0,-3.1,0.7,247.8
294900,32.825483286276,34.9554054539535,12.4942341,21.657790912543657,53.09879029346564,-0.0007682870649112772,2.9,7.3,0.0,-3.2,0.6,247.9
295000,32.8254858590221,34.9554130277649,12.4942341,21.94310878684543,53.80798033593212,-0.0007750467395943872,2.9,7.3,0.0,-3.1,0.7,247.9
295100,32.8254885629556,34.9554210066797,12.5942341,22.24297506414504,54.555102258616586,-0.10078206707904958,2.9,7.3,0.0,-3.0,0.7,247.9
295200,32.8254911057775,34.9554284933452,12.5942341,22.524974447726823,55.25613213705935,-0.10078856178641082,2.9,7.2,0.0,-3.1,0.6,247.9
295300,32.8254936977913,34.9554360090866,12.5942341,22.812429326603723,55.95988457940917,-0.10079500907478867,2.9,7.2,0.0,-3.0,0.6,247.9
295400,32.8254962534192,34.9554434725079,12.5942341,23.095849025795015,56.65873786856757,-0.10080131299777317,2.9,7.2,0.0,-2.9,0.6,247.9
295500,32.8254990087334,34.9554515057409,12.5942341,23.401414041517917,57.410946643521676,-0.10080800196934714,2.9,7.2,0.0,-2.9,0.7,247.8
295600,32.8255016250436,34.955459149693,12.5942341,23.69156352491889,58.126704229834914,-0.10081426874579424,2.9,7.2,0.0,-3.1,0.7,247.8
295700,32.8255045414436,34.9554676603723,12.5942341,24.014993111427945,58.92361959959897,-0.10082113663887249,2.9,7.2,0.0,-3.2,0.6,247.7
295800,32.8255071156618,34.9554752910303,12.5942341,24.300474641270192,59.638132258217816,-0.100827181832849,2.9,7.2,0.0,-3.1,0.5,247.7
295900,32.8255097821802,34.9554832949837,12.5942341,24.59619230246351,60.38759915273586,-0.10083341172551208,2.9,7.2,0.0,-3.0,0.5,247.8
296000,32.825512328767,34.9554908570913,12.5942341,24.878609601904614,61.095692865216485,-0.10083921219425562,2.9,7.2,0.0,-2.9,0.4,247.8
296100,32.8255150217704,34.9554987321408,12.5942341,25.177264654447335,61.833089522445206,-0.10084517087709166,2.9,7.2,0.0,-2.9,0.4,247.8
296200,32.8255175224741,34.9555062241077,12.5942341,25.454593577508653,62.53461537100995,-0.1008507284532758,2.9,7.2,0.0,-3.0,0.3,247.8
296300,32.8255201746883,34.9555141033166,12.5942341,25.748725149788612,63.272401395820836,-0.10085648374845313,2.9,7.2,0.0,-3.0,0.3,247.8
296400,32.8255226754702,34.9555215172724,12.5942341,26.0260628766709,63.96662244629352,-0.10086180920794874,2.9,7.2,0.0,-3.2,0.2,247.8
296500,32.8255252787008,34.955529197559,12.5942341,26.31476227440028,64.68578189562689,-0.10086723723410529,2.9,7.2,0.0,-3.1,0.0,247.9
296600,32.8255276847594,34.9555363247534,12.5942341,26.581595246792958,65.35315137651236,-0.10087218927936092,2.9,7.2,0.0,-3.0,0.1,247.9
296700,32.8255304028929,34.9555443431835,12.5942341,26.88303753302421,66.10397350239678,-0.10087766605058324,2.9,7.2,0.0,-2.8,0.2,247.9
296800,32.8255329598496,34.9555519264557,12.5942341,27.166605271979897,66.8140486798186,-0.10088274690092547,2.9,7.2,0.0,-2.8,0.2,247.9
296900,32.8255356029706,34.9555598180616,12.5942341,27.45972870867299,67.55299526266818,-0.1008879315528537,2.9,7.2,0.0,-2.6,0.1,247.9
297000,32.8255383544808,34.9555678380821,12.5942341,27.764872690046573,68.3039661896239,-0.10089311788116007,2.9,7.2,0.0,-2.6,0.0,247.9
297100,32.8255410173124,34.9555757147628,12.5942341,28.060182180621304,69.04151514223507,-0.10089810056080939,2.8,7.1,0.0,-2.7,0.1,247.9
297200,32.8255435394204,34.9555831771645,12.4942341,28.339885641037917,69.74027275830224,-0.0009027300380344272,2.8,7.1,0.0,-2.3,0.0,247.9
297300,32.8255461763142,34.9555909788517,12.5942341,28.632318474901282,70.47079889942077,-0.10090747533231159,2.8,7.1,0.0,-2.2,-0.1,247.9
297400,32.8255486176513,34.9555983191597,12.5942341,28.903064211046217,71.15812337284541,-0.10091184015874521,2.8,7.0,0.0,-2.4,-0.3,247.9
297500,32.8255511960775,34.9556060356177,12.5942341,29.189013272005432,71.88066937080552,-0.10091634002394834,2.8,7.0,0.0,-2.6,-0.4,247.9
297600,32.8255536391082,34.9556133581866,12.5942341,29.459946936502572,72.56633273444389,-0.10092052101668081,2.8,7.0,0.0,-2.5,-0.4,247.9
297700,32.8255561999862,34.9556210443454,12.5942341,29.743949987800576,73.28604152195531,-0.10092481711425538,2.8,7.0,0.0,-2.4,-0.2,247.9
297800,32.8255586559143,34.955628313534,12.5942341,30.01631410620927,73.96670644932286,-0.10092880355063016,2.8,7.0,0.0,-2.5,-0.1,247.9
297900,32.8255613103301,34.9556358178979,12.5942341,30.310690801214307,74.66939248384395,-0.10093285892939363,2.8,7.0,0.0,-2.6,-0.1,247.9
298000,32.8255638209478,34.9556431462779,12.5942341,30.589120161503306,75.35559984904681,-0.10093671004240079,2.8,7.0,0.0,-2.4,-0.2,247.9
298100,32.8255664709343,34.955650962666,12.5942341,30.883005652451942,76.08750276673665,-0.10094071791015402,2.8,6.9,0.0,-2.5,-0.4,247.9
298200,32.825568934288,34.9556582158283,12.5942341,31.15619347925429,76.7666668883048,-0.10094435058043505,2.8,6.9,0.0,-2.6,-0.6,247.9
298300,32.8255714845355,34.9556656988237,12.5942341,31.43901795066158,77.4673518480159,-0.10094801299669953,2.7,6.9,0.0,-2.7,-1.0,248.0
298400,32.8255738487496,34.9556727199506,12.5942341,31.701211192835274,78.12478879766535,-0.10095136274684524,2.7,6.8,0.0,-2.6,-1.7,248.0
298500,32.8255763050164,34.9556801120894,12.5942341,31.97361317629945,78.8169661268593,-0.10095479548198938,2.7,6.7,0.0,-2.5,-2.1,248.0
298600,32.8255786280373,34.9556870946185,12.5942341,32.231238127479166,79.47078881764206,-0.10095796040869232,2.7,6.7,0.0,-2.5,-1.8,248.0
298700,32.8255809757846,34.9556943504926,12.5942341,32.491605253627625,80.15020664525778,-0.10096115293073726,2.7,6.7,0.0,-2.3,-1.5,247.9
298800,32.8255833284562,34.9557013551446,12.5942341,32.75251859689833,80.8061007941156,-0.1009641742970615,2.6,6.6,0.0,-2.3,-1.5,247.9
298900,32.8255858351592,34.9557087804167,12.5942341,33.03051421643542,81.5013804859872,-0.10096729222230483,2.6,6.6,0.0,-2.5,-1.7,247.9
299000,32.8255881551382,34.9557156598553,12.5942341,33.28780201601572,82.14554996952388,-0.10097010280099461,2.6,6.5,0.0,-2.4,-1.9,247.9
299100,32.8255905983123,34.9557227436603,12.5942341,33.55875234557312,82.80885567224453,-0.10097292786883116,2.6,6.5,0.0,-2.3,-2.0,247.9
299200,32.8255928285705,34.9557293841719,12.5942341,33.806090102735034,83.4306526968982,-0.10097549468306521,2.6,6.5,0.0,-2.2,-1.9,247.9
299300,32.8255951615315,34.9557363611754,12.5942341,34.064817734124134,84.08395774960428,-0.10097811055187034,2.5,6.4,0.0,-2.2,-1.7,247.8
299400,32.8255973851001,34.9557429719588,12.5942341,34.31141368929724,84.70297105506266,-0.1009805219291966,2.5,6.3,0.0,-2.2,-1.5,247.8
299500,32.8255997387489,34.9557499052263,12.5942341,34.57243572178726,85.35218074568105,-0.10098297931444922,2.5,6.3,0.0,-2.1,-1.5,247.8
299600,32.8256019569241,34.9557563868202,12.5942341,34.81843364404805,85.95909709284616,-0.10098521120423865,2.5,6.3,0.0,-2.0,-1.5,247.8
299700,32.8256042385956,34.9557632512927,12.5942341,35.07147337493472,86.60186495748277,-0.10098748888575404,2.5,6.3,0.0,-2.1,-1.7,247.8
299800,32.8256064245407,34.9557697359451,12.5942341,35.31389700572899,87.20906762371672,-0.10098957801476427,2.5,6.2,0.0,-2.1,-1.9,247.8
299900,32.825608747262,34.9557764956755,12.5942341,35.571489323716236,87.84202771636731,-0.10099169000006203,2.5,6.2,0.0,-2.2,-2.5,247.8
300000,32.8256109380012,34.9557828921626,12.5942341,35.81444471649588,88.44097480632834,-0.10099362040404003,2.4,6.1,0.0,-2.3,-3.0,247.8
300100,32.8256131651328,34.9557895608325,12.5942341,36.06143607784486,89.0654082008916,-0.10099555535173632,2.4,6.0,0.0,-2.3,-3.2,247.8
300200,32.8256152918807,34.9557959040514,12.5942341,36.29729481813217,89.6593673544551,-0.10099733105750186,2.4,6.0,0.0,-2.3,-3.3,247.8
300300,32.8256175374333,34.9558025550943,12.5942341,36.54632917798304,90.28215015675983,-0.10099912594577809,2.4,5.9,0.0,-2.3,-3.3,247.8
300400,32.8256195272811,34.9558086858928,12.5942341,36.76700558160343,90.85621886338333,-0.10100070921328186,2.3,5.8,0.0,-2.3,-3.3,247.9
300500,32.8256216152916,34.9558149485518,12.5942341,36.99856840081194,91.44263455497915,-0.10100227202624623,2.3,5.8,0.0,-2.3,-3.4,247.9
300600,32.8256235788107,34.9558208081158,12.5942341,37.21632501259237,91.99130567562068,-0.10100367659497689,2.3,5.7,0.0,-2.3,-3.4,247.9
300700,32.825625623967,34.9558268605362,12.5942341,37.44313532510343,92.55803523838951,-0.10100507539638404,2.3,5.7,0.0,-2.3,-3.2,247.9
300800,32.8256276185895,34.9558326321286,12.5942341,37.664341424937554,93.09846893521379,-0.10100635635640742,2.3,5.6,0.0,-2.3,-3.1,247.8
300900,32.8256297425624,34.9558388617461,12.5942341,37.89989266660786,93.68179062650454,-0.10100767959718038,2.2,5.6,0.0,-2.2,-3.3,247.8
