time,distance(meters),speed(m/s), compass_heading(degrees), pitch(degrees), roll(degrees),height_above_takeoff(meters),North,East,Down
0,6.6538,3.26813,255.9,-27.5,-14.6,17.3,0,0,0
0.1,6.94399,3.54768,252.9,-30.3,-1.3,17.3,-0.01704983,-0.34598358,9.12E-09
0.2,7.24412,3.91908,250.2,-27.9,11,17.3,-0.020486933,-0.707064426,3.98E-08
0.3,7.58056,4.2557,249.4,-25.1,16.5,17.3,0.001571253,-1.120517447,9.76E-08
0.4,7.91939,4.5844,249.1,-23.5,17.2,17.3,0.049021448,-1.542913303,1.87E-07
0.5,8.29922,4.75726,249.6,-23.1,15.2,17.3,0.091753373,-2.0003202,3.13E-07
0.6,8.67061,4.8449,252.3,-23.2,3.7,17.3,0.166119113,-2.455387792,4.73E-07
0.7,9.06907,4.76044,255.1,-20.9,-17,17.3,0.220112049,-2.921986673,6.72E-07
0.8,9.46732,4.60551,255,-15.7,-27,17.3,0.234745267,-3.364511564,8.91E-07
0.9,9.90222,4.44775,254.8,-12.7,-26.6,17.3,0.170408003,-3.810149496,1.14E-06
1,10.324,4.34288,255.4,-12.3,-26.1,17.3,0.115149749,-4.24391343,1.41E-06
1.1,10.7671,4.2289,255.6,-11.7,-26.9,17.3,0.030025765,-4.687672691,1.72E-06
1.2,11.1841,4.17016,255.4,-10.8,-27.9,17.3,-0.083856888,-5.091575782,2.03E-06
1.3,11.6432,4.21392,255.2,-10.4,-28.2,17.3,-0.211580838,-5.535156573,2.40E-06
1.4,12.0501,4.20753,255.3,-10.1,-28.5,17.3,-0.393612585,-5.901593884,2.74E-06
1.5,12.4733,4.22647,255.2,-10.2,-28.7,17.3,-0.622418666,-6.266953485,3.10E-06
1.6,12.8678,4.26511,255.7,-15.5,-24.5,17.3,-0.862930714,-6.595970847,3.47E-06
1.7,13.1989,4.27398,253.8,-19.3,-7.4,17.3,-1.100992814,-6.85649162,3.78E-06
1.8,13.5909,4.27609,250.9,-18.5,11.7,17.2,-1.322278791,-7.189229025,0.100004185
1.9,14.0329,4.26085,249.9,-16.2,19.5,17.2,-1.521190163,-7.585526833,0.100004688
2,14.4514,4.28235,249.1,-15.2,19.5,17.2,-1.671083082,-7.977108801,0.100005203
2.1,14.884,4.32813,249.1,-13.6,20.2,17.2,-1.784978946,-8.39931772,0.100005776
2.2,15.3106,4.38357,249.5,-12.7,20.8,17.2,-1.861525823,-8.830222228,0.100006379
2.3,15.7321,4.47022,249.7,-12.2,21,17.2,-1.905245134,-9.268273923,0.100007012
2.4,16.1306,4.56122,250.2,-11.9,20.4,17.2,-1.910239329,-9.695899253,0.100007649
2.5,16.5489,4.5594,251.9,-10.9,10.8,17.2,-1.890571821,-10.15261747,0.100008352
2.6,16.9375,4.3095,253.3,-9.7,-8.9,17.2,-1.907118443,-10.56213755,0.100009022
2.7,17.3415,4.09739,253.6,-7.3,-24.1,17.2,-1.906968079,-10.99315368,0.10000975
2.8,17.722,3.8862,252.9,-4.8,-27.1,17.2,-1.944302513,-11.3845924,0.100010447
2.9,18.1188,3.67924,253.1,-3.9,-26.6,17.2,-2.025727231,-11.7773094,0.100011186
3,18.4999,3.5434,253.5,-3.9,-28.2,17.2,-2.139663815,-12.14183853,0.100011904
3.1,18.8579,3.44606,253.5,-4,-28.6,17.2,-2.277329111,-12.47345919,0.100012592
3.2,19.1867,3.38544,253.4,-4.3,-29,17.2,-2.440362592,-12.76504518,0.100013229
3.3,19.5227,3.39716,253.7,-5.2,-29.5,17.2,-2.644720342,-13.04921195,0.100013885
3.4,19.8487,3.3542,253.5,-7.5,-23.8,17.2,-2.804157752,-13.33862334,0.100014552
3.5,20.1622,3.21854,252.2,-8.8,-5.1,17.2,-3.037274577,-13.58729751,0.100015183
3.6,20.4521,3.04108,251.1,-8.5,13.6,17.2,-3.234844072,-13.82322179,0.100015788
3.7,20.7463,2.90066,250.6,-8,20.2,17.3,-3.402872218,-14.07451177,1.64E-05
3.8,21.0228,2.79895,250.6,-6.5,22.1,17.3,-3.522836141,-14.32504923,1.70E-05
3.9,21.3049,2.74702,250.7,-5.3,23.9,17.3,-3.624210808,-14.58872984,1.77E-05
4,21.5696,2.7952,250.6,-5.7,24.4,17.3,-3.667625995,-14.8559539,1.83E-05
4.1,21.8365,2.86348,250.7,-5.7,24.2,17.3,-3.675100855,-15.13882982,1.90E-05
4.2,22.0832,3.00514,250.9,-6.3,23.4,17.3,-3.64007538,-15.41549873,1.97E-05
4.3,22.3299,2.99287,251.7,-6.8,12.6,17.3,-3.631485754,-15.6817891,2.03E-05
4.4,22.562,2.82951,252.7,-3.3,-7.3,17.3,-3.563046171,-15.95350924,2.09E-05
4.5,22.7969,2.55028,253,-3.1,-22.1,17.3,-3.504774933,-16.2234748,2.16E-05
4.6,23.0079,2.22438,253.2,-3.7,-26.3,17.3,-3.481169755,-16.45530729,2.22E-05
4.7,23.2095,1.94925,253.1,-2.9,-26.4,17.2,-3.481729198,-16.66850352,0.100022711
4.8,23.3969,1.83501,253.4,-4,-27.6,17.3,-3.524182311,-16.85231725,2.32E-05
4.9,23.5856,1.82555,253.7,-5.2,-28.1,17.2,-3.596522006,-17.02729074,0.100023723
5,23.7572,1.89091,253.9,-5.7,-28.9,17.2,-3.697362953,-17.17444893,0.100024175
5.1,23.9436,2.02725,254.1,-6.2,-29.4,17.2,-3.773800093,-17.34555077,0.100024682
5.2,24.105,2.25978,254.6,-7.4,-28.9,17.2,-3.94224299,-17.45834097,0.100025093
5.3,24.2786,2.44545,255.7,-13.1,-27.2,17.2,-4.159000013,-17.56614052,0.100025526
5.4,24.4555,2.55136,255.3,-19.8,-15.1,17.2,-4.381650286,-17.67407181,0.100025974
5.5,24.6581,2.47165,252,-20.4,5.3,17.2,-4.607452285,-17.80699118,0.100026503
5.6,24.8543,2.35756,250.4,-17.7,17.9,17.2,-4.781768144,-17.95130284,0.100027036
5.7,25.0727,2.3198,249.1,-17.6,19.4,17.2,-4.927881868,-18.12980504,0.100027652
5.8,25.2926,2.39845,248.1,-17.9,19.9,17.2,-5.039249365,-18.32300445,0.100028291
5.9,25.5401,2.55457,248.3,-17.1,21.7,17.3,-5.132520299,-18.55261895,2.90E-05
6,25.7598,2.73149,248.5,-16.3,21.7,17.3,-5.198117902,-18.7631064,2.97E-05
6.1,26.0325,2.95681,248.4,-16.4,20.6,17.2,-5.225854132,-19.04479456,0.100030554
6.2,26.2988,3.19176,249,-17,18.7,17.2,-5.218078496,-19.33272613,0.100031413
6.3,26.5877,3.34642,250.8,-18.6,9,17.2,-5.186531861,-19.65320818,0.100032365
6.4,26.8801,3.32235,253.4,-18.8,-9.4,17.2,-5.176298579,-19.96881792,0.100033335
6.5,27.2059,3.21944,254.7,-15.1,-24.2,17.2,-5.216214238,-20.30140848,0.100034418
6.6,27.513,3.07362,254.5,-11.4,-27.3,17.2,-5.282359899,-20.60440597,0.100035443
6.7,27.826,3.04225,254.8,-10.4,-26.4,17.2,-5.369099432,-20.90628662,0.100036496
6.8,28.1122,3.07255,255.2,-10.6,-26.7,17.2,-5.449049982,-21.18211574,0.100037475
6.9,28.4212,3.10231,255.5,-10.8,-27.4,17.2,-5.590283699,-21.46026474,0.100038525
7,28.7193,3.18958,255.5,-10.7,-28.4,17.3,-5.758976277,-21.7167386,3.95E-05
7.1,29.0397,3.38786,255.4,-10.5,-29,17.3,-5.975722799,-21.97928742,4.06E-05
7.2,29.3459,3.58278,255.5,-12.5,-27.9,17.3,-6.219233879,-22.21621821,4.17E-05
7.3,29.6983,3.68673,256.1,-18.7,-22,17.3,-6.527518656,-22.47720932,4.29E-05
7.4,30.0186,3.73723,253.5,-22,-4.4,17.3,-6.805057876,-22.71433114,4.40E-05
7.5,30.3665,3.66851,250.5,-20.5,14,17.3,-7.071977894,-22.98422496,4.53E-05
7.6,30.7012,3.6,249.8,-16.6,21.7,17.3,-7.282105819,-23.26158184,4.65E-05
7.7,31.0147,3.546,248.9,-15.1,21.2,17.3,-7.45944234,-23.52892856,4.77E-05
7.8,31.3491,3.56776,248.5,-13.9,21.9,17.3,-7.59224202,-23.83644737,4.90E-05
