time,Euler_X,Euler_Y,Euler_Z,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z
0.0,-5.790654182,-4.91349268,143.9017487,-6.104046822,-0.798615634,3.313362837,0.132272035,-31.91291428,-4.541779041
0.008333000000000368,-5.745922565,-5.237642288,143.9488525,0.693736315,-0.595549822,9.136118889,3.93114996,-39.47995377,1.473845243
0.016666000000000736,-5.751811028,-5.64326334,143.954071,0.145592213,-0.109288655,18.88077354,-2.677333593,-48.73402786,-4.46910429
0.024999000000001104,-5.732223988,-5.821055889,143.9672394,-6.452180386,-1.235865355,4.49844408,0.572901011,-21.59959602,-0.788124681
0.03333200000000147,-5.679466724,-6.144661427,143.9873199,4.262520313,-0.884185255,9.045755386,4.550617218,-39.14154434,-1.693154335
0.04166500000000184,-5.657380104,-6.447060108,143.9908447,-5.317599297,-0.157654569,17.6507988,0.76009047,-36.36510849,-3.385232449
0.04999800000000221,-5.636581421,-6.568259716,144.0111237,-0.133587316,-0.293242157,8.188993454,0.737523615,-14.98520279,0.762676835
0.058331000000002575,-5.590352535,-6.903682709,144.0152588,-1.037456155,-1.695914626,7.260015488,3.670115471,-40.31853867,-3.666670084
0.06666399999999584,-5.543120384,-7.052294254,144.0621948,-1.927675009,0.182971761,12.78568077,4.319303989,-18.57197762,3.620496273
0.0749969999999962,-5.469770908,-7.195021152,144.0243378,-3.675750256,-1.669001579,7.375838757,6.303497791,-16.82919502,-6.350717545
0.08332999999999657,-5.403109074,-7.438018799,144.0952301,1.204799294,-0.979474962,7.630900383,7.049389362,-30.12635994,5.423960209
0.09166299999999694,-5.317626953,-7.552292347,144.0450439,-2.409558296,0.076038174,12.69674301,7.537104607,-13.30941391,-7.444471836
0.09999599999999731,-5.279968262,-7.639657021,144.104187,-2.647525072,-2.076249361,13.00596523,3.422151804,-11.39641476,5.818466663
0.10832899999999768,-5.212889671,-7.897414684,144.0733337,2.292768955,0.069607779,9.838070869,5.61342907,-30.68006897,-6.697872639
0.11666199999999805,-5.146467209,-7.870214462,144.099411,-8.356776237,-0.839800954,8.998730659,6.366175175,2.655466318,3.165906668
0.12499499999999841,-5.083105564,-8.065929413,144.0745087,8.091274261,-2.473773241,12.17031097,5.253789902,-23.34296989,-5.257798672
0.13332799999999878,-5.017020226,-8.136891365,144.0906677,-11.29086494,0.903850734,11.72033119,6.172812939,-8.973179817,0.944358587
0.14166099999999915,-4.980064869,-8.138204575,144.0892792,7.303997993,-2.103247404,8.348872185,2.474681139,-0.358343124,-0.394536078
0.14999399999999952,-4.925445557,-8.331207275,144.076355,-5.834608555,-1.599739432,7.658684254,4.300465584,-23.2791214,-3.745340586
0.15832699999999988,-4.885746479,-8.27904892,144.1108398,0.515059173,0.315471768,17.33705711,3.425994396,5.670518875,4.396082401
0.16666000000000025,-4.852813721,-8.409268379,144.0787506,-1.923744917,-1.57589972,3.911376715,1.361076832,-15.60350418,-5.340082169
0.17499300000000062,-4.790124893,-8.515050888,144.1389465,-0.644077957,-1.614479303,8.220254898,6.649661064,-13.4646883,5.834155083
0.183326000000001,-4.735800743,-8.473156929,144.092514,-2.913790464,0.048244856,20.49383926,3.668022394,5.099730015,-5.294846535
0.19165900000000136,-4.748592377,-8.646503448,144.1634521,1.57517302,-2.037748814,2.678172827,-2.204490423,-21.64076042,6.450039387
0.19999200000000172,-4.679217339,-8.612729073,144.1197357,-4.183252811,0.135369971,10.34512997,5.511965275,4.08714819,-5.052074432
0.2083250000000021,-4.689903736,-8.635233879,144.1669617,0.746906042,-2.473325729,18.20545387,-2.370648861,-3.365479946,5.143505096
0.21665800000000246,-4.709119797,-8.726659775,144.1593475,-0.538904607,-0.809289038,9.851988792,-4.47056818,-11.2550869,-2.018824339
0.22499099999999572,-4.700326443,-8.632680893,144.1766815,-2.368887663,-1.070201993,4.646067619,-0.567931652,10.85536385,2.755528212
0.2333239999999961,-4.699420452,-8.784898758,144.1894226,1.354847908,-1.634726048,10.29855442,-1.685186625,-18.73430824,-0.213955775
0.24165699999999646,-4.706578255,-8.744027138,144.1972961,-5.351776123,-0.269073188,16.46823883,-2.65113759,4.595962048,1.111734629
0.24998999999999683,-4.735569,-8.7368927,144.2144775,2.36767149,-2.215149403,0.290799052,-5.19158268,0.26157257,1.882031798
0.2583229999999972,-4.715851307,-8.867925644,144.1902924,-3.450177193,0.5893206,8.383774757,-0.013870111,-15.64905834,-4.371389866
0.26665599999999756,-4.758348465,-8.722278595,144.1705627,0.001828289,-2.60477519,19.88485336,-7.485915661,17.18056297,-1.113323092
0.27498899999999793,-4.821175575,-8.935546875,144.1389923,-0.151754603,0.086992346,3.975582361,-10.05695057,-25.40288544,-6.085665226
0.2833219999999983,-4.808321953,-8.662734032,144.0948639,-5.179238319,-0.856730342,1.939040899,-1.288960695,32.6208992,-2.69139266
0.29165499999999867,-4.840741158,-8.84769249,144.0601044,3.955748796,-0.656533718,23.64291382,-6.461821556,-21.98408318,-6.193461895
0.29998799999999903,-4.930404186,-8.661540985,144.0418396,-3.804896355,-1.013247371,1.318490148,-13.11717319,21.9923687,-0.486017585
0.3083209999999994,-4.964475155,-8.620512009,144.0059814,-1.254861355,-2.962012529,-2.102413893,-6.671253681,5.056903839,-4.030093193
0.31665399999999977,-4.997242451,-8.510658264,144.0283508,-0.305313975,-0.051269371,12.96848011,-5.544164658,12.44286156,3.55712676
0.32498700000000014,-5.110449314,-8.394076347,144.0023346,-0.369430065,-0.474307925,12.13136101,-15.981637,13.99162769,-2.060371637
0.3333200000000005,-5.205816269,-8.279958725,144.0325623,-0.167342708,-1.846867681,0.349002093,-12.9352951,12.84844875,4.573281765
0.3416530000000009,-5.297940731,-8.097701073,144.0294952,-2.978117704,0.399484038,5.615221977,-13.04523373,21.59482002,1.420886278
0.34998600000000124,-5.409272194,-7.983130455,144.0592651,0.63132149,-2.479964733,11.7569809,-14.87475586,12.88343906,4.571617126
0.3583190000000016,-5.517549038,-7.833169937,144.0584869,-0.854395866,0.092827924,7.677268028,-14.94417095,17.70596313,1.400574088
0.366652000000002,-5.685047626,-7.642826557,144.0899811,-1.588637948,1.068046331,4.099778175,-21.60457611,21.8846035,5.721699715
0.37498500000000234,-5.83107996,-7.481225967,144.0779114,1.348795533,-3.304872513,2.478056192,-19.65270233,19.22172928,0.298201114
0.3833180000000027,-5.96995306,-7.316205978,144.1022491,-2.071636677,-0.88112396,6.987521172,-18.29908943,18.91755867,4.677776814
0.391650999999996,-6.115945816,-7.108775139,144.0984497,0.786597133,1.315970659,5.949580193,-19.51447678,24.58434677,1.952997446
0.39998399999999634,-6.264471054,-6.967429161,144.1159363,-0.274777651,-1.516546369,5.299575806,-19.57975006,16.14955139,3.658815861
0.4083169999999967,-6.372820377,-6.81472683,144.1111755,-0.044576611,-0.030209344,6.579736233,-15.00893593,18.05904198,1.231994033
0.4166499999999971,-6.510267258,-6.738265514,144.1356049,1.533641338,0.62444365,4.720663548,-18.15992355,8.300449371,3.682662249
0.42498299999999745,-6.587494373,-6.642744064,144.1205902,-1.923150063,-2.397957325,2.375033379,-11.41545963,11.37559128,-0.692160785
0.4333159999999978,-6.640272141,-6.626698017,144.1490326,3.476366282,2.8004179,9.492098808,-7.947622776,1.032176852,3.344834805
0.4416489999999982,-6.69915247,-6.627024651,144.1290894,-2.668792486,0.139087066,7.906070232,-9.279500961,0.021682454,-2.582350731
0.44998199999999855,-6.706727028,-6.707166195,144.1429443,4.539073467,-1.254096389,4.859307289,-2.733961344,-10.23555183,0.275980622
0.4583149999999989,-6.671479225,-6.815393925,144.1484222,-2.418124914,0.257338434,3.566855192,2.370316029,-13.19050026,-1.084852457
0.4666479999999993,-6.578211308,-6.999414444,144.1277618,3.525872469,0.420417815,9.251864433,8.877244949,-22.13767815,-5.232504845
