time,distance(meters),speed(m/s), compass_heading(degrees), pitch(degrees), roll(degrees),height_above_takeoff(meters),North,East,Down
0.0,14.6965,4.79901,248.2,-15.7,-1.0,7.0,0.0,0.0,0.0
0.10000000000002274,15.1622,4.85043,248.2,-15.8,-0.5,7.0,-0.17690570744541123,-0.4324160313500034,1.0928456752878901e-06
0.20000000000001705,15.6472,4.87637,248.2,-15.2,-1.1,7.0,-0.3628979243037058,-0.8820342467697078,2.266739096867809e-06
0.30000000000001137,16.0918,4.88429,248.2,-15.0,-1.7,7.0,-0.5434296564067154,-1.2906966313947361,3.375422833684638e-06
0.4000000000000057,16.5927,4.9447,248.1,-15.2,-1.0,7.0,-0.736369384757567,-1.754638892739953,4.661983047604679e-06
0.5,17.0824,4.99288,248.2,-15.5,-0.6,7.0,-0.9234512635286372,-2.208683707734812,5.957347851470729e-06
0.6000000000000227,17.6112,5.01212,248.2,-15.4,-0.9,7.0,-1.123455855645024,-2.6996082158491195,7.399761061677168e-06
0.700000000000017,18.1075,5.05451,248.3,-15.7,-1.3,7.0,-1.3092893941554342,-3.1610370186114114,8.792696786663612e-06
0.8000000000000114,18.6334,5.09959,248.4,-15.7,-1.5,7.0,-1.5043116319916487,-3.6506919168061724,1.0311337588220226e-05
0.9000000000000057,19.1208,5.13598,248.3,-15.5,-1.8,7.0,-1.6862962549052316,-4.103998879176617,1.1757876290374725e-05
1.0,19.6324,5.16923,248.2,-16.1,-1.8,7.0,-1.878656469153233,-4.579239127756738,1.3314474792025521e-05
1.1000000000000227,20.1325,5.21009,248.2,-16.1,-1.6,7.0,-2.0662799857821748,-5.0440568787631594,1.487906444808118e-05
1.200000000000017,20.6797,5.21489,248.2,-16.3,-1.3,7.0,-2.2667106158451986,-5.554211269921138,1.663231921078534e-05
1.3000000000000114,21.1973,5.22535,248.2,-16.1,-1.4,7.0,-2.45866187545728,-6.036074692042602,1.8337458617345703e-05
1.4000000000000057,21.7395,5.2893,248.2,-16.3,-1.3,7.0,-2.659261499974602,-6.540892818078534,2.0166096839524528e-05
1.5,22.2605,5.33416,248.2,-16.3,-1.7,7.0,-2.8512011478270516,-7.026240615820287,2.1967760056362806e-05
1.6000000000000227,22.8253,5.36881,248.2,-16.4,-2.0,7.0,-3.0600763530152344,-7.552046976175932,2.3968419881725822e-05
1.700000000000017,23.3532,5.42331,248.3,-16.5,-2.1,7.0,-3.2547841294713153,-8.043827022274678,2.588319710028486e-05
1.8000000000000114,23.9101,5.47163,248.3,-16.3,-2.1,7.0,-3.4613129744414346,-8.562111049884985,2.7951675365400774e-05
1.9000000000000057,24.444,5.51287,248.2,-16.2,-2.3,7.0,-3.662209398654114,-9.057887166799881,2.998115020069747e-05
2.0,25.0069,5.54744,248.2,-16.1,-2.1,7.0,-3.8813705859053913,-9.57786475532212,3.216765426028445e-05
2.1000000000000227,25.5476,5.57506,248.2,-16.1,-1.6,7.0,-4.086274017381533,-10.079416347496727,3.43159508569002e-05
2.200000000000017,26.118,5.57538,248.1,-16.0,-1.1,7.0,-4.298378124667837,-10.60995010086919,3.663136541653955e-05
2.3000000000000114,26.6696,5.55531,248.0,-16.1,-1.5,7.0,-4.504498709549183,-11.122634464753597,3.892108607583822e-05
2.4000000000000057,27.258,5.60218,248.0,-16.3,-1.4,7.0,-4.727178473075864,-11.668564328156078,4.141321764894457e-05
2.5,27.833,5.62977,248.2,-16.4,-1.5,7.0,-4.944001848273618,-12.202191117810434,4.3903032893588545e-05
2.6000000000000227,28.4056,5.67442,248.2,-16.9,-1.2,7.0,-5.160364304793766,-12.733524941014297,4.643258722758503e-05
2.700000000000017,28.9555,5.72501,248.4,-16.7,-1.4,7.0,-5.368307375833887,-13.24369876076779,4.8911654205952004e-05
2.8000000000000114,29.5415,5.75756,248.2,-16.8,-2.7,7.0,-5.591596723823375,-13.786638860008013,5.160499543332975e-05
2.9000000000000057,30.0857,5.80997,248.0,-16.6,-1.6,7.0,-5.804376868043115,-14.288858879127718,5.415607418512991e-05
3.0,30.6787,5.82904,248.1,-16.2,-0.4,7.0,-6.032111718920663,-14.837629841732847,5.69879626555192e-05
3.1000000000000227,31.2519,5.83106,248.1,-16.5,-0.6,7.0,-6.248748547382312,-15.369372357472477,5.977565610226776e-05
3.200000000000017,31.8638,5.82235,248.0,-16.0,-1.0,7.0,-6.477056139698994,-15.938152112967634,6.281153256448846e-05
3.3000000000000114,32.4255,5.77345,248.0,-16.3,-1.3,7.0,-6.687991855358649,-16.45977954821435,6.564817257270761e-05
3.4000000000000057,32.9855,5.7806,248.0,-16.7,-1.3,7.0,-6.901278921859013,-16.978659633511086,6.852610272201076e-05
3.5,33.5329,5.79913,248.0,-17.0,-1.6,7.0,-7.107981434784208,-17.486567373799872,7.138921036187185e-05
3.6000000000000227,34.1345,5.82785,248.1,-17.5,-1.7,7.0,-7.33247472127264,-18.04570367658014,7.458766171453135e-05
3.700000000000017,34.774,5.85039,248.2,-18.0,-1.9,7.0,-7.5683512490248885,-18.641151720785572,7.805140175154435e-05
3.8000000000000114,35.3944,5.85925,248.2,-18.3,-1.9,7.0,-7.798347566232546,-19.218351345742306,8.14708423586552e-05
3.9000000000000057,35.9736,5.86868,248.2,-18.2,-1.8,7.0,-8.012850199962713,-19.757335760733163,8.471902427142908e-05
4.0,36.5689,5.86301,248.3,-18.5,-2.1,7.0,-8.233321130636387,-20.311208403326816,8.811366455585556e-05
4.100000000000023,37.1357,5.8788,248.4,-18.3,-2.3,7.0,-8.441499957947833,-20.839249138486693,9.139645008904296e-05
