time,distance(meters),speed(m/s), compass_heading(degrees), pitch(degrees), roll(degrees),height_above_takeoff(meters),North,East,Down
0.0,11.4845,0.552369,250.4,-19.7,-5.0,10.6,0.0,0.0,0.0
0.10000000000000142,11.5458,0.785328,250.4,-22.2,-6.1,10.6,-0.02157160028568369,-0.07042477617262359,1.7934969603200512e-09
0.19999999999999574,11.6201,1.03363,250.2,-23.5,-6.7,10.6,-0.04997844476417399,-0.15630000443739006,3.5814023968683273e-09
0.29999999999999716,11.7151,1.24572,249.9,-23.8,-6.0,10.6,-0.08672994934173199,-0.265913622143641,7.874105666105802e-09
0.3999999999999986,11.8182,1.46895,249.7,-23.6,-4.5,10.6,-0.1317889284630248,-0.38590200486251847,1.3289675609984286e-08
0.5,11.9426,1.68855,249.8,-23.8,-3.1,10.6,-0.18807707335812968,-0.5303972460839781,2.585053213155497e-08
0.6000000000000014,12.0851,1.90441,249.5,-24.2,-1.9,10.6,-0.24779149842852607,-0.6939532779616506,4.337797832043577e-08
0.6999999999999957,12.2656,2.1193,247.9,-22.6,4.4,10.6,-0.31173984245027186,-0.8968776268573854,7.140434388208661e-08
0.7999999999999972,12.4885,2.36758,246.5,-21.5,14.8,10.6,-0.36492277770844356,-1.139863336517075,1.1234694133333001e-07
0.8999999999999986,12.7501,2.67083,246.0,-19.9,21.6,10.6,-0.3787333574787353,-1.4125432770013688,1.686709430737121e-07
1.0,13.035,3.01394,246.0,-18.6,20.8,10.6,-0.36021091916478876,-1.701245468171861,2.386737479043166e-07
1.1000000000000014,13.3643,3.34258,246.2,-17.7,17.7,10.6,-0.31226917497020235,-2.028638187870455,3.307909008654075e-07
1.1999999999999957,13.7063,3.59436,247.1,-16.5,16.2,10.6,-0.2436830215223401,-2.364415271689651,4.4307663936427044e-07
1.2999999999999972,14.0972,3.75942,246.4,-18.8,15.5,10.6,-0.17307414214095104,-2.749977425183248,5.950629830275833e-07
1.3999999999999986,14.4865,4.01686,247.0,-17.4,15.8,10.6,-0.06519000956011034,-3.125424450860718,7.671876781044362e-07
1.5,14.9232,4.26618,247.5,-16.7,15.1,10.6,0.0722792164523645,-3.542624403150554,9.84846689901231e-07
1.6000000000000014,15.36,4.48609,247.4,-17.7,13.1,10.6,0.22573851130029146,-3.9561729218312878,1.2313734619184835e-06
1.6999999999999957,15.8568,4.60272,248.7,-17.1,7.2,10.6,0.3924890918681558,-4.428132393107804,1.5488829021303996e-06
1.7999999999999972,16.3106,4.58052,250.2,-14.5,-4.0,10.6,0.5631860735903689,-4.854534768276061,1.8717863239925414e-06
1.8999999999999986,16.773,4.35534,251.1,-11.6,-17.3,10.6,0.7247199405864233,-5.291872239502006,2.2344313606592614e-06
2.0,17.1917,4.0501,250.7,-7.8,-26.1,10.6,0.8489774812002922,-5.693148210440327,2.596140183719342e-06
2.1000000000000014,17.6183,3.67638,250.6,-6.4,-27.4,10.6,0.961546065854518,-6.105493886331144,2.9923237366280553e-06
2.1999999999999957,17.9752,3.29308,250.8,-5.6,-27.7,10.6,1.016893531842821,-6.460150318175307,3.351364938009027e-06
2.299999999999997,18.3097,3.00209,250.4,-4.4,-28.3,10.6,1.0345727785914698,-6.800806401231394,3.7070001596140045e-06
2.3999999999999986,18.5963,2.85762,250.9,-5.4,-29.1,10.6,1.014290488579024,-7.101044129702876,4.031244001001522e-06
2.5,18.8844,2.73612,251.5,-6.3,-29.2,10.6,0.9805537217684923,-7.405531819280807,4.37322912827387e-06
2.6000000000000014,19.1017,2.64976,251.1,-5.8,-29.2,10.6,0.8837408550152841,-7.650990008911863,4.647150298853209e-06
2.6999999999999957,19.2851,2.65667,250.9,-5.8,-29.7,10.6,0.7376318160674182,-7.871152872613932,4.896249245989193e-06
2.799999999999997,19.4334,2.71387,251.0,-6.5,-29.8,10.6,0.5629396557274797,-8.059273177763226,5.112620151626057e-06
2.8999999999999986,19.5662,2.80713,251.2,-6.9,-29.3,10.6,0.3440647742722349,-8.237799638193,5.324614366808422e-06
3.0,19.6384,2.92999,251.4,-7.2,-29.2,10.6,0.1170441834135122,-8.35281180159732,5.465138053634133e-06
3.1000000000000014,19.7132,3.1489,251.5,-7.5,-29.5,10.6,-0.16419996079449622,-8.47625325105006,5.629522933897624e-06
3.1999999999999957,19.7636,3.34244,251.9,-8.8,-29.6,10.6,-0.4628641676233344,-8.572891056140607,5.774204130448712e-06
3.299999999999997,19.8005,3.50893,251.9,-11.9,-24.6,10.6,-0.8064107346193778,-8.656805804332418,5.922085330622995e-06
3.3999999999999986,19.8193,3.57905,251.6,-16.4,-14.7,10.6,-1.1602658066999738,-8.717214135278182,6.057262058489776e-06
3.5,19.8706,3.57534,250.7,-19.7,-7.0,10.6,-1.5218478824385815,-8.804437596767995,6.25491998029748e-06
3.6000000000000014,19.9429,3.52634,249.3,-21.5,-2.2,10.6,-1.856458122702098,-8.903966036691846,6.481109011025055e-06
3.6999999999999957,20.0497,3.37471,247.6,-20.5,7.0,10.6,-2.1864302399751105,-9.032024093340013,6.765876725767228e-06
3.799999999999997,20.1741,3.17776,246.8,-17.2,17.1,10.6,-2.4748460610044107,-9.17039386820032,7.069131162662501e-06
3.8999999999999986,20.3471,3.02227,246.2,-15.7,20.5,10.6,-2.728609387321589,-9.352278782492036,7.43695032978664e-06
4.0,20.5409,2.85894,245.5,-14.9,21.1,10.6,-2.9329450855100645,-9.550978244727219,7.8218938093233e-06
4.100000000000001,20.7736,2.77167,246.0,-12.8,23.0,10.6,-3.1052231266258197,-9.786258525016365,8.260391711090165e-06
4.199999999999996,21.0381,2.73005,246.0,-12.4,23.2,10.6,-3.2020478354149073,-10.051845851902613,8.720782777693614e-06
4.299999999999997,21.3162,2.79873,246.4,-12.2,22.0,10.6,-3.266920196361834,-10.330610657416223,9.199368413925768e-06
4.399999999999999,21.6018,2.92408,246.6,-12.7,20.7,10.6,-3.2961834878469807,-10.616779425323505,9.683045990360739e-06
4.5,21.9221,3.10149,246.8,-12.7,19.7,10.6,-3.2987479821917463,-10.937686590163576,1.0226936294710498e-05
4.600000000000001,22.2455,3.29237,247.3,-12.8,18.2,10.6,-3.2663519295494616,-11.261715315144933,1.0773243094952534e-05
4.699999999999996,22.6369,3.43835,248.0,-13.8,11.8,10.6,-3.232367430273637,-11.653943639739538,1.1460017999009864e-05
4.799999999999997,22.9771,3.48416,249.1,-14.2,1.5,10.6,-3.1539165438710723,-11.994555870592318,1.2051209844488042e-05
4.899999999999999,23.3295,3.40641,250.2,-12.3,-7.7,10.6,-3.065783628947033,-12.34701868009013,1.267962708406678e-05
5.0,23.6542,3.24161,251.1,-9.6,-17.9,10.6,-2.996929300899048,-12.671709846531394,1.3283366741001501e-05
5.100000000000001,23.9783,2.90554,251.0,-7.6,-26.0,10.6,-2.9405090785986774,-12.995746155537626,1.3907798935397508e-05
5.199999999999996,24.2504,2.62715,250.7,-6.2,-27.9,10.6,-2.93285735778117,-13.268319241445628,1.4464607580588762e-05
5.299999999999997,24.487,2.41101,250.9,-6.1,-27.8,10.6,-2.960086927794515,-13.505749187066854,1.4975403400452336e-05
5.399999999999999,24.7,2.27061,251.3,-6.7,-28.5,10.6,-3.0123676975311224,-13.719821650706525,1.5456887626275062e-05
5.5,24.9316,2.25878,251.4,-7.1,-28.7,10.6,-3.0321716550925575,-13.95208520413452,1.596945185466936e-05
5.600000000000001,25.1359,2.27255,251.6,-7.5,-28.9,10.6,-3.14089335650189,-14.15763304356018,1.647526605275118e-05
5.699999999999996,25.3313,2.39082,251.8,-7.9,-29.1,10.6,-3.2964850726899724,-14.353774177411738,1.6991038367164535e-05
5.799999999999997,25.4897,2.52757,251.8,-7.8,-29.1,10.6,-3.4810762134243336,-14.511606655338928,1.744722787333508e-05
5.899999999999999,25.6652,2.67768,251.8,-7.9,-29.3,10.6,-3.717407878894629,-14.684434317843051,1.7975589014618265e-05
6.0,25.7728,2.87851,251.9,-8.3,-29.5,10.6,-3.9696974630279622,-14.786578489564189,1.8363950024191666e-05
6.100000000000001,25.8636,3.10269,252.0,-8.6,-29.6,10.6,-4.267181781852058,-14.867778488197736,1.8744768900846864e-05
6.199999999999996,25.9373,3.34647,252.0,-9.4,-29.4,10.6,-4.577588445535631,-14.92770778185006,1.9101086532025136e-05
6.299999999999997,26.0096,3.54934,252.4,-13.8,-24.9,10.6,-4.928325434254374,-14.98013003621455,1.948686903441299e-05
6.399999999999999,26.0568,3.65621,252.0,-19.2,-15.1,10.6,-5.292406609620564,-15.001576973455123,1.9829954528205462e-05
6.5,26.1434,3.62736,250.3,-22.6,-4.1,10.6,-5.666148686253527,-15.056653106769996,2.028173444124093e-05
6.600000000000001,26.2515,3.47294,248.0,-22.3,7.0,10.6,-6.005273472157512,-15.131835298765026,2.0771035956990147e-05
6.699999999999996,26.3967,3.22518,246.6,-20.3,16.4,10.5,-6.328330285139924,-15.242269255296598,0.10002134746226199
6.799999999999997,26.5281,2.99395,245.8,-18.3,20.5,10.6,-6.608746076948371,-15.340480747741942,2.1867915339868205e-05
6.899999999999999,26.7235,2.82824,245.4,-17.0,21.2,10.6,-6.851892379622221,-15.505845306991214,2.2525129045991577e-05
7.0,26.9356,2.7119,245.4,-15.9,22.1,10.6,-7.045944405254459,-15.69339505580017,2.3195654489605033e-05
7.100000000000001,27.1865,2.67023,245.4,-15.3,22.6,10.5,-7.209685729061839,-15.923644456671113,0.10002394906599132
7.199999999999996,27.4378,2.70849,245.5,-14.8,22.4,10.5,-7.361045420223428,-16.15555512519852,0.10002470539390806
7.299999999999997,27.7213,2.83107,245.9,-14.6,21.8,10.5,-7.4176715390964905,-16.434180690274495,0.1000254826329785
