time,distance(meters),speed(m/s), compass_heading(degrees), pitch(degrees), roll(degrees),height_above_takeoff(meters),North,East,Down
0.0,120.761,3.1532,236.6,-5.8,21.7,14.9,0.0,0.0,0.0
0.0999999999999659,120.732,3.46401,237.2,-5.1,19.9,14.9,0.30904374886726727,-0.1045653047149758,8.13537878729953e-09
0.19999999999998863,120.7,3.55699,238.0,-4.3,13.5,14.9,0.6540220067693047,-0.22077698510872257,3.5904616280113544e-08
0.2999999999999545,120.672,3.51866,238.4,-5.5,1.5,14.9,0.980998345018629,-0.332444650798234,8.40046119332527e-08
0.39999999999997726,120.622,3.31767,239.1,-5.7,-12.3,14.9,1.3159065068419435,-0.42237751515863664,1.497863078014916e-07
0.5,120.565,2.93072,239.2,-4.1,-23.6,14.9,1.622765753419333,-0.4915989347471021,2.257517521808694e-07
0.6000000000000227,120.492,2.49324,239.0,-2.9,-26.5,14.9,1.925929264879134,-0.541888319337416,3.1477582818073557e-07
0.6999999999999318,120.402,2.11495,239.4,-3.3,-26.2,14.9,2.192181580324357,-0.5560472373370975,4.022733589570393e-07
0.7999999999999545,120.284,1.90872,239.6,-4.3,-26.3,14.9,2.450166881424543,-0.5365042376640705,4.949550769239863e-07
0.8999999999999773,120.17,1.62849,239.6,-5.3,-27.6,14.9,2.650066335237095,-0.4968989355802328,5.719193794107014e-07
1.0,120.053,1.45573,239.3,-5.6,-28.5,14.9,2.8043946017726733,-0.4340390934995384,6.338451754572816e-07
1.1000000000000227,119.941,1.34902,239.3,-5.7,-28.4,14.9,2.9358664910156707,-0.3674600541230886,6.881888201526465e-07
1.1999999999999318,119.801,1.39367,239.5,-6.2,-28.7,14.9,3.0079117760793492,-0.24475698642064392,7.162042507946609e-07
1.2999999999999545,119.658,1.55237,239.7,-6.5,-29.1,14.9,3.037679977439276,-0.10251857100073791,7.274362443521198e-07
1.3999999999999773,119.498,1.8003,239.9,-6.8,-29.4,14.9,3.026745900405014,0.07510188555256903,7.202641743031535e-07
1.5,119.335,2.10609,240.0,-6.7,-29.7,14.9,2.989860726397703,0.2680802703810393,7.085069566592495e-07
1.6000000000000227,119.135,2.41493,240.0,-6.8,-29.6,15.0,2.93361558309782,0.5079496153973682,-0.09999930250308964
1.6999999999999318,118.954,2.66518,239.7,-6.4,-24.0,15.0,2.84156301807506,0.7437561021284849,-0.09999932131783296
1.7999999999999545,118.749,2.81776,238.1,-0.6,-10.6,14.9,2.7311733091991623,1.0128291754291092,6.676499344493436e-07
1.8999999999999773,118.538,2.79805,238.2,5.5,5.3,15.0,2.639146821301222,1.2811462378405167,-0.09999932328545569
2.0,118.279,2.66292,238.7,6.0,16.6,15.0,2.555771625396524,1.5981641831522264,-0.09999928569784933
2.1000000000000227,118.04,2.59246,238.4,4.6,19.9,15.0,2.5336954677359174,1.8683522779464552,-0.09999922057548294
2.199999999999932,117.774,2.56751,239.0,5.5,22.0,15.0,2.557583475786134,2.1480025597405312,-0.09999912366274955
2.2999999999999545,117.511,2.67334,239.7,7.0,22.8,15.0,2.6228123614130414,2.406032583258888,-0.09999900526133976
2.3999999999999773,117.204,2.79944,239.6,7.1,21.7,15.0,2.711995691720504,2.7025376205025715,-0.09999884924474078
2.5,116.922,3.04328,239.4,7.2,20.3,15.0,2.8594931304147093,2.9465996174510227,-0.09999867663821149
2.6000000000000227,116.614,3.33648,239.0,7.2,19.0,15.0,3.0573439689201334,3.1966565995724405,-0.09999846356808173
2.699999999999932,116.305,3.61283,238.4,6.0,18.7,14.9,3.2895140134371155,3.4344943670965424,1.7752879353238882e-06
2.7999999999999545,115.975,3.85753,237.8,4.0,18.6,14.9,3.5566679592539163,3.680045489140201,2.0564210110318726e-06
2.8999999999999773,115.641,4.12613,237.7,3.2,16.6,14.9,3.8708118589860776,3.909940820997257,2.3767054393442066e-06
3.0,115.282,4.31531,237.8,3.1,10.9,14.9,4.234997102420021,4.146518450218259,2.7574083689696494e-06
3.1000000000000227,114.932,4.36562,237.7,-0.3,-1.3,14.9,4.596668426975821,4.374748867448413,3.1609786965702824e-06
3.199999999999932,114.558,4.23756,238.6,-5.9,-15.7,14.9,4.971449680328711,4.6240114399289975,3.6184284049056714e-06
3.2999999999999545,114.205,4.04905,239.7,-8.1,-24.7,14.9,5.3192540395637105,4.862673916732803,4.078420735798005e-06
3.3999999999999773,113.834,3.86682,239.8,-7.8,-26.0,14.9,5.620811089577128,5.139910685815886,4.554433239878364e-06
3.5,113.477,3.75491,239.9,-7.9,-26.1,14.9,5.879247313614661,5.4204695350425816,5.020495477570108e-06
3.6000000000000227,113.097,3.73076,240.0,-7.9,-26.9,14.8,6.120250773969801,5.732996602921766,0.10000552240960214
3.699999999999932,112.732,3.68537,240.1,-8.1,-28.1,14.8,6.365747595237355,6.027500511742741,0.10000603406945396
3.7999999999999545,112.355,3.67993,240.2,-8.3,-28.5,14.8,6.528267964888977,6.368994674639867,0.10000652963873025
3.8999999999999773,111.991,3.74289,240.2,-8.3,-28.7,14.8,6.644165381429765,6.715452871352893,0.10000700623914849
4.0,111.603,3.83702,240.3,-8.2,-28.9,14.8,6.724550193547909,7.102012768324993,0.10000750824755711
4.100000000000023,111.222,3.96604,240.4,-8.4,-29.4,14.8,6.787025558562341,7.487908249606094,0.10000801698515982
4.199999999999932,110.835,4.10447,240.7,-9.5,-29.6,14.8,6.786124343256899,7.907788237566155,0.1000085209036472
4.2999999999999545,110.471,4.17671,240.4,-10.9,-23.0,14.8,6.7476473642815975,8.317511109535833,0.10000900175679339
4.399999999999977,110.097,4.09478,239.1,-10.3,-7.0,14.8,6.686608766390368,8.747975989521935,0.10000951233606159
4.5,109.74,3.89843,238.1,-6.3,10.3,14.8,6.628000279891962,9.160471094835312,0.10001002816657234
4.600000000000023,109.378,3.69551,238.7,-1.1,20.7,14.8,6.621640741104904,9.555737190607697,0.10001060115420213
4.699999999999932,109.039,3.52904,239.0,1.2,22.8,14.9,6.6546196911952435,9.910244936483465,1.1176284583580554e-05
4.7999999999999545,108.684,3.49639,238.4,1.5,21.9,14.9,6.730531562953073,10.263774970533703,1.18142834844015e-05
4.899999999999977,108.34,3.52874,238.6,2.6,22.3,14.9,6.838754433540478,10.591545490884204,1.2465608506317949e-05
5.0,107.974,3.57875,238.4,2.5,22.2,14.9,6.949725318070283,10.942868386256958,1.3178198724705936e-05
5.100000000000023,107.63,3.70401,238.5,2.6,22.4,14.9,7.133275999055243,11.238991252120863,1.3895317282131003e-05
5.199999999999932,107.273,3.85709,238.4,2.5,21.7,14.8,7.370378693985501,11.527721293395333,0.10001468180496342
5.2999999999999545,106.927,4.03839,238.0,1.1,19.1,14.8,7.638882289403856,11.79003521674872,0.10001547840768987
5.399999999999977,106.578,4.1063,237.2,-2.3,14.8,14.8,7.940875821162798,12.04283343895014,0.1000163205414566
5.5,106.233,4.13026,237.2,-5.5,4.1,14.8,8.261290263576544,12.28419145861067,0.10001718835220474
5.600000000000023,105.875,4.02734,238.1,-8.3,-7.4,14.8,8.597192745030544,12.533461325701786,0.10001811801901495
5.699999999999932,105.537,3.85314,239.2,-8.7,-18.4,14.8,8.90202382206166,12.773482867909951,0.1000190140882733
5.7999999999999545,105.175,3.69722,239.4,-7.4,-25.7,14.8,9.201292557812803,13.042608845615472,0.10001998470381857
5.899999999999977,104.839,3.59451,239.5,-6.9,-27.4,14.8,9.447740218112422,13.305991878055563,0.10002088974558898
6.0,104.485,3.5881,239.7,-6.8,-27.8,14.8,9.671354647544646,13.59741784179863,0.10002184032745465
6.100000000000023,104.144,3.57194,239.8,-7.2,-28.6,14.8,9.855139462359173,13.89188335174048,0.10002275750953249
6.199999999999932,103.781,3.5794,239.9,-7.3,-29.3,14.8,10.079979096895716,14.19297004217812,0.10002377216707092
6.2999999999999545,103.429,3.65445,239.8,-7.4,-30.1,14.8,10.19718283479401,14.525406569708583,0.10002470515606632
6.399999999999977,103.054,3.75305,239.8,-7.6,-30.0,14.8,10.275247624457972,14.898601589573428,0.1000256920344178
6.5,102.692,3.91568,239.8,-7.7,-29.7,14.8,10.309758161432676,15.276012266052797,0.10002663965397929
6.600000000000023,102.307,4.06025,240.0,-7.8,-29.5,14.8,10.305412932048544,15.693707946285803,0.10002764509404916
6.699999999999932,101.931,4.22216,240.4,-8.3,-29.5,14.8,10.277072838301665,16.11185424820476,0.10002864039867809
6.7999999999999545,101.558,4.45345,240.6,-8.7,-29.3,14.8,10.20053789212734,16.54735179851283,0.10002963221112982
6.899999999999977,101.196,4.57513,240.1,-9.5,-23.8,14.8,10.097612670648079,16.98219261889453,0.10003060961161925
7.0,100.81,4.53935,238.7,-7.5,-6.5,14.8,9.97755533137147,17.450918654141674,0.10003168289047082
