time,Euler_X,Euler_Y,Euler_Z,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z
0.0,-2.994612455,22.26041603,-125.2796326,-7.085597515,0.978068054,19.17282295,-14.05195713,78.18948364,-8.33657074
0.008332999999765889,-3.101741552,22.86937523,-125.2548141,4.197781086,-2.402542353,-6.446963787,-15.5552063,72.84854126,6.141325474
0.016665999999986525,-3.241228819,23.32377815,-125.3491364,-5.728813171,2.43482542,19.31341362,-13.87638474,55.03581238,-7.882456779
0.02499900000020716,-3.346329212,23.96346474,-125.3196716,4.765175819,-2.098417759,-5.245467663,-15.58628178,76.47396851,7.15276289
0.03333199999997305,-3.548979759,24.25217628,-125.3885193,-4.779938698,-0.042345926,7.997241974,-22.52064514,35.05430603,-5.951463223
0.041665000000193686,-3.628492355,24.85399818,-125.387764,2.376713753,-1.1890589,11.01487064,-11.13698006,72.09687805,4.114587307
0.049997999999959575,-3.717911005,24.9999218,-125.4212112,-2.212207556,2.591835499,11.77194214,-10.61647701,17.72784996,-3.015167952
0.05833100000018021,-3.821913004,25.51728821,-125.4436798,1.858139753,-1.790655255,-0.561158538,-12.88627243,62.13299561,1.158407807
0.0666639999999461,-3.963200569,25.58956528,-125.4496918,-2.138687849,0.997370958,5.399218559,-18.22175407,8.720164299,-0.565882683
0.07499700000016674,-4.02498579,25.9483242,-125.4782944,0.383389831,-1.05864203,16.30902481,-7.47861433,43.18341827,-0.577666044
0.08332999999993262,-4.084131718,25.87565231,-125.4648819,-0.045827623,0.093844585,3.508327961,-9.381663322,-8.773300171,0.325813144
0.09166300000015326,-4.123903275,26.18931389,-125.5002594,-1.22832036,0.532057643,11.45799637,-4.465500832,37.83636856,-1.604310989
0.09999599999991915,-4.181460381,26.00318909,-125.4590302,1.954294562,0.000845782,-4.04165411,-10.66376209,-22.56683159,2.308970451
0.10832900000013979,-4.223031521,26.17484283,-125.4957809,-4.599592686,-0.049681708,23.07301712,-4.606453419,20.85117531,-2.931870699
0.11666199999990567,-4.217863083,26.05806923,-125.4642944,1.880654812,0.108474553,-3.481339216,-2.626266241,-14.18842983,1.847350001
0.12499500000012631,-4.232167244,25.93262291,-125.4774475,-2.213795185,0.416506618,13.57422543,-2.579468966,-14.89551067,-3.019623995
0.1333279999998922,-4.201334,25.93721581,-125.446373,-1.447959542,-0.007863016,10.05110741,0.485184908,0.346253246,2.882267475
0.14166100000011284,-4.200820923,25.69481087,-125.4736938,0.972064197,-0.878383934,2.561089516,-0.065559685,-28.78023911,-5.569166183
0.14999399999987872,-4.165979385,25.57079506,-125.4210281,-3.555225611,1.428695083,7.905525208,-0.137381986,-15.21456623,4.093053341
0.15832700000009936,-4.155701637,25.42404366,-125.4462357,-1.092517734,-0.793326676,14.97915745,0.979821682,-17.35222816,-4.49492836
0.16665999999986525,-4.039559364,25.26214027,-125.4008255,-2.593139648,0.447829276,7.516609192,10.01947308,-19.68322754,3.019689083
0.17499300000008589,-3.980509758,25.04361534,-125.4083633,0.72317034,-0.125654414,-0.86816889,5.914868832,-26.08754158,-3.14495635
