time,distance(meters),speed(m/s), compass_heading(degrees), pitch(degrees), roll(degrees),height_above_takeoff(meters),North,East,Down
0.0,147.094,2.32656,252.2,3.1,21.4,17.2,0.0,0.0,0.0
0.09999999999999432,146.996,2.7255,251.5,0.6,21.4,17.2,0.2368973984277183,0.008247928580630753,5.255178722740617e-09
0.20000000000001705,146.922,2.78233,251.1,-2.7,13.6,17.2,0.4823998967989839,-0.013975661598143715,1.842839861265766e-08
0.30000000000001137,146.821,2.77563,251.4,-6.1,-0.9,17.2,0.753058880885304,-0.01646531137239146,4.480967380482426e-08
0.4000000000000057,146.71,2.59079,252.4,-6.5,-11.0,17.2,1.0340509139893346,-0.01235662422576822,8.513198990200976e-08
0.5,146.606,2.27395,252.7,-3.7,-20.8,17.2,1.2763691350402957,0.0018175950704217292,1.2887226619184844e-07
0.5999999999999943,146.5,1.91003,252.3,-0.9,-26.8,17.2,1.5169362722312856,0.01754976200013969,1.813346782730818e-07
0.700000000000017,146.381,1.63913,252.1,0.4,-27.4,17.2,1.6936037540257702,0.07444519423079748,2.2557163548153625e-07
0.8000000000000114,146.237,1.56545,252.2,0.8,-27.5,17.2,1.8508476489314825,0.16608884672704266,2.7191516582814046e-07
0.9000000000000057,146.093,1.5141,252.1,1.2,-28.6,17.2,1.9647770828343143,0.2760154130949051,3.104135249953899e-07
1.0,145.917,1.55803,252.3,1.0,-29.3,17.2,2.106758339186658,0.40844048157356005,3.6274278880643607e-07
1.0999999999999943,145.764,1.71473,252.4,0.8,-29.8,17.2,2.141993606089244,0.5591331932589562,3.859956713148094e-07
1.200000000000017,145.605,1.9375,252.5,0.5,-29.9,17.2,2.127678753471176,0.7375022889514385,3.991395425284594e-07
1.3000000000000114,145.449,2.14596,252.9,-1.4,-28.2,17.2,2.0812320309071826,0.9249441107277614,4.0828090774880366e-07
1.4000000000000057,145.279,2.24889,253.2,-4.1,-17.0,17.2,2.016962538389657,1.1339527506323268,4.216324818173689e-07
1.5,145.112,2.19225,252.4,-4.0,1.5,17.3,1.9688283622534568,1.3348967611899292,-0.09999955573417407
1.5999999999999943,144.902,2.14237,252.5,-1.0,16.2,17.3,1.9646558731536725,1.563669872584597,-0.09999950408901193
1.700000000000017,144.69,2.12131,253.0,0.6,21.5,17.3,1.9983539162070976,1.7784062190358003,-0.0999994378104061
1.8000000000000114,144.455,2.20438,252.3,0.0,22.1,17.3,2.07256933114866,2.0023680289440837,-0.09999934729376392
1.9000000000000057,144.148,2.38244,252.1,-0.6,22.6,17.3,2.2231962005122847,2.2729611586968623,-0.09999920583975397
2.0,143.905,2.50745,252.1,-1.3,22.7,17.3,2.3750135564774846,2.4739662012193513,-0.09999907566989519
2.0999999999999943,143.671,2.73774,251.5,-3.3,22.9,17.3,2.5610605906763544,2.651647918196538,-0.09999893225302858
