time(millisecond),latitude,longitude,altitude_above_seaLevel(meters),North,East,Down, xSpeed(m/s), ySpeed(m/s), zSpeed(m/s), roll(degrees), pitch(degrees), compass_heading(degrees)
73400,32.8255243313502,34.9554967036874,10.1942341,-17.5933817983563,-43.340835917935024,0.00017437256430152814,-1.2,-3.0,0.2,-3.5,-9.3,245.3
73500,32.825523259339,34.9554936152121,10.1942341,-17.712268204601582,-43.63003159947882,0.00017669238104733864,-1.2,-3.0,0.1,-3.2,-9.3,245.5
73600,32.8255221492092,34.9554903583582,10.2942341,-17.8353822260543,-43.93499444618524,-0.09982085138635188,-1.2,-3.0,0.1,-3.0,-9.4,245.6
73700,32.8255211033573,34.9554872600142,10.2942341,-17.9513675060586,-44.22511420739559,-0.09981850289453664,-1.2,-3.0,0.1,-4.2,-10.1,245.6
73800,32.8255199639155,34.9554840040167,10.3942341,-18.0777322603614,-44.52999690597904,-0.19981600453269088,-1.2,-2.9,0.1,-4.9,-10.5,245.7
73900,32.8255188919174,34.9554809582782,10.3942341,-18.196617200774934,-44.81519088355172,-0.199813649313473,-1.2,-2.9,0.1,-4.8,-9.9,245.6
74000,32.825517809888,34.9554778856253,10.4942341,-18.31661489787462,-45.10290576652487,-0.2998112601821674,-1.3,-2.9,0.1,-4.7,-10.7,245.6
74100,32.8255167423062,34.9554748679023,10.4942341,-18.435010060997282,-45.38547647684076,-0.29980889639249053,-1.2,-2.9,0.1,-3.8,-10.9,245.8
74200,32.8255155881693,34.9554716542747,10.5942341,-18.563004518419326,-45.68639185518353,-0.3998063567082726,-1.2,-2.9,0.1,-3.1,-10.4,245.9
74300,32.8255144874975,34.9554685838239,10.4942341,-18.68506908069444,-45.9738991424604,-0.2998039171846303,-1.2,-2.9,0.1,-4.2,-10.7,245.9
74400,32.8255133012867,34.9554651231949,10.5942341,-18.816620461062513,-46.2979430044416,-0.39980116523760856,-1.2,-2.9,0.0,-4.3,-11.4,245.9
74500,32.8255122088744,34.955462112119,10.5942341,-18.937769335223887,-46.57989134664256,-0.39979873500518437,-1.3,-2.9,0.0,-2.8,-10.8,245.9
74600,32.8255110689506,34.9554589926104,10.6942341,-19.064187553865416,-46.87199376164459,-0.4997961994906701,-1.3,-2.9,0.1,-3.1,-11.5,245.8
74700,32.8255099721089,34.9554560035147,10.6942341,-19.185827652135295,-47.1518839678825,-0.4997937536904118,-1.3,-2.9,0.1,-3.4,-11.7,245.5
74800,32.8255088008147,34.9554528488542,10.7942341,-19.31572486847111,-47.447277942164426,-0.5997911506939344,-1.3,-2.9,0.1,-2.9,-11.0,245.6
74900,32.8255077374538,34.9554500448973,10.7942341,-19.433651963932196,-47.709832326961205,-0.5997888168115617,-1.3,-2.9,0.1,-3.3,-10.6,245.7
75000,32.8255065569752,34.9554470040116,10.8942341,-19.564567786855797,-47.99457281520577,-0.6997862623297602,-1.3,-2.9,0.1,-3.0,-11.0,245.7
75100,32.8255054073458,34.9554440356318,10.7942341,-19.692061791752582,-48.27252255239656,-0.5997837532530941,-1.3,-2.9,0.1,-2.5,-11.3,245.7
75200,32.8255041742099,34.9554408070381,10.8942341,-19.82881729209715,-48.57483948817032,-0.6997810141768976,-1.3,-2.9,0.1,-1.9,-10.9,245.6
75300,32.8255029606543,34.9554377776523,10.8942341,-19.963401078353435,-48.85850245030123,-0.6997784096856501,-1.3,-2.9,0.1,-2.3,-10.9,245.6
75400,32.8255017461347,34.9554346012155,10.8942341,-20.098091696597038,-49.15593481963379,-0.6997756823671963,-1.3,-2.9,0.1,-2.2,-11.4,245.7
75500,32.8255005853017,34.9554315833702,10.8942341,-20.226828454180406,-49.43851715092817,-0.6997730718262245,-1.3,-2.9,0.1,-2.3,-11.1,245.6
75600,32.8254993628353,34.955428413499,10.9942341,-20.36240069135356,-49.73533554317679,-0.7997703124076656,-1.3,-2.9,0.1,-2.6,-10.9,245.5
75700,32.8254982329166,34.9554254772535,10.9942341,-20.48770902944795,-50.01027712326474,-0.7997677431376511,-1.3,-2.9,0.1,-2.3,-10.6,245.5
75800,32.8254970922893,34.955422297799,10.9942341,-20.614204844091077,-50.307992056288,-0.7997649754885137,-1.2,-2.9,0.2,-2.7,-10.8,245.4
75900,32.8254960279514,34.9554192982637,10.9942341,-20.732240121943775,-50.588859873445934,-0.7997623537737883,-1.2,-2.9,0.2,-3.5,-11.4,245.5
76000,32.8254949375713,34.9554161524116,10.9942341,-20.85316344250353,-50.883428367069314,-0.7997595972614127,-1.2,-2.9,0.1,-3.7,-10.8,245.6
76100,32.8254938412507,34.9554130738457,10.9942341,-20.97474559789055,-51.17169639842387,-0.799756873442024,-1.2,-2.9,0.1,-3.0,-10.4,245.5
76200,32.8254926645892,34.9554098273498,10.9942341,-21.105237591815715,-51.47568893074762,-0.7997539766855706,-1.2,-2.9,0.1,-3.8,-10.7,245.7
76300,32.8254915672655,34.955406752087,10.9942341,-21.226930976294188,-51.76364768545408,-0.7997512244728586,-1.2,-2.9,0.1,-4.1,-11.1,245.7
76400,32.8254904390404,34.9554035361757,11.0942341,-21.352051634678446,-52.0647771777657,-0.8997483358385763,-1.2,-2.9,0.1,-4.1,-11.4,245.7
76500,32.8254893657525,34.9554004911713,11.0942341,-21.47107941134998,-52.34990263551172,-0.899745584311682,-1.2,-2.9,0.1,-4.1,-11.8,245.7
76600,32.8254882129053,34.9553972034473,11.0942341,-21.598930307814957,-52.65775566108016,-0.8997425988302643,-1.2,-2.9,0.1,-4.2,-12.0,245.8
76700,32.8254871603443,34.955394206685,11.0942341,-21.715659446331735,-52.93836387729656,-0.8997398613895005,-1.2,-2.9,0.1,-4.4,-12.1,245.8
76800,32.8254860718793,34.9553910919476,11.0942341,-21.836370327491334,-53.230018947007906,-0.899737001636046,-1.2,-2.9,0.1,-4.5,-12.3,245.8
76900,32.8254850446828,34.9553880931056,11.0942341,-21.95028648629588,-53.510821898213756,-0.899734243753108,-1.2,-2.8,0.1,-4.5,-12.4,245.9
77000,32.8254840184895,34.9553848754408,11.0942341,-22.064091269281572,-53.81211474953709,-0.8997312988373869,-1.2,-2.8,0.1,-4.5,-12.4,245.9
77100,32.8254830062097,34.9553819354843,11.0942341,-22.176353156301435,-54.08740384745054,-0.8997285623853095,-1.2,-2.8,0.2,-5.0,-12.6,245.9
77200,32.8254819491802,34.9553789291389,11.0942341,-22.293577813376114,-54.368909431804084,-0.8997257412422446,-1.2,-2.8,0.1,-4.5,-13.1,246.0
77300,32.8254808749412,34.9553760427666,11.0942341,-22.412711085200247,-54.63918112106912,-0.8997229970922147,-1.3,-2.8,0.1,-4.9,-12.5,245.9
77400,32.8254796976805,34.9553731238116,11.0942341,-22.543269598319835,-54.91250382567636,-0.899720171032456,-1.3,-2.8,0.1,-4.5,-13.2,245.9
77500,32.8254785402737,34.9553702133387,11.0942341,-22.671626280116243,-55.185032285601295,-0.8997173460062351,-1.3,-2.8,0.1,-3.0,-12.9,245.9
77600,32.8254773211944,34.9553671828925,11.0942341,-22.806822467296314,-55.468794723088045,-0.8997143835627259,-1.3,-2.8,0.1,-3.1,-12.9,245.8
77700,32.8254761675917,34.9553642962756,11.0942341,-22.934757265183748,-55.7390893937797,-0.8997115509388509,-1.3,-2.8,0.1,-2.4,-12.5,245.7
77800,32.8254750190176,34.9553612856891,10.9942341,-23.06213394555208,-56.02099131696688,-0.7997086031965015,-1.3,-2.8,0.1,-1.6,-12.4,245.7
77900,32.8254738971369,34.955358388755,10.9942341,-23.186550702306974,-56.29225204752379,-0.7997057460867296,-1.3,-2.8,0.1,-1.6,-12.8,245.7
78000,32.8254727277968,34.9553553539046,10.9942341,-23.316230699070328,-56.576426875672645,-0.7997027411326965,-1.3,-2.8,0.1,-2.0,-12.9,245.7
78100,32.8254715961455,34.9553523984112,10.9942341,-23.441730984580627,-56.8531709399335,-0.7996998022540671,-1.3,-2.9,0.1,-2.3,-12.4,245.6
78200,32.8254703714254,34.9553492145118,10.9942341,-23.577552609921085,-57.15130230951237,-0.7996966173723088,-1.3,-2.9,0.2,-2.7,-12.0,245.5
78300,32.8254691280497,34.9553462089411,10.9942341,-23.715443260647486,-57.43273554569211,-0.7996935593470393,-1.3,-2.9,0.2,-3.5,-12.7,245.5
78400,32.825467913908,34.9553430002071,10.8942341,-23.85009131775355,-57.733191450212935,-0.6996903255788061,-1.3,-2.9,0.2,-3.3,-12.1,245.5
78500,32.8254667545861,34.9553399665801,10.8942341,-23.978660236714898,-58.01725174944337,-0.6996872464847819,-1.3,-2.9,0.2,-3.7,-11.3,245.6
78600,32.82546553083,34.9553367963011,10.8942341,-24.114374924481314,-58.3141077730184,-0.6996840095856349,-1.4,-2.9,0.2,-4.0,-11.8,245.6
78700,32.8254643623107,34.9553337438748,10.8942341,-24.243963823219076,-58.59992840141289,-0.6996808793863751,-1.4,-2.9,0.2,-3.1,-11.7,245.6
78800,32.825463103771,34.9553305993276,10.7942341,-24.383535676010705,-58.89437408902578,-0.5996776146838299,-1.4,-2.9,0.2,-2.7,-11.6,245.6
78900,32.8254619051059,34.9553276080298,10.7942341,-24.51646780752585,-59.174470863633196,-0.5996744944513885,-1.4,-2.9,0.2,-2.3,-11.7,245.5
79000,32.8254606480514,34.9553244538994,10.6942341,-24.65587492054676,-59.46981389358168,-0.499671190816402,-1.4,-2.9,0.2,-1.7,-11.2,245.6
79100,32.8254594990995,34.9553214094251,10.6942341,-24.78329373046506,-59.75488992938538,-0.49966801348635936,-1.4,-2.9,0.2,-1.8,-11.6,245.7
79200,32.8254582594758,34.9553182161872,10.6942341,-24.920768089965172,-60.0538958038503,-0.4996646501712654,-1.3,-2.8,0.2,-1.8,-11.4,245.7
79300,32.8254570891847,34.9553152117992,10.6942341,-25.050553456497315,-60.335218312052135,-0.49966146853613314,-1.3,-2.8,0.2,-1.7,-12.2,245.6
79400,32.8254558509159,34.9553120893953,10.5942341,-25.18787717906395,-60.62759056620769,-0.39965813431081987,-1.3,-2.9,0.1,-2.4,-11.7,245.6
79500,32.8254545507923,34.9553089315948,10.5942341,-25.33206106345459,-60.92327825155039,-0.39965472688763093,-1.3,-2.9,0.2,-2.6,-12.0,245.6
79600,32.8254532753168,34.9553056572873,10.4942341,-25.473510955612017,-61.2298743248703,-0.29965120779618104,-1.3,-2.9,0.1,-2.4,-11.9,245.6
79700,32.8254520760264,34.9553026135062,10.4942341,-25.606512327374766,-61.51488552408488,-0.2996479137508983,-1.3,-2.9,0.2,-2.7,-11.4,245.6
79800,32.8254508246779,34.9552994941608,10.4942341,-25.745286971317093,-61.8069723784613,-0.29964451185442,-1.4,-2.9,0.2,-2.8,-11.8,245.6
79900,32.8254496563931,34.9552965416442,10.3942341,-25.87484940391512,-62.08343686382576,-0.19964128558735705,-1.4,-2.9,0.2,-2.7,-11.4,245.5
