time,distance(meters),speed(m/s), compass_heading(degrees), pitch(degrees), roll(degrees),height_above_takeoff(meters),North,East,Down
0.0,139.611,1.85373,295.4,-7.0,-3.4,36.8,0.0,0.0,0.0
0.10000000000002274,139.497,1.57159,295.4,-7.2,-1.1,36.9,-0.05033622848905656,0.14730239366957337,-0.09999999773890146
0.19999999999998863,139.451,1.63844,295.4,-7.9,-0.5,37.0,-0.1891336229542976,0.2589629249655155,-0.19999999041539443
0.30000000000001137,139.332,1.99817,295.3,-8.2,-0.2,36.9,-0.23818109663744902,0.4114813894291097,-0.09999998150884991
0.4000000000000341,139.218,2.22918,295.3,-8.4,1.3,36.8,-0.280149142331498,0.5560497343971609,3.118418348546648e-08
0.5,139.089,2.04556,295.5,-5.9,4.7,36.6,-0.3075364170416012,0.7089958515263529,0.20000004758149253
0.6000000000000227,138.956,1.84846,295.8,-3.8,5.3,36.5,-0.3124602195390517,0.85764997396575,0.30000006582199273
0.6999999999999886,138.813,1.54882,295.4,-5.8,1.4,36.4,-0.3033118422939505,1.010542629421736,0.40000008798883885
0.8000000000000114,138.678,1.42576,295.4,-10.4,-1.9,36.3,-0.2763406145226819,1.1469011782474137,0.5000001094832813
0.9000000000000341,138.547,1.60872,295.4,-10.0,-3.4,36.3,-0.2428158650512977,1.2751034297263102,0.5000001327553059
1.0,138.432,2.06117,295.3,-7.4,-3.3,36.4,-0.20636109659079888,1.3852976600556022,0.4000001542358035
1.1000000000000227,138.317,2.29731,295.2,-5.3,-3.0,36.5,-0.15733094053540353,1.489756515893209,0.3000001768958841
1.1999999999999886,138.203,2.53415,295.3,-3.5,-2.7,36.8,-0.11755318026550864,1.597125113355943,2.0138611752512636e-07
1.3000000000000114,138.08,2.57728,295.4,-3.0,-1.8,37.0,-0.07923752242173776,1.7143606950859163,-0.19999976842590805
1.400000000000034,137.961,2.19203,295.9,-4.7,-1.9,37.2,-0.041112580363129175,1.8279992647705843,-0.39999973839951913
1.5,137.847,1.69617,296.3,-7.7,-3.1,37.4,-0.006056340115356773,1.93692580336247,-0.5999997048216582
1.6000000000000227,137.728,1.38219,296.4,-7.5,-1.0,37.6,0.032224649694240826,2.0512517143522158,-0.7999996691861935
1.6999999999999886,137.606,1.40222,296.2,-7.5,3.1,37.7,0.06830379063662445,2.168533104777899,-0.8999996308942642
1.8000000000000114,137.488,1.76009,296.1,-8.1,6.5,37.7,0.10601842834324454,2.2815530276456313,-0.8999995904722913
1.900000000000034,137.406,2.15949,296.1,-9.2,8.0,37.6,0.10140670593185458,2.3735788176614268,-0.799999558281441
2.0,137.283,2.68275,295.9,-12.0,7.8,37.4,0.14798074482715556,2.486873577034514,-0.5999995127501891
2.1000000000000227,137.152,3.01502,295.6,-15.4,7.5,37.2,0.20650603704643256,2.605132388851976,-0.3999994640963648
2.1999999999999886,137.027,3.26526,296.2,-14.2,9.5,36.9,0.2790052564433925,2.709239780219052,-0.09999941904281842
2.3000000000000114,136.9,3.39524,296.4,-14.2,9.0,36.6,0.37805378762324965,2.8040987516201046,0.20000062837481716
2.400000000000034,136.802,3.46842,296.5,-14.0,5.6,36.3,0.4575977419086301,2.8757565319514655,0.500000665279999
2.5,136.688,3.49128,296.8,-11.7,3.7,36.0,0.5826523410739024,2.9452835651230425,0.800000706958004
2.6000000000000227,136.581,3.32272,296.8,-9.5,2.1,35.7,0.7149655092594493,3.002683033640885,1.100000745961868
2.6999999999999886,136.457,2.96255,297.3,-2.2,4.4,35.4,0.8744810384946798,3.0673300087764597,1.4000007972169124
2.8000000000000114,136.344,2.75262,298.7,5.1,7.2,35.1,1.024131567554603,3.124668360103189,1.7000008486383957
2.900000000000034,136.153,2.57004,299.8,7.6,6.1,34.9,1.2032210201408517,3.2538937695056838,1.9000009439327816
3.0,135.953,2.43496,301.0,8.0,0.2,34.8,1.3660364563805791,3.4009439721679806,2.0000010534717516
3.1000000000000227,135.744,2.16878,302.5,4.9,-7.4,34.7,1.5129650666052015,3.564108223198657,2.1000011760745716
3.1999999999999886,135.569,1.93045,303.2,0.3,-11.8,34.6,1.6248316950729444,3.706721330522794,2.2000012847272155
3.3000000000000114,135.388,1.81698,303.5,-2.8,-10.2,34.7,1.7332540173564377,3.8562536629757194,2.1000014014560495
3.400000000000034,135.222,1.75572,303.1,-2.3,-10.3,34.7,1.8252924852045098,3.997545629983639,2.1000015153593536
3.5,135.046,1.79252,302.8,1.1,-7.3,34.7,1.909517568277648,4.152324522146934,2.1000016378680777
3.6000000000000227,134.902,2.07042,302.6,1.4,-6.1,34.7,1.9775032985755732,4.280190658733669,2.1000017425277933
3.6999999999999886,134.718,2.48377,302.3,1.5,-6.3,34.7,2.0597172590728925,4.444966380543204,2.1000018823933253
3.8000000000000114,134.542,2.902,302.1,2.0,-4.8,34.5,2.135262046066197,4.604716806231266,2.300002020232122
3.900000000000034,134.354,3.19907,301.8,2.5,-4.7,34.3,2.2097954776684787,4.777098811758176,2.500002171910067
4.0,134.174,3.49508,301.9,3.0,-3.2,34.1,2.2744234912413397,4.946028883839627,2.7000023239796302
4.100000000000023,133.968,3.57903,301.7,1.9,-1.0,33.8,2.3213615664255105,5.1513109481446255,3.000002503540881
4.199999999999989,133.781,3.6569,301.9,1.7,-2.6,33.4,2.3730269133612447,5.33225382130255,3.4000026702303905
4.300000000000011,133.585,3.48866,302.1,3.4,-4.6,33.1,2.417971184634417,5.527004435180599,3.7000028535110747
4.400000000000034,133.391,3.2539,302.5,3.0,-0.8,32.8,2.4564543933381118,5.722679115411579,4.000003040148137
4.5,133.181,2.93918,302.5,2.0,-1.9,32.5,2.4664580822542965,5.948680268916748,4.300003251047933
4.600000000000023,132.982,2.49943,302.4,-0.1,-7.2,32.3,2.493435089823328,6.154672576387252,4.500003456557093
4.699999999999989,132.783,2.07685,302.7,-3.8,-7.7,32.1,2.5139626063976643,6.363551656214996,4.70000366969353
4.800000000000011,132.609,1.88097,302.3,-2.8,-7.4,32.0,2.522163271275956,6.551390936786108,4.800003862640228
4.900000000000034,132.446,1.98292,301.9,-1.5,-4.8,32.1,2.494047983000196,6.742048489478314,4.700004049476784
5.0,132.279,2.41369,301.6,-0.2,-2.8,32.1,2.4859053211202653,6.929284548766189,4.700004248062851
5.100000000000023,132.091,2.92596,301.4,0.4,-1.8,32.2,2.4726539741214992,7.141111837455323,4.600004476248468
5.199999999999989,131.904,3.47327,301.3,0.8,-1.2,32.4,2.458125477553519,7.353046165993506,4.4000047113206495
5.300000000000011,131.676,4.00683,301.1,0.9,-1.2,32.7,2.4098874258652985,7.625152497897204,4.10000501088113
5.400000000000034,131.471,4.5096,300.9,0.7,-1.4,33.0,2.390891736058114,7.859707752954021,3.800005288559198
5.5,131.25,4.68909,300.8,0.0,-1.4,33.4,2.367972068699925,8.112683578086916,3.4000055965656832
5.600000000000023,131.041,4.3316,300.9,-0.7,-1.7,33.8,2.343578716199133,8.354226868911802,3.000005899005566
5.699999999999989,130.828,3.82208,301.0,-1.1,-3.2,34.1,2.311632020017479,8.602406595246798,2.7000062161703537
5.800000000000011,130.671,3.27158,300.9,-0.8,-2.8,34.5,2.223569983206777,8.815990975205619,2.300006476516322
5.900000000000034,130.472,2.79884,300.9,-1.2,-0.7,34.7,2.180660233547042,9.054586207361638,2.100006795379618
6.0,130.277,2.56138,300.8,-2.6,0.4,34.8,2.138981407460929,9.28836235985425,2.0000071167509224
6.100000000000023,130.06,2.56751,300.9,-2.8,0.5,34.9,2.0979383103268447,9.547248962220419,1.9000074857189273
6.199999999999989,129.897,2.77509,300.9,-2.5,2.1,34.9,1.9950411431214263,9.77449542321532,1.9000077966565132
6.300000000000011,129.671,2.89973,301.0,-2.3,4.9,34.7,1.9647644851216626,10.038154675685611,2.100008196104855
6.400000000000034,129.439,2.88766,301.1,-0.5,7.5,34.6,1.9498372292677313,10.300668512920538,2.200008609229016
6.5,129.177,2.77929,300.7,-3.5,4.8,34.5,1.9561136370953427,10.587559596441897,2.300009080536574
6.600000000000023,128.918,2.81017,300.8,-3.8,1.7,34.4,1.9521263243613096,10.87528311970556,2.4000095626316447
6.699999999999989,128.65,3.00105,300.8,-2.7,0.7,34.4,1.9784043374194145,11.159470838603688,2.4000100602103567
6.800000000000011,128.394,3.37536,300.8,-1.6,0.6,34.5,2.0101841005307235,11.427537047406112,2.300010546042454
6.900000000000034,128.126,3.74573,300.9,-0.5,0.5,34.6,2.049557668792715,11.706142304778407,2.2000110639507793
