time,Euler_X,Euler_Y,Euler_Z,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z
0,-11.9648552,19.47539425,-78.28037643,1.397078976,-0.552665837,6.471337379,-14.2026968,-3.085200414,1.49355036
0.008333,-12.06319404,19.54964256,-78.28380585,-3.702063799,0.035747254,8.180779666,-12.40866876,8.354510784,1.068411656
0.016666,-12.1606586,19.53994989,-78.26605988,2.050707936,-0.041063726,6.379821461,-13.12491322,-2.014198661,1.308653884
0.024999,-12.25482726,19.54383564,-78.2486191,-2.881543666,-0.704099916,9.432648182,-12.76738524,-0.398121952,1.613402456
0.033332,-12.32501602,19.60585594,-78.23654938,-0.801281437,0.370160077,6.030700087,-9.625356317,6.523465887,2.509849489
0.041665,-12.39208126,19.5362463,-78.19770053,0.540934004,0.183958008,8.34794104,-10.33215642,-9.536514163,2.097210705
0.049998,-12.41342092,19.54375744,-78.17407225,-1.934241414,-0.029877733,11.31624591,-4.267062664,-0.142725885,2.392472029
0.058331,-12.44353342,19.50402737,-78.1402016,-0.347147826,-0.56757763,10.29798961,-5.690407872,-5.919674486,2.309040189
0.066664,-12.46255303,19.39924717,-78.086071,-0.788247176,-0.014798589,11.52381301,-5.181770295,-14.04786396,2.860518217
0.074997,-12.46364928,19.33413792,-78.0528793,-1.340890899,-0.285438478,10.03475094,-2.179694504,-8.878941417,1.581029147
0.08333,-12.4360168,19.20157719,-78.00088883,-0.200747073,0.217719596,11.23219586,0.518691495,-17.2510531,1.907582119
0.091663,-12.38102389,19.0618949,-77.94767763,-1.25556168,0.150105542,12.75206232,3.771626681,-18.10077095,1.88283889
0.099996,-12.30004978,18.92433071,-77.88465883,-1.554768354,-0.033295799,12.30218387,6.520090103,-18.09871364,3.053874076
0.108329,-12.20305682,18.77635765,-77.82244873,-1.252617091,-0.156262118,12.43769288,8.49365151,-19.28756523,2.727577597
0.116662,-12.08369446,18.60253811,-77.75201033,-0.973400064,-0.411621809,11.45597148,10.87686324,-22.51773167,3.025884747
0.124995,-11.95346975,18.39963246,-77.67687608,-1.462195486,-0.552005612,12.97376633,12.03744006,-26.03045511,2.883745253
0.133328,-11.80840254,18.22449255,-77.60250473,-1.835979462,-0.502141394,13.20041108,13.86171293,-22.75217581,3.559525907
0.141661,-11.66938138,18.05200052,-77.5370369,-1.273635835,-0.861462444,12.9772923,13.52405715,-22.22249651,2.696735382
0.149994,-11.53180933,17.85491562,-77.46757508,-1.376606062,-1.101905271,12.74252701,13.19300485,-25.19922447,2.598565757
0.158327,-11.39379359,17.67365122,-77.40076448,-1.586253002,-0.725406893,13.59071684,13.38766551,-23.27003956,2.75547865
0.16666,-11.24962902,17.50218344,-77.33251193,-2.381399155,-0.959294409,14.37757349,14.0756321,-22.14407015,3.202665031
0.174993,-11.10429263,17.3375597,-77.26981735,-1.881693989,-0.809828148,14.0852983,14.46659184,-21.20810843,2.803207457
0.183326,-10.95332313,17.1597302,-77.20827483,-1.9787426,-0.45756919,13.98365545,15.17678046,-22.72672939,2.423047393
0.191659,-10.79748464,16.98376107,-77.15153885,-2.52172637,-0.805893891,13.9677186,15.98419166,-22.4026556,2.002070665
0.199992,-10.63128877,16.83212018,-77.0963478,-1.920606703,-0.39257174,13.82078743,17.27264381,-19.48899365,2.435268551
0.208325,-10.45283031,16.69291926,-77.0436287,-2.710654259,-0.423105158,15.63541436,18.86464882,-17.96629286,2.498250604
0.216658,-10.27791953,16.56274343,-76.98676683,-2.088941962,-1.021655113,14.91740942,18.28673887,-16.9708581,3.207073629
0.224991,-10.12123561,16.43067074,-76.92029953,-1.739612758,-0.857701063,13.75453592,15.80902052,-17.38542461,4.312520265
0.233324,-9.975770235,16.31612659,-76.85758973,-2.619350106,-1.739179582,11.64354587,14.57865167,-15.22103763,4.294180274
0.241657,-9.829650403,16.22174096,-76.79428483,-2.378241867,-1.889244154,12.47107053,14.6847961,-12.84692264,4.832565665
0.24999,-9.68205452,16.12645936,-76.7287216,-2.087098509,-1.426194251,13.73299289,14.7801261,-12.98049474,5.100458622
0.258323,-9.556573152,16.03296924,-76.67535785,-1.292408779,-1.47440967,15.15251517,12.55433416,-12.52254725,3.785637736
0.266656,-9.454343081,15.93501139,-76.62186813,-2.909376741,-0.930649519,15.92962146,9.752621651,-13.04149675,3.73615706
0.274989,-9.376149416,15.8184452,-76.57514573,-0.7606523,-0.665502977,14.36308003,7.124726652,-15.11569762,2.630246282
