,time,Euler_X,Euler_Y,Euler_Z,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z
0,0.0,-2.2274454036666667,3.3286781313333336,-31.62400816666667,-4.937684854,-1.403225462,16.001253766666668,-21.16367848666667,46.7148997,-1.886432091333333
1,0.0027776666666666666,-2.364078521666667,3.7481579779999996,-31.602874733333334,-1.7948286136666667,-0.8757308423333333,16.88459046666667,-16.92845853,49.558054606666666,4.228425105333334
2,0.005555333333333333,-2.526773135,4.160682519333333,-31.615727766666666,-1.8595871530000003,-1.6323502856666667,16.80609576,-19.885861396666666,48.877178189999995,0.2407912413333333
3,0.008333,-2.7131241163333333,4.614923079666667,-31.6092402,-2.8364535173333336,0.5805347263333333,18.19967778766667,-22.818804423333336,53.78053284,2.9712863763333335
4,0.011110666666666666,-2.9728165470000003,5.048878193,-31.621055600000005,0.15656971900000002,-2.2845592500000005,13.277747473333335,-31.55640348,51.44142405,0.8122167586666665
5,0.013888333333333334,-3.2076528866666667,5.508669455666666,-31.627716066666665,-4.020863135333333,-0.7389232913333332,12.280644736666668,-28.491483053333337,54.50190735,1.863330702
6,0.016666,-3.4585544269999997,5.928147474666666,-31.642939233333326,-0.39474837,-2.3142180043333336,12.579036394666668,-30.397557576666667,49.71379852333334,0.7522496803333333
7,0.019443666666666668,-3.6783212823333336,6.399373213666666,-31.663459766666666,-2.2308680216666663,-3.314049482,15.435320853333332,-26.49640528333333,55.95240783666667,0.7892156840000001
8,0.022221333333333333,-3.897570212666667,6.813204288666667,-31.696050033333332,-2.826068322,0.8045220723333334,18.936440783333335,-26.326132456666667,49.16578293,-0.9653351903333333
9,0.024998999999999997,-4.103162527333333,7.2773577373333325,-31.73051196666667,-2.3521030743333333,0.1537013353333333,16.435200373333334,-24.60622533333333,55.22192128333334,-0.5278470863333333
10,0.027776666666666668,-4.351707458666667,7.661869367,-31.755671166666662,-0.4500744639999999,-1.301549216,16.328030583333334,-29.822083156666665,45.585306800000005,0.0500976246666666
11,0.030554333333333333,-4.625727653333334,8.106201966,-31.80122883333334,-4.2705099980000005,0.31610281766666676,16.858679135333333,-32.624532063333334,52.95815277,-1.532659331666667
12,0.033332,-4.910087903333333,8.451564946666666,-31.823321000000004,2.3965842326666666,-2.2164678573333334,11.512055952333332,-34.14960162,40.87201055,0.4377440186666666
13,0.036109666666666665,-5.1622195243333335,8.819805623,-31.870834333333338,-4.721278111,-0.5406501016666666,14.804344496666667,-29.877145130000002,43.886015570000005,-2.021100918333333
14,0.038887333333333336,-5.447680791,9.218269984666666,-31.899411533333332,0.4884227910000001,-1.5645514116666666,15.879113037999998,-34.11356290333333,47.27733612,0.6771524150000001
15,0.041665,-5.759065627666668,9.492943765,-31.939961733333334,-2.608866923666667,-2.9766693913333335,15.040520348666666,-37.05851618333333,32.651667913333334,-1.8902881146666666
16,0.044442666666666665,-6.014358838333333,9.862142561333334,-31.97780606666667,-2.736693461666667,0.6139436016666667,14.854880966666668,-30.250418343333333,43.88265991333333,-0.2734616796666667
17,0.047220333333333336,-6.2959734596666665,10.118685405666666,-32.01663716666666,0.6412115493333334,0.5070739983333333,16.36234728333333,-33.46636073,30.479651770000004,-1.5762598513333332
18,0.049997999999999994,-6.586738427333334,10.377324105000001,-32.050857533333335,-1.9617595576666667,-1.2521986563333334,15.108772276666665,-34.56101099666666,30.653788886666664,-0.9136653516666667
19,0.052775666666666665,-6.844287713333333,10.644211133666666,-32.09773766666667,-2.2372144856666667,1.5167096093333334,15.447182656666667,-30.362202326666665,31.83216794333333,-2.0557000636666665
20,0.055553333333333337,-7.117857933000001,10.875193275333332,-32.132520033333336,-0.328536729,-0.7282504193333333,13.711102486666666,-32.46680577666666,27.374248503333334,-1.083863795
21,0.058331,-7.3500922520000005,11.081056595666666,-32.16161089999999,-2.1698166926666667,-2.4200241566666665,13.031626383333332,-27.63812065,24.31296539,-0.5943491360000001
22,0.061108666666666665,-7.505620956666667,11.217508949666666,-32.19089003333334,-0.954596162,0.048035214333333354,15.504416146666665,-18.427218120000003,16.037166593333335,-1.5994603633333335
23,0.06388633333333334,-7.623839696666667,11.340042113333334,-32.21606446666667,-1.8535166580000002,0.8422371946666666,16.308867136666667,-14.048298520000001,14.345163025333335,-1.3070650103333332
24,0.066664,-7.744659423666666,11.439528784333334,-32.23101043333333,-1.1746449270000001,0.08697710399999996,17.730304399999998,-14.564569634000001,11.426376025333333,-0.47464029999999996
25,0.06944166666666667,-7.880664507333333,11.503518106666666,-32.25708773333333,-1.8266125123333332,1.2191153166666666,15.484931309999999,-16.162582716666666,7.405932325666666,-2.2978665826666664
26,0.07221933333333333,-8.015867392333332,11.553641636666667,-32.264033000000005,0.25381181633333333,-0.8849193606666667,11.562062422333334,-16.497179666666668,5.427085399666666,-0.2662386646666667
27,0.074997,-8.073211510666667,11.559959093333333,-32.27266186666667,-3.2300310133333334,-1.7466156579999998,12.284385044666669,-7.109458128666667,0.272480011,-1.2117797333333333
28,0.07777466666666667,-8.053925832333332,11.511316299999999,-32.2687785,0.100735858,0.04629051666666665,14.17745495,1.787212054,-6.485191663333333,-0.6681815186666666
29,0.08055233333333334,-8.007434527,11.440757435,-32.266520166666666,-2.260384361,-0.26229950800000007,15.959271433333333,5.053459167333333,-9.035333474333333,-1.2213636733333333
30,0.08333,-7.965536117333333,11.376215298,-32.243713366666675,-2.155340592,-0.019791583333333307,16.419396085,4.076062401000001,-8.685032048333333,1.2841995756666666
