time,distance(meters),speed(m/s), compass_heading(degrees), pitch(degrees), roll(degrees),height_above_takeoff(meters),North,East,Down
0.0,11.3029,4.85757,248.7,-20.7,-4.4,7.0,0.0,0.0,0.0
0.10000000000002274,11.8034,4.98777,248.7,-22.2,-2.4,7.1,-0.21322039485469801,-0.4547885495306456,-0.09999909190481038
0.20000000000001705,12.3139,5.10655,248.6,-21.7,-0.7,7.0,-0.4209367050945829,-0.9238969637820968,1.875158298858537e-06
0.30000000000001137,12.8104,5.16569,248.7,-20.8,-1.3,7.0,-0.6182861042668479,-1.3825372441468726,2.855190913919614e-06
0.4000000000000057,13.3433,5.27072,248.7,-20.8,-2.6,7.0,-0.8255863287228582,-1.8770281249490761,3.949495792632263e-06
0.5,13.8684,5.41762,248.8,-20.8,-3.0,7.0,-1.0287934910338778,-2.3645961511761975,5.072761481095256e-06
0.6000000000000227,14.4603,5.51198,248.9,-21.1,-2.8,7.0,-1.2540651708466681,-2.91611294609039,6.389879059653936e-06
0.700000000000017,15.0101,5.63025,248.8,-21.1,-3.1,7.0,-1.4676637958006298,-3.4257536389334042,7.663520237066734e-06
0.8000000000000114,15.5919,5.71039,248.7,-19.7,-2.5,7.0,-1.6941425414781062,-3.9646275569487432,9.061748212246812e-06
0.9000000000000057,16.1464,5.83062,248.5,-19.3,-2.3,7.0,-1.9092480174556083,-4.478561209152726,1.0444233906170552e-05
1.0,16.7107,5.88343,248.6,-21.1,-2.0,7.0,-2.1257592145112563,-5.0026405361835575,1.190138883977454e-05
1.1000000000000227,17.279,5.96333,248.7,-20.5,-2.3,7.0,-2.34029174924264,-5.531974077339875,1.3417968906637157e-05
1.200000000000017,17.8942,6.02791,248.7,-19.6,-3.2,7.0,-2.568933878989564,-6.106819911990275,1.5118057165253163e-05
1.3000000000000114,18.4771,5.96752,248.8,-20.1,-3.4,7.0,-2.7848135825138405,-6.651628775117443,1.6784353324084123e-05
1.4000000000000057,19.0883,6.03378,248.9,-20.8,-4.2,7.0,-3.0148924848210195,-7.220826209827303,1.8588380792827763e-05
1.5,19.6833,6.16148,249.0,-20.2,-4.3,7.0,-3.2339961274687328,-7.777218433089919,2.0401142709403075e-05
1.6000000000000227,20.3265,6.23019,249.1,-20.5,-4.4,7.0,-3.4685016958113435,-8.379735811976877,2.2423291291318037e-05
1.700000000000017,20.9437,6.32713,249.2,-20.9,-5.0,7.0,-3.691326975002055,-8.95876775380856,2.442418675574487e-05
1.8000000000000114,21.6307,6.37371,249.3,-20.4,-5.2,7.0,-3.9327651404664694,-9.606419426028983,2.6721524821304854e-05
1.9000000000000057,22.248,6.43877,249.3,-20.0,-5.6,7.0,-4.154469198414714,-10.185829449994605,2.8850389619528016e-05
2.0,22.8899,6.47252,249.2,-20.5,-6.1,7.0,-4.387329020733431,-10.78701047941322,3.112734282684215e-05
2.1000000000000227,23.5085,6.52936,249.1,-20.9,-5.4,7.0,-4.614058662128641,-11.365181472278296,3.338223669935303e-05
2.200000000000017,24.1694,6.55018,249.0,-20.6,-4.8,7.0,-4.857979579536068,-11.981987731849047,3.585660547233971e-05
2.3000000000000114,24.7892,6.55167,249.1,-20.5,-4.4,7.0,-5.080509908518811,-12.563337637262704,3.8242042407432564e-05
2.4000000000000057,25.4835,6.66073,249.1,-20.9,-5.1,7.0,-5.326555222064461,-13.21599932133393,4.0984679138489355e-05
2.5,26.1402,6.73887,248.9,-20.5,-6.0,7.0,-5.563857510445643,-13.830959426255886,4.3647747936859105e-05
2.6000000000000227,26.8206,6.78706,249.0,-21.8,-5.8,7.0,-5.813654860174595,-14.466310184867053,4.648005341501005e-05
2.700000000000017,27.4861,6.84808,249.0,-21.3,-4.8,7.0,-6.049034766267446,-15.091734842938704,4.931945585529007e-05
2.8000000000000114,28.1836,6.87474,249.1,-20.3,-4.4,7.0,-6.303846804147855,-15.743443968915093,5.2370948744773216e-05
2.9000000000000057,28.843,6.91517,249.2,-20.6,-5.2,7.0,-6.542881946203344,-16.360227516225912,5.532396536089834e-05
3.0000000000000284,29.5302,6.95099,249.2,-20.8,-5.9,7.0,-6.790902023983249,-17.003566620417047,5.847742168363368e-05
