,time,Euler_X,Euler_Y,Euler_Z,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z
0,0.0,-6.8715274335,18.522800445,-116.67387769999999,-5.1521869895000005,-1.219099969,7.3869770755,-7.5510146615,64.22931099,-2.295893967
1,0.0083330000002206,-6.9942154885,18.75448227,-116.74320220000001,1.2971919774999998,-1.1088336705,3.511435272,-12.1941976565,28.022736545,-4.932543695000001
2,0.0166660000004412,-7.102065325,19.22762203,-116.7987747,-3.5902617575,-1.13627553,3.0238142024999997,-10.920040610000001,56.580711365,0.268477023
3,0.0249990000002071,-7.267397880500001,19.553176880000002,-116.87046434999999,0.4123984574999999,-0.4551118614999998,1.441354096,-17.11461353,39.250881195000005,-3.6387383345
4,0.0333320000004278,-7.3769671915,19.93052101,-116.89922709999999,-2.068216905,-0.9673433305,5.0981123450000005,-12.196099757499999,44.820653915,2.115458071
5,0.0416650000001936,-7.5216653345,20.323760985,-116.9641609,-1.4880263805,-0.33089998350000005,3.3522751335,-14.754758835,47.173431395,-1.60024637
6,0.0499980000004143,-7.6607255940000005,20.704590795,-116.97057724999999,-1.4958426655000001,-1.3725941179999999,0.786857784,-16.575966835,44.8449173,4.9115140440000005
7,0.0583310000001802,-7.8222658635,21.08454132,-117.0391502,0.13173305999999996,0.5828221215,2.442300856,-16.578861715000002,45.693660734999995,-1.956419468
8,0.0666640000004008,-7.9547696115,21.427574155000002,-117.03900145,-0.7429794075,-1.665530011,3.4579514265,-16.035434245,40.232076645,5.1863405705
9,0.0749970000001667,-8.1183526515,21.80652523,-117.10525895,-1.1683406829999998,0.16982696200000003,2.4578737615,-16.828881260000003,45.54380417,-1.442238152
10,0.0833300000003873,-8.244529724,22.128834724999997,-117.12793735,-0.3895723820000001,-0.468101084,2.2018463315,-14.30476475,38.14500427,2.5031291245
11,0.0916630000001532,-8.385920048,22.49575043,-117.2054634,-1.5236653835,-0.4207732755,2.7375334505,-13.5094609245,44.25279808,-2.6165887115
12,0.0999960000003739,-8.525931835000002,22.81269932,-117.22748949999999,1.095873341,-1.282632768,1.4574412105,-15.90903759,37.436410905,2.6908429265000002
13,0.1083290000001397,-8.6768217085,23.112270355,-117.29473114999999,-1.184672475,0.426297605,1.8709165154999998,-15.08653784,36.13895607,-2.4548714165
14,0.1166620000003604,-8.791430949999999,23.409856795000003,-117.3135338,-0.9352452160000001,-0.9149258135,1.2511562485,-12.985332015000001,35.0663929,2.889750153
15,0.1249950000001263,-8.906291484499999,23.71459103,-117.357193,-0.646885395,0.7211425155,0.2327710425,-11.81718683,36.35552597,0.39323058750000006
16,0.1333280000003469,-8.982055187,23.955836295,-117.36300655,0.2405605314999999,0.09535563,3.5072072745,-8.9820935705,28.191964149999997,3.3676019605
17,0.1416610000001128,-9.0337848665,24.23215866,-117.3923607,-2.3622719645,-0.10007911950000004,3.1562258005,-4.8471529485,32.695627215,1.5488751305000001
18,0.1499940000003334,-9.0858578685,24.46205044,-117.40139769999999,2.00392735,-0.26955467450000004,-0.7615357045,-5.9231560205000005,26.854405405,2.8766847844999996
19,0.1583270000000993,-9.1418414115,24.64169884,-117.40761950000001,-0.1293062905,-0.14371329500000002,3.2899917365,-6.5393300055,20.877518655,2.2580434979999997
20,0.16666000000032,-9.166252136,24.798297885,-117.41664885,-0.385732144,-0.10550644999999997,3.48911345,-2.596189767,18.168514725,1.53336443
21,0.1749930000000858,-9.1736712455,24.961769099999998,-117.43313595,-0.640008092,0.36058759649999994,-0.8415679335,-0.18918710949999995,19.136677745,0.8653903004999999
22,0.1833260000003065,-9.1633524895,25.04882908,-117.44664,1.0399947465,0.49668449149999994,1.3467943594999998,1.7516039685,10.051980735499999,-0.28882610799999997
23,0.1916590000000724,-9.121023655,25.098017695,-117.4418945,-0.137858629,0.10761708,5.440403104,4.766271788999999,5.1828225405,0.978732765
24,0.199992000000293,-9.0580215455,25.1281271,-117.44822690000001,-0.629546199,-0.07227695,5.310398817499999,7.756259679999999,3.138895966,-0.5957871374999999
25,0.2083250000000589,-8.976676464,25.117081645,-117.42263415,0.095140457,-0.09764057400000004,3.425516367,8.3430640685,-2.2617506985000007,2.0598653254999997
26,0.2166580000002795,-8.888817787499999,25.09679699,-117.41750335,-0.9576613469999999,-0.138761908,3.085127592,10.1475603585,-3.0249066055,-0.3167456685
27,0.2249910000000454,-8.778875828,25.002960205,-117.37604905,0.9891082645000001,-0.318265021,2.4344221355,10.974934576999999,-12.333655596,2.2494302245
28,0.2333240000002661,-8.653337001499999,24.890709875,-117.36001205,-1.0361391305,0.42096042599999994,3.802954078,14.058505535000002,-14.05958223,-0.8253617879999999
29,0.2416570000000319,-8.517660141,24.72982502,-117.31834029999999,1.0981507899999998,-0.6065966489999999,4.549594402,14.126286985,-20.332395555,1.148082435
30,0.2499900000002526,-8.3675584795,24.556505199999997,-117.29382325,-1.6541522739999999,0.636827614,5.3317952155,16.63440275,-21.49585915,-0.9059637785000001
31,0.2583230000000185,-8.201855182500001,24.321578025,-117.2506561,0.5063388350000002,-0.979028046,5.498201728,17.63685894,-29.08941841,0.13238763799999997
32,0.2666560000002391,-8.01687932,24.09397507,-117.21120455,-1.300497174,0.14773271249999997,6.0205893515,20.11187744,-28.17489147,-0.06662368749999992
33,0.274989000000005,-7.828409671999999,23.86236,-117.17182919999999,-0.817623496,-0.5186277625,6.9742751125,20.589948655,-28.633312225,-0.027310610000000013
