time,distance(meters),speed(m/s), compass_heading(degrees), pitch(degrees), roll(degrees),height_above_takeoff(meters),North,East,Down
0.0,99.4663,0.56437,280.3,8.3,-3.4,27.6,0.0,0.0,0.0
0.10000000000002274,99.411,0.869418,280.1,12.2,-3.3,27.6,-0.012945237276333593,0.06758722718458966,2.549514748623194e-10
0.19999999999998863,99.3213,1.18679,280.2,14.2,-3.4,27.6,-0.023740630058077382,0.17228251932420557,3.8382340205450616e-09
0.30000000000001137,99.2246,1.4929,280.2,14.6,-3.2,27.6,-0.044617716660719585,0.28967810502689784,6.430579391897284e-09
0.39999999999997726,99.1106,1.89119,280.3,14.2,-3.7,27.6,-0.06867330411566608,0.4278462625940503,1.4716839684403293e-08
0.5,98.9947,2.46822,280.3,16.9,-5.1,27.5,-0.0924977271275627,0.5681222086941998,0.10000002578639343
0.6000000000000227,98.8531,2.95124,280.1,21.7,-4.5,27.3,-0.08476813803340458,0.721686482483984,0.30000004141380243
0.6999999999999886,98.6944,3.27074,280.3,25.1,-0.2,27.1,-0.1086156700146931,0.9097011378828131,0.5000000663147413
0.8000000000000114,98.4652,3.61856,280.6,26.8,7.8,26.8,-0.12410946788567062,1.1721380761332245,0.8000001087830384
0.8999999999999773,98.189,3.98865,280.5,25.3,11.0,26.6,-0.11972595779169981,1.4774948010829054,1.0000001723927936
1.0,97.8346,4.1329,279.0,17.3,4.2,26.4,-0.06874247575287418,1.8473457454585955,1.2000002674889159
1.1000000000000227,97.4974,3.9833,278.4,3.0,-2.3,26.1,-0.04881888235269927,2.213454509499102,1.500000384355332
1.1999999999999886,97.1538,3.63265,277.7,-12.3,-1.6,26.0,-0.027164416883284748,2.5861005786274394,1.6000005235648436
1.3000000000000114,96.8396,3.35505,276.7,-12.9,-0.3,25.9,0.005005145858415827,2.920859604321512,1.7000006683459294
1.3999999999999773,96.5138,3.21806,276.7,-10.2,-0.4,25.9,0.05662148136672307,3.25917749449005,1.7000008322816098
1.5,96.1656,3.25201,276.8,-9.6,-0.3,25.9,0.1536472544737728,3.6001912134018643,1.7000010166902377
1.6000000000000227,95.8469,3.49074,276.9,-8.5,-0.4,26.1,0.2292527366380369,3.9188134442856337,1.500001207575723
1.6999999999999886,95.5497,3.80031,277.0,-7.2,0.0,26.3,0.3102385825002402,4.210782662183428,1.3000013967586814
1.8000000000000114,95.2401,3.82019,277.3,-5.6,0.6,26.5,0.40753024375258273,4.508655259892615,1.1000016063825309
1.8999999999999773,94.87,3.53577,277.4,-6.4,0.0,26.8,0.5726572741612954,4.840283338887912,0.8000018614531651
2.0,94.5516,3.25181,277.6,-8.5,-1.4,27.0,0.6819839810899802,5.141936270282557,0.6000021075582195
2.1000000000000227,94.2526,3.07433,277.6,-8.6,-1.0,27.2,0.7814861935253514,5.426810775456218,0.4000023545748227
2.1999999999999886,93.95,3.07879,277.6,-8.2,0.0,27.3,0.8717504915136347,5.720230993047011,0.3000026227053779
2.3000000000000114,93.6398,3.21907,277.6,-7.9,0.2,27.3,0.9695825356028197,6.018523502113652,0.3000029112075207
2.3999999999999773,93.3263,3.46906,277.6,-7.9,-0.1,27.2,1.0693621465400445,6.319595757885799,0.4000032177974667
2.5,93.0327,3.81427,277.9,-9.8,-0.8,27.1,1.1656684988131898,6.600101640941007,0.5000035190323535
2.6000000000000227,92.7346,4.0204,278.1,-14.1,-1.9,26.8,1.2686439162629268,6.882310330098193,0.8000038364425964
2.6999999999999886,92.4591,4.18099,278.4,-14.0,-2.3,26.5,1.3671954057030127,7.141424780239955,1.1000041416674293
2.8000000000000114,92.1931,4.17889,278.7,-12.3,-1.3,26.1,1.4677984451236588,7.388839244760169,1.5000044451130168
2.8999999999999773,91.9514,4.03165,278.8,-13.4,-3.0,25.8,1.5653154277059254,7.610585936220517,1.800004729507781
3.0,91.7069,3.55825,278.6,-9.7,-4.4,25.4,1.6688946879135895,7.832469934314963,2.2000050234034982
3.1000000000000227,91.4838,3.11241,278.3,-4.8,-5.6,25.1,1.7587109740846192,8.037346506563804,2.5000053033761995
3.1999999999999886,91.2568,2.71433,277.8,-3.4,-2.5,24.9,1.847437923102595,8.247072667091867,2.700005594747492
3.3000000000000114,91.0343,2.45868,277.4,-2.8,-1.4,24.7,1.9336220511961044,8.453064328625151,2.9000058912497875
3.3999999999999773,90.8,2.36338,277.4,-2.6,-3.2,24.6,2.02748667467312,8.66838085096565,3.0000062086084567
3.5,90.5687,2.51491,277.2,-1.1,-3.5,24.6,2.1117897850032676,8.885102699672961,3.000006534678579
3.6000000000000227,90.3029,2.80686,277.0,1.1,-3.1,24.6,2.2060041202578593,9.135633411514398,3.000006919821633
3.6999999999999886,90.0464,3.28059,277.0,2.1,-3.1,24.8,2.278064265067887,9.386813574288805,2.800007309414349
3.8000000000000114,89.7713,3.75963,277.0,2.4,-3.0,24.9,2.3446169186251202,9.661782755686723,2.7000077430171983
3.8999999999999773,89.4938,4.22375,277.0,2.0,-3.4,25.1,2.403861925590767,9.943197719053298,2.5000081990729934
4.0,89.1758,4.41814,277.2,1.5,-3.6,25.4,2.456914702199718,10.273183988133622,2.2000087398299044
4.100000000000023,88.8705,4.20465,277.5,0.0,-3.8,25.7,2.5158217232477207,10.58618566223584,1.9000092756420996
4.199999999999989,88.5407,3.89591,277.8,-2.4,-4.2,26.0,2.581276545445216,10.923366002904526,1.600009869374003
4.300000000000011,88.2237,3.62194,278.0,-3.0,-2.9,26.2,2.6462487593628703,11.246593443965487,1.40001045662429
4.399999999999977,87.8494,3.46119,278.0,-2.9,-0.3,26.4,2.739385597392378,11.61986594545845,1.200011164052242
4.5,87.5263,3.45018,278.0,-3.7,1.7,26.5,2.811853320707442,11.946209110719817,1.1000117995074181
4.600000000000023,87.183,3.56305,278.0,-4.5,3.1,26.4,2.8923770912796494,12.291338838281861,1.2000124900917264
4.699999999999989,86.8571,3.87946,278.0,-5.4,4.7,26.4,2.9700893553735357,12.618323299911312,1.2000131639499982
4.800000000000011,86.5186,4.20816,278.0,-7.0,6.4,26.2,3.051705342493447,12.957633428548512,1.400013881899756
4.899999999999977,86.1804,4.47078,277.8,-9.4,7.1,26.0,3.150210806669586,13.28797005598333,1.6000146088945217
5.0,85.8457,4.63739,278.2,-8.9,9.1,25.6,3.2522327533905377,13.61245631412434,2.000015344657946
5.100000000000023,85.5287,4.7696,278.7,-8.7,10.7,25.3,3.3630678912482077,13.912458602691476,2.3000160487922976
5.199999999999989,85.1995,4.7197,278.6,-10.0,7.9,24.9,3.4939911894454854,14.21588960418703,2.70001678660951
5.300000000000011,84.8963,4.42307,278.6,-9.1,4.6,24.6,3.6392698122415448,14.482388387993677,3.0000174679213276
5.399999999999977,84.5724,4.09175,279.6,-4.6,3.0,24.2,3.7897062797545695,14.769537255173042,3.4000182144328925
5.5,84.2557,3.81699,280.6,-3.2,1.8,23.9,3.9452746213400314,15.04597927417134,3.700018954016483
5.600000000000023,83.9101,3.53047,281.6,-3.6,0.9,23.8,4.124312136380883,15.34280477971014,3.800019774500578
5.699999999999989,83.5701,3.41216,282.2,-4.3,1.5,23.6,4.30492726615534,15.632458900860755,4.000020596996817
5.800000000000011,83.2216,3.345,282.1,-3.7,1.0,23.5,4.496956232387311,15.925840067652782,4.100021455149435
5.899999999999977,82.8862,3.46457,281.9,-1.4,-0.6,23.4,4.68312226971444,16.20747555832404,4.200022298578398
6.0,82.5297,3.64823,281.7,-0.1,-1.4,23.5,4.878124763593323,16.508333782674185,4.100023215367851
6.100000000000023,82.1822,3.92525,281.3,-0.3,-2.3,23.5,5.079273264318601,16.795995054207005,4.100024122653027
6.199999999999989,81.8187,3.88151,281.2,-0.7,-2.7,23.8,5.263942905397368,17.11005049985939,3.8000251084827523
6.300000000000011,81.4723,3.74476,281.2,-1.9,-3.8,23.9,5.436794088732252,17.4110844147094,3.7000260663589293
6.399999999999977,81.1068,3.65518,281.1,-1.7,-3.8,24.0,5.615632477441013,17.73052340451811,3.600027102540035
6.5,80.7623,3.64613,281.2,-1.6,-3.0,24.1,5.783036867714859,18.032137728427784,3.5000280975679265
6.600000000000023,80.4239,3.77248,281.0,-3.1,-3.4,24.1,5.950120428449289,18.32714579111314,3.5000290914588845
6.699999999999989,80.0801,4.08203,280.8,-3.4,-4.0,24.0,6.115842924885474,18.628881725782534,3.6000301213584835
6.800000000000011,79.7098,4.38637,280.9,-3.1,-2.9,23.8,6.292805764753378,18.954643213081802,3.800031252984434
6.899999999999977,79.3625,4.67663,281.0,-5.1,-2.7,23.6,6.4586177499712605,19.26038057047641,4.000032335133884
7.0,78.9815,4.69797,281.1,-6.6,-3.4,23.3,6.638302470221017,19.59681052484698,4.300033544205724
