time,Euler_X,Euler_Y,Euler_Z,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z
0.0,12.74232483,-11.35007381,-156.4584198,0.24826549,-2.340755463,9.391184807,-73.2808075,43.32392883,11.13879299
0.008332999999993262,12.09802628,-10.97480488,-156.4421387,-3.090808868,-1.942813993,13.18191528,-77.74520111,43.94884109,-8.31272316
0.016665999999986525,11.34353542,-10.62984753,-156.2563019,-0.624005914,-2.208114862,9.026187897,-86.60790253,44.06214905,12.53316593
0.024998999999979787,10.56870747,-10.13876534,-156.2084351,-2.526797295,-1.952740431,12.3231945,-92.75267792,58.48863983,-6.150401115
0.03333199999997305,9.708130836,-9.774744034,-156.0520935,0.515899956,-2.030035019,10.87535763,-100.2681351,45.32587051,9.990645409
0.04166499999996631,8.820590973,-9.198637962,-155.9768066,-3.625955105,-0.833407938,9.830476761,-105.8235931,69.22442627,-2.83446002
0.049997999999959575,7.879148483,-8.772442818,-155.8313293,0.549449384,-2.20616889,9.523988724,-110.4876175,52.17528534,9.120056152
0.05833099999995284,6.903569221,-8.193051338,-155.7641449,-1.623104572,-0.113451287,12.77207661,-116.6884308,69.53290558,-1.53585434
0.0666639999999461,5.892716885,-7.631094456,-155.6364899,0.158164814,-2.608744144,7.422603607,-119.3705215,67.8299942,7.507977962
0.07499699999993936,4.912687302,-7.0722785,-155.5579071,-2.7295084,0.433860004,12.46051502,-117.2058182,67.19930267,2.500566006
0.08332999999993262,3.87355113,-6.466606617,-155.4571075,1.85285151,-1.985241175,11.30063534,-123.4611588,72.49671936,6.356043339
0.09166299999992589,2.850056887,-5.826395035,-155.4206696,-5.09939146,0.365157753,9.23688221,-123.1603775,76.5066452,-0.66480422
0.09999599999991915,1.828835726,-5.218644619,-155.3426208,1.812884212,-1.309175253,13.11444664,-121.8536758,72.34505463,6.318144798
0.10832899999991241,0.772065163,-4.536227703,-155.3486176,-3.80003643,0.843359172,12.07828999,-127.683548,81.41238403,-3.071541786
0.11666199999990567,-0.253512144,-3.888586283,-155.2971344,-2.619623661,-1.416259289,11.98744965,-122.8484497,76.82879639,5.807174683
0.12499499999989894,-1.28614223,-3.267967701,-155.3206635,0.49423337,0.640399575,13.90518284,-124.9005966,74.0634079,-2.313136339
0.1333280000000059,-2.328522205,-2.550922871,-155.2951355,-3.0688622,-1.128405571,9.757079124,-125.1898804,84.98055267,5.783042431
0.14166099999999915,-3.363632679,-1.959775567,-155.3490143,2.811201334,1.54094255,10.65837955,-125.2777023,70.73043823,-3.430628777
0.1499939999999924,-4.399717808,-1.259583712,-155.3721161,-2.287324905,-1.909633636,4.153930664,-124.7013168,83.08448029,2.96950388
0.15832699999998567,-5.406412601,-0.725943089,-155.4419403,2.131492853,1.187180758,8.55984211,-121.7574158,64.07714081,-3.369660139
0.16665999999997894,-6.396247864,-0.148625299,-155.5011749,0.376438737,-1.924265146,7.438342094,-119.1591263,68.70793915,0.083068341
0.1749929999999722,-7.357478142,0.349138707,-155.594101,-1.023841858,3.140638828,16.66452408,-116.136879,60.19615936,-4.416318893
0.18332599999996546,-8.358309746,0.955205798,-155.6802368,-1.605532169,-1.158690691,11.75330257,-120.3448486,72.51937103,-0.253201127
0.19165899999995872,-9.31062603,1.433230996,-155.7826843,-0.443704605,0.648506999,12.34946156,-114.8309174,58.12885284,-3.831022739
0.19999199999995199,-10.24140739,1.953033924,-155.9044342,-0.754410446,-0.415177375,6.456862926,-111.6609344,62.99969864,-3.719778776
0.20832499999994525,-11.15390778,2.35330534,-156.0116425,2.458564043,1.244215727,14.10499859,-109.8252258,49.1423912,-4.212161064
0.2166579999999385,-12.09476757,2.758994102,-156.1333923,-0.698406279,-1.391645551,4.661466599,-112.6579361,49.80845642,-5.042281151
0.22499099999993177,-12.99302673,3.056890726,-156.2205811,-0.095475614,1.362686634,13.95799065,-108.069191,36.72157288,-2.933157682
0.23332399999992504,-13.90134716,3.469202518,-156.3856049,0.426070869,-0.884128451,12.43699932,-108.3046265,51.9227829,-8.283288956
0.2416569999999183,-14.80388737,3.642619371,-156.4652405,-0.997669816,0.50023365,10.0766573,-108.5204239,22.08256721,-4.577441692
0.24998999999991156,-15.70476723,3.9738729,-156.6163483,0.679233909,-0.877747655,6.470871925,-107.3598862,42.33237076,-7.560208321
0.2583229999999048,-16.6093235,3.99237752,-156.6567688,3.368100882,-0.027475927,8.658311844,-109.0175858,3.037419796,-4.528325081
0.2666559999998981,-17.49347305,4.232857227,-156.8166656,-4.302562714,-0.059272394,17.92451477,-105.2035522,32.4512825,-10.40088844
0.27498900000000503,-18.35765457,4.219553471,-156.8618317,3.633924723,-0.11827863,2.850064039,-104.1099396,-0.297678709,-6.131273746
0.2833219999999983,-19.2225647,4.306308746,-156.9802399,-3.355552197,0.357317537,22.66535378,-103.2404175,13.69018745,-10.63193226
0.29165499999999156,-20.08818245,4.311328888,-157.0410004,4.255809307,-0.277481288,-3.330098867,-104.1349716,2.57063055,-7.142904282
0.2999879999999848,-20.92637062,4.157335281,-157.0660553,-2.1726439,0.97759819,19.96298218,-100.8923416,-16.96666908,-9.856730461
0.3083209999999781,-21.74437523,4.219191074,-157.1566925,-0.462044209,0.19011122,9.399238586,-98.17378235,10.41645241,-7.899281025
0.31665399999997135,-22.51392937,3.952657938,-157.1321869,1.904886484,1.458938479,4.73695612,-93.12255859,-31.42581367,-9.915381432
0.3249869999999646,-23.22479057,3.93410778,-157.1917725,-3.618992329,1.247522354,20.09803581,-85.61903381,0.279440343,-7.934624672
0.33331999999995787,-23.90853119,3.643231392,-157.1468506,3.348130941,0.476373255,-1.289292216,-83.00106812,-34.82300949,-9.609275818
0.34165299999995113,-24.52270317,3.446089029,-157.1302338,-2.789642572,1.65024209,15.47630215,-74.63025665,-22.83471298,-8.386720657
0.3499859999999444,-25.07380676,3.236403942,-157.1115417,3.324880838,0.797236145,0.212643012,-66.88399506,-24.4432373,-9.107003212
0.35831899999993766,-25.58208466,2.859488487,-157.0228119,-2.304347277,1.949987054,18.18392563,-62.36410904,-45.87332153,-10.23693848
0.3666519999999309,-26.02159691,2.70786047,-157.0377502,-1.404698372,0.974213362,10.90350533,-53.30259705,-16.24661446,-10.11911011
0.3749849999999242,-26.40027618,2.249150038,-156.8881378,0.150299102,0.915725291,6.561376572,-47.02127838,-57.75063705,-8.71492672
0.38331799999991745,-26.7213459,2.104977608,-156.9137878,-3.28791523,1.820688367,18.21814537,-39.10493088,-15.01247597,-10.51476192
0.3916509999999107,-27.00484085,1.651183963,-156.7774658,2.938928366,-0.363083839,-0.381103814,-35.35765076,-56.40933228,-10.52006435
0.39998399999990397,-27.20049286,1.433346391,-156.7571106,-5.248396397,2.722343445,21.81739998,-24.24943161,-25.2733078,-9.794508934
0.40831699999989723,-27.3862648,1.075338125,-156.6478729,1.475214362,-0.772098064,2.768424511,-23.38166618,-44.63003159,-8.553291321
0.4166500000000042,-27.51039886,0.767353714,-156.5664673,-3.688723326,1.098981261,18.49165916,-15.78005791,-38.16959763,-8.463545799
0.42498299999999745,-27.61898804,0.522920072,-156.5080872,0.678865016,0.810196996,2.667215109,-13.91041279,-29.68721008,-7.861836433
0.4333159999999907,-27.69566536,0.152513623,-156.4064636,-1.535272479,0.051774845,16.90870094,-10.01638985,-45.88737488,-9.943822861
0.44164899999998397,-27.74604034,-0.011278777,-156.3766937,-3.112565756,-0.838626981,9.668678284,-6.85086298,-19.50511932,-6.476715565
0.44998199999997723,-27.76613235,-0.36347267,-156.2596436,0.964613974,1.351453543,5.361171722,-3.12396884,-44.78472519,-7.386057377
0.4583149999999705,-27.75046158,-0.523114383,-156.2419434,-3.23366189,-1.008529782,14.56064129,1.097839236,-18.38385201,-7.539680481
0.46664799999996376,-27.74025917,-0.79514277,-156.1496124,1.69781518,0.292259187,5.98136425,0.574617445,-34.65053558,-5.97193861
0.474980999999957,-27.72754097,-0.964899898,-156.1299744,-5.229420662,-0.311162293,18.01590729,0.762472034,-19.57089424,-7.891364098
0.4833139999999503,-27.70315361,-1.092088699,-156.094696,1.100187302,-1.066925764,6.095233917,2.208165407,-16.07613945,-3.931402206
0.49164699999994355,-27.67948532,-1.32256639,-156.0299377,-3.47519803,-0.090751342,14.97235012,2.203927517,-28.54418182,-6.468739986
0.4999799999999368,-27.63639069,-1.343415141,-156.0614777,-1.017348647,-0.506657183,9.852273941,4.276437283,-1.051797271,-5.088523865
0.5083129999999301,-27.6348629,-1.563482523,-155.9925995,-1.300611734,-2.037548542,7.762101173,-0.408624113,-27.67155838,-5.428324699
0.5166459999999233,-27.6014576,-1.567338347,-156.0220642,-1.709440947,0.051269166,15.38911057,3.096850395,0.640650451,-3.919208765
0.5249789999999166,-27.62157822,-1.736915946,-155.975647,0.279459804,-1.338592529,5.847361088,-3.055293083,-21.05373383,-4.994983196
0.5333119999999099,-27.6383934,-1.804970384,-155.9559174,-3.323685169,-1.080050349,13.6782217,-2.769411564,-8.917289734,-2.25738287
0.5416449999999031,-27.64799309,-1.814401627,-155.9856567,0.764701128,-1.182987928,3.764019251,-2.066812515,0.209819019,-4.183675766
0.5499779999998964,-27.69611168,-1.94660902,-155.9311829,-3.055605412,-0.894392312,17.72161865,-6.392329216,-17.66528702,-2.147869825
0.5583110000000033,-27.73109245,-1.838818192,-156.0051727,-3.377159834,-1.806056261,16.17594719,-5.291811943,15.13565636,-2.338054895
0.5666439999999966,-27.81574821,-1.929082155,-155.955307,1.320538044,-0.578459501,4.673388958,-10.81202602,-12.95153236,-0.324942261
0.5749769999999899,-27.89303207,-1.898526669,-155.995285,-2.775069475,-0.499317735,14.65454006,-10.23439884,5.039050579,-3.020328522
0.5833099999999831,-27.98012733,-1.886552095,-156.0064087,1.462134004,-2.162975788,2.743293047,-11.35207558,1.319478989,-1.073236465
0.5916429999999764,-28.09931946,-1.919533134,-156.0028381,-4.796209812,-0.492006421,18.89596939,-15.09101295,-4.139312267,-1.979186535
0.5999759999999696,-28.20113754,-1.763465881,-156.0889282,-0.621475458,-1.267457604,10.57919502,-13.4126339,20.81150055,-0.833321214
0.6083089999999629,-28.34222984,-1.835852385,-156.0709534,0.412662953,-1.481351733,7.289805889,-17.66428757,-9.113945007,-2.71289444
0.6166419999999562,-28.45636749,-1.733439088,-156.1124573,-2.979631662,0.040229175,10.82048988,-14.71926308,12.6107111,0.903875351
0.6249749999999494,-28.58807182,-1.740704179,-156.1278992,2.514547825,-0.922977388,2.951263666,-16.66359901,-0.324429929,-2.539805651
0.6333079999999427,-28.73005104,-1.730682731,-156.1403503,-5.066623211,-0.796655893,21.95069122,-17.95271492,1.209722281,-1.292392254
0.641640999999936,-28.84889221,-1.563781142,-156.2440491,-0.688414574,-1.127264977,8.679552078,-15.42067719,23.10122681,-1.754294515
0.6499739999999292,-29.00175476,-1.615656257,-156.2136078,-0.456818342,-0.868513703,9.646377563,-19.12167358,-7.777253151,-0.374403417
0.6583069999999225,-29.1178112,-1.480253935,-156.298233,-0.931403518,-0.196304634,13.05517292,-15.00398064,18.6894722,-1.475764871
0.6666399999999157,-29.27073097,-1.504918337,-156.2807617,1.033868313,-1.355600834,2.829279661,-19.18568039,-4.161520004,-0.17499648
0.674972999999909,-29.40036583,-1.431280136,-156.3275757,-4.075821877,-0.349381298,20.73502922,-16.50148964,10.0101366,-1.062325001
0.6833059999999023,-29.53162766,-1.287583351,-156.3980408,-0.269340008,-0.203489661,7.801316738,-16.84592819,18.61637497,0.563090861
0.6916389999998955,-29.66515541,-1.351631641,-156.3699036,-0.26713717,-1.898584366,6.153303623,-16.74753952,-8.792883873,-1.357939124
0.6999720000000025,-29.75264168,-1.160730958,-156.466156,-2.84193635,0.496060938,14.78872681,-11.64718437,25.0688076,0.769029498
0.7083049999999957,-29.90023232,-1.209060431,-156.4399872,3.391292095,-1.728488207,-1.847751141,-18.44878769,-7.035156727,-0.658977628
0.716637999999989,-29.98254967,-1.107402802,-156.4948883,-4.946540833,0.452787459,22.79313278,-10.90705681,13.31385994,-0.170846984
0.7249709999999823,-30.07445335,-1.01158917,-156.5485992,-0.06801109,-0.723744333,9.387418747,-11.94796753,12.73646259,-0.323840827
0.7333039999999755,-30.14759827,-1.021093726,-156.5355225,-1.490797281,-0.683202386,10.546278,-9.657361031,-2.317499161,0.229183376
0.7416369999999688,-30.20207596,-0.848049343,-156.6162262,-1.916558623,-0.339806467,11.17514038,-7.497265816,22.37618446,1.568526864
0.7499699999999621,-30.26286507,-0.857370973,-156.6173706,2.659393787,-0.582025707,2.568426847,-8.207082748,-1.439929843,-1.235220909
0.7583029999999553,-30.33779144,-0.78531152,-156.6308289,-4.14241457,-0.79487139,23.39074516,-9.816709518,7.836997509,2.470352888
0.7666359999999486,-30.39146042,-0.636193216,-156.7165833,-1.061105132,-1.177265882,7.981615543,-7.486916065,20.10322762,-0.383983195
0.7749689999999418,-30.46203613,-0.608599663,-156.6897736,-0.138555631,-0.895650685,5.645503998,-9.235263824,0.782245934,3.954773903
0.7833019999999351,-30.49602318,-0.510505378,-156.7472687,-1.446017861,-0.477399111,11.95349026,-5.0562253,12.81950474,-0.035603791
0.7916349999999284,-30.53802872,-0.439004451,-156.7535706,0.408063769,-0.922550321,5.772511005,-5.84924078,7.331933022,3.208067417
0.7999679999999216,-30.59401512,-0.425582349,-156.7648621,-1.338624954,-0.979018569,13.61259365,-7.646977425,1.543578029,-0.89596051
0.8083009999999149,-30.64322472,-0.25268966,-156.8309631,-3.6001091,0.118902609,18.44716644,-6.75511694,21.45125008,3.244671583
0.8166339999999082,-30.6876297,-0.201158032,-156.873764,1.121667027,-1.843023777,2.420123339,-6.274310589,7.110525608,-1.316622972
0.8249669999999014,-30.72320175,-0.118879527,-156.8894653,-1.900426745,-0.924800932,14.75837135,-5.075153828,9.00843811,2.925312519
0.8332999999998947,-30.75926971,-0.016654136,-156.9350281,0.227527305,-0.604602039,8.363935471,-5.262548923,12.80892754,1.023122549
0.8416330000000016,-30.7977562,0.067192852,-156.9390411,-0.694091201,-1.062812686,7.968750954,-5.418179989,8.449381828,4.237120628
0.8499659999999949,-30.84062386,0.128741935,-156.9736938,-1.297829866,-0.580627918,17.15299797,-6.065207005,7.65245676,0.15983282
0.8582989999999882,-30.88412476,0.285769463,-157.0265198,-3.082309484,-0.8568964,14.54547119,-5.999176502,18.98548317,3.728076458
0.8666319999999814,-30.92882538,0.337581903,-157.0489044,1.831283927,-1.604032278,-1.736204505,-6.287910938,5.877891064,0.860932946
0.8749649999999747,-30.9581089,0.419593781,-157.0684052,-2.09529376,-0.912918508,12.32373047,-4.301105022,9.199942589,2.55717206
0.8832979999999679,-30.98206711,0.513882995,-157.1078186,0.216388166,0.056961171,14.12119961,-3.769454718,11.61459637,1.223335862
0.8916309999999612,-31.01484108,0.600556314,-157.1385498,-1.742009521,-1.506952882,9.999932289,-4.697291851,10.37224197,1.698339105
0.8999639999999545,-31.04772758,0.66540432,-157.1434326,-0.883618414,-1.138498902,11.36607075,-4.877692699,6.451303482,2.965180397
0.9082969999999477,-31.09098816,0.779811859,-157.1983795,-1.446391225,-1.129207253,14.76104736,-5.909756184,14.71794319,0.941861331
0.916629999999941,-31.12882233,0.852514982,-157.2209015,1.276652932,-0.719658077,4.155524731,-5.450094223,8.043908119,2.158037663
0.9249629999999343,-31.1625576,0.883605421,-157.2319183,-1.513725042,-1.73124516,11.49819279,-4.828910828,3.432870865,0.301658869
0.9332959999999275,-31.17873383,0.99874121,-157.2615814,-2.680845976,-0.313501447,16.28394699,-2.83161521,12.82663631,4.097458363
0.9416289999999208,-31.20506477,1.087404966,-157.3012695,0.083517268,-0.66888088,6.638113022,-3.873846054,11.12440395,0.943282545
0.949961999999914,-31.22597885,1.139677763,-157.3085632,0.471796036,-1.677652597,6.431753635,-3.447035551,4.977959156,2.499756813
0.9582949999999073,-31.2726059,1.144097328,-157.3079376,-0.236516416,-1.106416583,11.24581432,-6.39675808,-0.029494792,-0.155593663
0.9666279999999006,-31.28428459,1.253312469,-157.3476105,-2.796222687,0.2194186,13.00781155,-2.256012678,12.8621645,2.691595316
0.9749610000000075,-31.3118763,1.295410633,-157.3635254,0.576194942,-2.132570267,10.49640369,-4.070806026,4.866063595,0.49543044
0.9832940000000008,-31.32075119,1.364106178,-157.3746948,-2.6011796,-0.882871568,12.57148838,-1.991391778,6.912899017,3.123579264
0.991626999999994,-31.32857132,1.377962232,-157.3738251,0.476565808,-0.582919359,9.222067833,-1.741191745,0.92357254,0.457342207
0.9999599999999873,-31.32883072,1.468673348,-157.40242,-1.625434279,-1.046586037,13.61611176,-0.90835762,10.25336647,2.721141338
1.0082929999999806,-31.35813332,1.46632576,-157.3840332,1.453245163,-1.676573515,3.5557549,-4.374040604,-1.831007838,1.240510225
1.0166259999999738,-31.3616333,1.543589115,-157.3918762,-2.95396471,-0.670406997,15.53635502,-1.355787158,7.598117828,3.986048937
1.024958999999967,-31.3690815,1.584309936,-157.3946533,-0.150441319,-0.855388939,14.63722134,-1.686518192,3.902213573,1.762989402
1.0332919999999604,-31.36301041,1.668257833,-157.4153442,-2.222863436,-0.571894467,8.868928909,-0.166671857,9.085766792,3.092368603
1.0416249999999536,-31.34120178,1.681639314,-157.39888,0.964155257,-0.918328702,1.358289838,1.757686973,-0.099690594,2.024766684
1.0499579999999469,-31.28966331,1.730821133,-157.4009247,-2.349840879,-0.604695439,13.57622719,5.229261875,4.336067677,2.87208581
1.0582909999999401,-31.21732521,1.812697411,-157.4206848,-0.039418347,0.430215508,13.46869087,7.953155994,9.186481476,2.572604418
1.0666239999999334,-31.12451744,1.845674634,-157.4163208,-1.127949238,-0.999306321,5.714642048,10.15190792,2.278399467,2.522554159
1.0749569999999267,-30.98097038,1.923815608,-157.4147644,-1.784160733,0.338398665,13.87813187,16.42040825,7.494868279,4.498078823
1.08328999999992,-30.8024807,2.011685371,-157.4284515,-2.377084255,-0.312256753,12.09164143,20.50627899,9.049308777,4.048792839
1.0916229999999132,-30.57865143,2.147470474,-157.4473572,-0.661115408,0.481053323,7.007496834,26.14216423,14.72629929,5.871991158
1.0999559999999065,-30.30065536,2.209764004,-157.4375,0.005938893,0.210070744,6.732991219,32.3407402,4.996138096,4.874188423
1.1082889999998997,-29.9622364,2.388715029,-157.4667358,-2.826458454,0.523181975,14.83344841,39.95238113,19.88866806,7.25235033
1.1166220000000067,-29.56954193,2.518439531,-157.4846039,1.445073247,0.506756663,3.180080652,46.23832321,13.72077942,5.968513012
1.124955,-29.11429024,2.627906799,-157.4604034,-2.977632999,0.561520219,11.59916687,53.70293427,9.587215424,8.468946457
1.1332879999999932,-28.59647751,2.891073704,-157.5518188,-1.405760407,0.352132857,15.48390484,61.69016647,32.11166763,5.736140251
1.1416209999999865,-28.0388279,2.987558365,-157.5188904,0.556452513,0.438987881,4.641868591,65.91777802,7.877624512,8.47059536
1.1499539999999797,-27.39789391,3.183719635,-157.5645142,-3.49960041,1.287068367,11.93916988,76.22522736,22.51940727,6.287395
1.158286999999973,-26.68600845,3.401297331,-157.5792389,1.016462684,-0.378347397,5.32169342,84.73036194,23.61409378,9.803007126
1.1666199999999662,-25.95785332,3.491859198,-157.5721283,-0.65065366,0.411622524,8.690536499,86.3416214,8.511501312,5.786179066
1.1749529999999595,-25.15165901,3.766545534,-157.6010742,-2.915950775,1.088701487,13.16212749,96.16989136,30.79129219,10.59577084
1.1832859999999528,-24.30062485,3.905749798,-157.6030273,1.057518244,-0.150417924,6.712885857,101.1466904,14.43758392,6.996144295
1.191618999999946,-23.40307999,4.125302315,-157.5924988,-3.856223822,0.841037512,14.8202734,106.8237,23.14418221,11.31040573
1.1999519999999393,-22.43792725,4.372761726,-157.6154327,1.275083423,0.100514725,5.266172409,115.0250168,27.60117912,9.293996811
1.2082849999999326,-21.46293068,4.51522541,-157.5574646,-1.369645834,-0.586358845,11.0457325,115.6687469,12.82124519,12.32570744
1.2166179999999258,-20.45383644,4.781077385,-157.5743561,-0.225410253,0.259533107,16.37345505,120.2583237,29.73111343,9.783143997
1.224950999999919,-19.43388939,4.904759884,-157.5058289,-0.41137132,-1.012071848,5.79061079,120.9068604,10.71349907,12.26694584
1.2332839999999123,-18.36783028,5.108021259,-157.4891357,-2.285234451,0.123875931,15.76059246,126.7541046,21.68309021,10.04314327
1.2416169999999056,-17.29328156,5.273887157,-157.4334106,-0.154328987,-1.216209888,4.695595264,127.5493469,16.46536636,11.93898296
1.2499499999998989,-16.20383263,5.399085522,-157.383728,0.439765751,-0.705831885,9.862689972,129.1879272,11.97475719,10.22481728
1.2582830000000058,-15.10516644,5.537662506,-157.3316956,-1.081700683,-0.562524796,14.02741146,130.4523926,13.8932066,9.977703094
1.266615999999999,-13.98936272,5.667434216,-157.2762756,-0.773720264,-0.128945857,11.67790222,132.2671661,12.77102089,10.42062283
1.2749489999999923,-12.83660221,5.760309696,-157.1939545,-0.894363642,-0.903868377,4.663527966,136.5563049,8.117720604,11.65200615
1.2832819999999856,-11.64736652,5.863409996,-157.1179504,0.539766431,0.694258511,14.11032104,140.8259583,9.594429016,11.41786289
1.2916149999999789,-10.46767521,5.897727489,-157.0405273,-0.258213401,-0.949959159,11.40867519,139.8205261,1.825263262,9.365097046
1.2999479999999721,-9.230932236,5.950603008,-156.9515381,-0.030812809,0.384379566,10.24902248,146.3687744,3.911085844,11.32385826
1.3082809999999654,-8.001301765,5.91841507,-156.8505249,0.046227384,-0.203425661,7.408245564,145.5110474,-6.069329262,10.84502602
1.3166139999999587,-6.699478149,5.933470249,-156.7474518,-2.250203848,0.323154718,12.34256554,154.0172119,-0.27907297,12.12345982
