SampleTimeFine,Euler_X,Euler_Y,Euler_Z,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Mag_X,Mag_Y,Mag_Z,
678141311,-1.534196258,7.134614468,175.2741241,0.142119214,-1.059809208,12.33849049,-0.491665184,-5.272177696,0.182206854,0.061279297,-0.602050781,-0.509765625, 
678149644,-1.519927144,7.168889046,175.2760773,-1.582155943,0.190939218,10.80816269,-0.001921068,3.784259558,0.0748576,0.058837891,-0.6015625,-0.51953125, 
678157977,-1.524695039,7.110717297,175.2619629,-0.771665871,0.000201654,10.03311634,-2.161355019,-7.280412197,-2.077468395,0.058349609,-0.608886719,-0.509765625, 
678166310,-1.491877794,7.141071796,175.2700806,-3.205724001,-0.721754253,8.332036972,2.122023821,3.292235851,0.862469554,0.064208984,-0.601074219,-0.513671875, 
678174643,-1.455077887,7.12742424,175.2704926,-0.05227188,0.616310775,12.74455738,2.610538721,-1.984642148,-0.203940541,0.058837891,-0.608398438,-0.512207031, 
678182976,-1.459849954,7.144834042,175.2632294,-2.528763294,0.222380847,11.46793175,-2.160817146,1.785606623,-1.003232718,0.059814453,-0.602539063,-0.510742188, 
678191309,-1.432254672,7.131166458,175.2612152,-0.286041409,-1.368243217,6.413664341,1.542476416,-1.981030464,-0.491665244,0.058837891,-0.604980469,-0.517578125, 
678199642,-1.402843356,7.12957716,175.2755432,-1.979361773,0.346572012,14.81182766,1.612326622,-0.55854404,1.565068126,0.055908203,-0.604492188,-0.510742188, 
678207975,-1.405804753,7.143536091,175.2615204,-0.814342916,-0.337266117,9.376616478,-1.945068002,1.367966771,-1.838231206,0.060302734,-0.602539063,-0.514648438, 
678216308,-1.390773535,7.157153606,175.274765,-4.156986237,-0.192794308,9.337635994,-0.091391586,1.269633532,1.410537481,0.058837891,-0.606933594,-0.509277344, 
678224641,-1.362930894,7.187660217,175.2724457,1.475413561,-0.079235017,11.0907011,1.576517701,3.319463968,-0.398480624,0.059326172,-0.603027344,-0.508300781, 
678232974,-1.359693408,7.222073078,175.273819,-3.797340393,-0.115296669,10.3915329,-1.334168673,3.798834324,0.097654268,0.062255859,-0.60546875,-0.514648438, 
678241307,-1.381819487,7.215952396,175.2752533,1.056313992,-1.045315266,11.2616806,-4.477035522,-1.084224939,-0.056325708,0.056884766,-0.604492188,-0.506347656, 
678249640,-1.362801075,7.257254601,175.267868,-2.458661318,-0.146157548,6.647583008,0.698000789,4.650431156,-0.966425121,0.061767578,-0.603027344,-0.51171875, 
678257973,-1.334908485,7.265196323,175.2769623,-1.478904128,0.918405056,13.6716547,1.411126614,0.580149591,0.891388178,0.062744141,-0.607666016,-0.509765625, 
678266306,-1.362295389,7.34694767,175.2735901,-3.393152475,-0.581271291,10.53888416,-4.928922653,9.491189957,-0.433828443,0.058349609,-0.607421875,-0.512207031, 
678274639,-1.35852766,7.370722771,175.2742157,1.035238147,-0.829679847,5.789707184,-1.356529832,2.501729488,-0.069773175,0.062255859,-0.604980469,-0.509765625, 
678282972,-1.344890952,7.372086048,175.2686768,-2.599714994,0.262545109,14.26307678,0.021554377,-0.148536921,-0.850725591,0.064208984,-0.609619141,-0.514160156, 
678291305,-1.357922435,7.447739124,175.2813721,-0.143503666,-0.619279981,10.05296707,-3.55886817,8.69348526,1.512482405,0.060302734,-0.609375,-0.512207031, 
678299638,-1.365509272,7.46508503,175.2602081,-3.698042393,0.43480432,8.759961128,-2.271393538,1.814499497,-2.740159512,0.062255859,-0.602539063,-0.509765625, 
678307971,-1.341814637,7.510991096,175.2788086,-0.319142401,-0.348589122,10.5234127,0.752226114,5.108003616,2.130246401,0.061767578,-0.604980469,-0.507324219, 
678316304,-1.340533018,7.568083763,175.2635651,-1.783450127,-0.513038516,9.8456707,-1.308528781,6.561329365,-1.845736146,0.066162109,-0.607421875,-0.518554688, 
678324637,-1.355149746,7.559501648,175.266037,0.755689979,-0.064282164,11.89098072,-3.591166735,-1.38398838,0.05682518,0.063720703,-0.604980469,-0.510253906, 
678332970,-1.346282363,7.6057477,175.2468567,-3.829266071,-0.506603658,7.546665668,-0.33221665,5.275546551,-2.365884542,0.065673828,-0.604248047,-0.510253906, 
678341303,-1.32459712,7.631424904,175.2745361,0.000309373,0.640543818,12.64299011,0.362761587,2.655875921,3.152920246,0.067626953,-0.608154297,-0.514648438, 
678349636,-1.35234189,7.677554607,175.2489624,-2.687935114,-0.072211027,11.23683643,-4.627365589,5.276341438,-3.092688799,0.064697266,-0.611572266,-0.513671875, 
678357969,-1.360087395,7.699504852,175.2770386,-0.300044209,-1.34286809,5.444452286,-3.178828955,2.207422256,3.188677788,0.064208984,-0.603027344,-0.509277344, 
678366302,-1.358457327,7.686410904,175.2639008,-0.65972513,0.151840478,13.9336729,-1.296746254,-1.865664005,-1.786490321,0.065673828,-0.608398438,-0.520019531, 
678374635,-1.367667437,7.729403496,175.27742,-1.768685102,0.088332854,9.608675957,-3.122836351,4.772636414,1.518552661,0.067138672,-0.612548828,-0.515136719, 
678382968,-1.374163151,7.715947628,175.2649384,-3.236207485,-0.014457497,10.37193108,-2.286839247,-1.907697082,-1.691231251,0.064697266,-0.602050781,-0.512695313, 
678391301,-1.347892761,7.767971039,175.2842712,0.321519047,0.239578649,10.62569332,1.040462971,5.838546753,2.234342575,0.066650391,-0.612060547,-0.515625, 
678399634,-1.355557203,7.763401508,175.2707977,-3.393156052,-0.108102463,11.42308712,-2.404766798,-0.839890718,-1.82176137,0.067138672,-0.605224609,-0.51171875, 
678407967,-1.364783287,7.774363995,175.2863922,0.935482979,-0.97683233,11.39538097,-3.160617352,0.923918307,1.673723817,0.069091797,-0.610595703,-0.517578125, 
678416300,-1.348701358,7.804132462,175.2723083,-2.419116497,0.567947984,8.727028847,0.452565044,3.281605721,-1.77852416,0.066650391,-0.603515625,-0.514648438, 
678424633,-1.343891621,7.770908833,175.286438,0.346199036,-0.303237349,13.36092949,-1.451405168,-4.372478485,1.373601913,0.069091797,-0.606689453,-0.512451172, 
678432966,-1.323369384,7.792381763,175.283432,-4.011119843,-0.108599521,9.855694771,0.803428948,2.257472515,-0.484288365,0.069091797,-0.604248047,-0.510498047, 
678441299,-1.315914989,7.786555767,175.2957916,0.013354768,0.176017672,11.81683731,-1.106637478,-1.078692198,1.241381049,0.069580078,-0.608642578,-0.517578125, 
678449632,-1.298613429,7.810037136,175.287262,-3.548665285,-0.175241366,5.494785786,0.508852363,2.509861946,-1.158621311,0.063720703,-0.602783203,-0.504638672, 
678457965,-1.273525953,7.766756535,175.2950287,0.476677775,-0.576832533,14.80767727,1.084647417,-5.560158253,0.594570458,0.071044922,-0.606689453,-0.514892578, 
678466298,-1.273275852,7.802128792,175.2982483,-2.051050186,-0.337195635,10.02458382,-1.730523467,3.906132698,0.272240937,0.071533203,-0.603271484,-0.512939453, 
678474631,-1.254624128,7.762660503,175.2872925,0.061325848,0.820124626,6.639969349,0.617341459,-5.051971912,-1.617538929,0.065673828,-0.602783203,-0.509033203, 
678482964,-1.203570485,7.740840435,175.2963562,-3.881628036,-0.418097496,12.20163822,4.268368721,-2.972609043,0.835625947,0.072021484,-0.606201172,-0.513916016, 
678491297,-1.155195951,7.781824112,175.3024292,0.275629938,-0.017885804,10.19229794,3.907362223,4.556324482,0.612193048,0.070556641,-0.607177734,-0.515380859, 
678499630,-1.127168298,7.800350189,175.2994232,-4.351709843,0.797206342,10.38686371,1.695342302,1.898898482,-0.469970018,0.069091797,-0.607177734,-0.510498047, 
678507963,-1.102287769,7.797047615,175.3142242,1.201331258,-1.160472274,8.084453583,0.945767105,-0.777622521,1.541016221,0.065185547,-0.609619141,-0.513671875, 
678516296,-1.056306005,7.816314697,175.3006592,-3.049857616,-0.706950784,7.546440601,4.025802135,2.010704756,-1.751936913,0.067138672,-0.610595703,-0.507080078, 
678524629,-0.987257957,7.872037411,175.2970734,-2.533370018,0.926335812,10.58958721,6.546025276,6.346054554,-0.519776881,0.065185547,-0.610595703,-0.503173828, 
678532962,-0.969307721,7.924872875,175.292511,-0.44736436,-0.325471371,12.47996998,0.510427654,6.011648655,-0.595121145,0.067138672,-0.612060547,-0.508544922, 
678541295,-0.961923957,7.96113205,175.279129,-0.44494614,-0.965213716,7.73820734,-0.690124333,4.029644012,-1.728628039,0.065673828,-0.609619141,-0.501220703, 
678549628,-0.920149863,8.036411285,175.2760315,-4.300501823,0.162033647,6.349957943,3.352865458,8.705883026,-0.421405464,0.070556641,-0.613037109,-0.506591797, 
678557961,-0.866579473,8.077979088,175.2708588,-0.140209705,-0.481112182,11.00158119,4.717488766,4.649636269,-0.747756302,0.070556641,-0.612060547,-0.511474609, 
678566294,-0.815081716,8.146162987,175.2667694,-1.423097134,-0.506918311,10.09359932,4.535243988,7.851724148,-0.555803299,0.071533203,-0.615966797,-0.507568359, 
678574627,-0.78269273,8.184511185,175.2630615,0.296865821,0.288268507,12.31334305,2.149995089,4.259762764,-0.58618176,0.074462891,-0.615966797,-0.513916016, 
678582960,-0.775901973,8.221731186,175.2598419,-3.104365587,-0.334000051,11.25840187,-0.835152149,4.139324665,-0.56868726,0.072998047,-0.619384766,-0.512451172, 
678591293,-0.748839498,8.282820702,175.2741394,-2.095591545,-0.827402949,5.888045311,1.202370644,6.960809708,1.585662007,0.071044922,-0.611083984,-0.506103516, 
678599626,-0.725263178,8.284161568,175.2693787,0.693453848,-0.315805167,13.19063663,1.197478175,-0.172153264,-0.74475944,0.076904297,-0.616943359,-0.514892578, 
678607959,-0.725079656,8.307943344,175.2717285,-1.904143214,-0.585662305,11.29693222,-1.818175197,2.503522873,0.103161335,0.073242188,-0.621826172,-0.507568359, 
678616292,-0.735727429,8.274235725,175.2781677,-0.705334067,-0.175710991,11.31108665,-3.100756645,-4.388281822,0.518444955,0.074462891,-0.612548828,-0.513427734, 
678624625,-0.730035841,8.291523933,175.2718506,-1.849301457,-0.392548203,11.64026356,-1.007151604,1.737503171,-0.93586731,0.069580078,-0.618896484,-0.508056641, 
678632958,-0.730116487,8.250404358,175.2675323,-2.01697731,0.557553232,11.18472099,-1.641488314,-5.259729385,-0.800880253,0.076416016,-0.614501953,-0.515869141, 
678641291,-0.741179109,8.248113632,175.270462,-2.720238924,-0.734692991,11.6091156,-3.177727938,-0.626139998,0.131260142,0.071533203,-0.612548828,-0.503662109, 
678649624,-0.750251472,8.193902969,175.2709808,0.710532784,-0.674186766,11.50806522,-2.806756496,-6.842304707,-0.227377564,0.074462891,-0.615478516,-0.514892578, 
678657957,-0.77887094,8.167948723,175.26474,-2.254304886,-0.198052183,9.826227188,-5.12822628,-3.450493813,-0.994370341,0.070068359,-0.610595703,-0.510498047, 
678666290,-0.784160554,8.107112885,175.2714081,-0.570207655,-0.438000441,9.11666584,-2.45283246,-7.643276215,0.458571762,0.071044922,-0.613525391,-0.510498047, 
678674623,-0.787076354,8.085505486,175.2755127,-1.485207915,-0.167885959,16.12829971,-2.219422102,-2.946200371,0.239685193,0.072509766,-0.614990234,-0.512451172, 
678682956,-0.81422466,8.054068565,175.2858276,-2.330338955,-0.102394864,8.749548912,-5.148640156,-4.119460583,1.020586252,0.070068359,-0.609130859,-0.507568359, 
678691289,-0.826216042,8.026517868,175.2854767,-2.031747103,-0.460689992,10.75811195,-3.231952906,-3.653076887,-0.300839216,0.070068359,-0.617431641,-0.508544922, 
678699622,-0.802479148,8.044518471,175.3010559,-2.033576727,0.587744296,8.80423069,0.881014466,1.801257133,1.653104424,0.071533203,-0.609619141,-0.516357422, 
678707955,-0.818853796,8.002426147,175.2924347,-2.060909033,-0.336312085,14.76888657,-3.620930433,-5.382600307,-1.308579922,0.071533203,-0.615478516,-0.503173828, 
678716288,-0.840106726,8.031934738,175.2963409,-2.079333067,-1.156767845,6.837825775,-4.326397896,3.198052645,0.311686814,0.073974609,-0.607666016,-0.510009766, 
678724621,-0.831911743,8.02283287,175.2836914,0.101243064,-0.041702833,9.48500824,-0.604291081,-1.417030692,-1.730677128,0.068115234,-0.615478516,-0.508056641, 
678732954,-0.846737862,8.069040298,175.2783966,-2.967668295,-0.461160123,13.55474377,-3.395371914,5.220450401,-0.790711462,0.072509766,-0.611572266,-0.509521484, 
678741287,-0.880202174,8.137421608,175.2809601,-2.236132383,-0.930942655,8.277814865,-5.858461857,7.852952957,0.216196969,0.071044922,-0.611083984,-0.506591797, 
678749620,-0.901715517,8.172542572,175.2678528,-0.982319772,0.634079039,12.49526978,-4.064928055,3.9012146,-1.720124006,0.073486328,-0.613037109,-0.511474609, 
678757953,-0.896043658,8.269269943,175.2691803,-2.642835617,-0.014852448,10.47153568,-1.140665889,11.2570734,0.129326299,0.072021484,-0.611572266,-0.506103516, 
678766286,-0.944709599,8.301989555,175.2771606,-0.675949395,-0.406646967,13.86779976,-7.690674305,3.57199502,0.813495338,0.073974609,-0.613525391,-0.510498047, 
678774619,-0.996975005,8.368556023,175.2688293,-0.782169223,-1.050412416,7.10226059,-7.925300121,7.656953812,-1.066090107,0.074462891,-0.611572266,-0.513916016, 
678782952,-1.01103723,8.409872055,175.2725677,-2.201750755,0.018218337,9.482147217,-3.467194319,4.61349535,0.356639802,0.074951172,-0.608154297,-0.506591797, 
678791285,-1.057621479,8.494726181,175.2801361,-0.922813416,-0.244717196,14.11580944,-7.523848534,9.818078995,0.86953932,0.076904297,-0.616455078,-0.516845703, 
678799618,-1.127381682,8.542649269,175.2769318,-2.48758626,-0.794330597,8.735661507,-10.02484894,5.42216301,-0.479729056,0.073486328,-0.606201172,-0.511962891, 
678807951,-1.177536607,8.564733505,175.2756805,0.024838148,-0.163655147,12.06080151,-7.794771671,2.306293249,-0.306858569,0.078369141,-0.613525391,-0.515380859, 
678816284,-1.217812061,8.633365631,175.2736816,-2.426713705,0.5509938,7.190613747,-6.505272865,7.905026913,-0.278196245,0.076904297,-0.604248047,-0.510009766, 
678824617,-1.278039217,8.582828522,175.2769165,0.443579614,-0.856105804,13.89912224,-9.085550308,-6.418902397,0.038562234,0.082275391,-0.608154297,-0.516845703, 
678832950,-1.312495947,8.633172989,175.2667389,-2.938830137,-0.129850715,10.09549618,-5.673578262,5.732964993,-1.202306628,0.075927734,-0.605224609,-0.514404297, 
678841283,-1.360566974,8.624882698,175.2677612,-0.982607543,1.080113649,10.54419327,-7.5874753,-1.343210578,-0.113343015,0.079833984,-0.605224609,-0.519287109, 
678849616,-1.389190435,8.653517723,175.2501526,-1.69750154,-0.685987353,8.229937553,-4.833816051,3.150845766,-2.186405659,0.079833984,-0.604736328,-0.513916016, 
678857949,-1.386943817,8.622341156,175.2576752,-1.700990558,0.11509528,13.82489681,-1.663939118,-4.10822916,0.589742184,0.077880859,-0.600830078,-0.512939453, 
678866282,-1.408978105,8.63319397,175.2493591,-1.079106331,0.981844425,11.89072323,-4.20835495,0.992039442,-1.157981157,0.084228516,-0.602783203,-0.521728516, 
678874615,-1.405938983,8.628804207,175.24086,-0.922840536,-1.041571498,3.260307789,-1.282491922,-0.847664654,-1.234260201,0.078369141,-0.606201172,-0.511962891, 
