SampleTimeFine,Euler_X,Euler_Y,Euler_Z,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Mag_X,Mag_Y,Mag_Z,
678132978,-1.71494472,7.409357071,-136.7726288,-3.032796621,0.071741454,7.839384556,2.528137684,-0.741813898,-0.832334578,-0.474609375,-0.533203125,-0.807128906, 
678141311,-1.703947425,7.396191597,-136.7711639,1.074721813,-0.426209122,12.2552166,2.772856236,-2.795486212,-0.15724577,-0.472167969,-0.533203125,-0.805664063, 
678149644,-1.698511004,7.419643879,-136.765564,-3.282096386,-0.312832087,8.955410957,1.979454994,1.600979328,0.456125468,-0.473632813,-0.536621094,-0.80078125, 
678157977,-1.687364578,7.364113808,-136.7785797,0.260350615,0.266407281,11.7384119,2.952514648,-7.806681633,-2.039456844,-0.473632813,-0.53125,-0.803710938, 
678166310,-1.660154223,7.389678955,-136.7745667,-2.605888844,-0.769321322,9.034881592,4.684959412,1.845236897,0.247420728,-0.477050781,-0.536132813,-0.794921875, 
678174643,-1.626098156,7.360661983,-136.770813,-0.753053844,0.899801373,7.367131233,5.442038536,-4.685022831,0.054622356,-0.477050781,-0.533203125,-0.803710938, 
678182976,-1.626084089,7.384784222,-136.7816162,-2.110491514,-0.041504201,11.44928455,1.6443187,1.720982194,-1.49712646,-0.473144531,-0.533203125,-0.810058594, 
678191309,-1.577554584,7.377137184,-136.7803192,-1.102366328,-1.204635739,9.214341164,7.218053341,-2.113481998,-0.165314272,-0.470703125,-0.538085938,-0.796875, 
678199642,-1.570286512,7.388283253,-136.7649689,-0.791603148,0.432116896,9.41871357,2.151864767,0.087511048,1.243379116,-0.467285156,-0.534179688,-0.813476563, 
678207975,-1.574150562,7.392246246,-136.7745972,-1.77060318,-1.292022705,10.98782253,1.097838879,-0.684079349,-1.42653358,-0.474609375,-0.533691406,-0.793945313, 
678216308,-1.533539772,7.389761925,-136.7625732,-2.183485985,0.539571643,8.955140114,6.193175793,-1.538749576,0.892079771,-0.475585938,-0.534179688,-0.802734375, 
678224641,-1.541116357,7.434009552,-136.7622833,-0.117744893,-0.41517067,5.075602055,0.500412464,4.114862442,-0.117851101,-0.47265625,-0.53515625,-0.809082031, 
678232974,-1.540984988,7.453042507,-136.7637939,-2.963732481,0.374128044,10.02401543,1.516324162,1.077783108,-0.430652112,-0.477050781,-0.532714844,-0.804199219, 
678241307,-1.534392357,7.46682024,-136.756134,-0.611029863,-1.000890851,14.0895977,2.144743919,0.416039199,0.659374416,-0.473144531,-0.538085938,-0.8046875, 
678249640,-1.515650511,7.51376152,-136.7669373,-2.101135969,-0.551698983,7.044131279,3.833260059,4.474436283,-1.427353382,-0.471191406,-0.537109375,-0.805175781, 
678257973,-1.508339643,7.49832201,-136.755722,-0.659421206,0.618697524,6.824172497,2.115543604,-3.078549147,0.988363683,-0.479980469,-0.53125,-0.801269531, 
678266306,-1.528086066,7.572151661,-136.7640991,-2.195850849,-0.383789152,11.87449074,-0.761921108,7.670171261,-1.063528776,-0.476074219,-0.538085938,-0.806152344, 
678274639,-1.493589401,7.610202789,-136.7573242,-1.322621346,-0.274413139,8.255509377,5.445650101,3.352045298,0.630609632,-0.477050781,-0.539550781,-0.798828125, 
678282972,-1.500726461,7.630661964,-136.7656708,-0.302489847,0.523246825,9.338057518,0.789110541,1.275755405,-1.512033939,-0.475097656,-0.53125,-0.809570313, 
678291305,-1.529502511,7.690282345,-136.7466278,-2.397150278,-1.495280504,9.930035591,-2.280127764,5.882373333,2.115287304,-0.47265625,-0.53515625,-0.802246094, 
678299638,-1.514390826,7.69260931,-136.7707825,-1.45106566,0.826062202,9.356196404,3.615308762,-0.837354958,-3.15797925,-0.474121094,-0.537109375,-0.809082031, 
678307971,-1.505965233,7.74479866,-136.7542267,-0.12949273,0.005177556,7.003467083,2.157858372,5.017277718,1.838551164,-0.476074219,-0.538085938,-0.810058594, 
678316304,-1.50339973,7.798243999,-136.7639618,-3.111109018,-0.369850069,8.718412399,1.983194947,5.236612797,-1.612902761,-0.473144531,-0.533691406,-0.800292969, 
678324637,-1.506054878,7.800784111,-136.7566071,-0.029197905,-0.378464073,12.78549957,0.974685729,-0.908741832,0.588243723,-0.471679688,-0.538085938,-0.801269531, 
678332970,-1.496276736,7.851476669,-136.7794495,-2.691591263,-0.91811341,8.897220612,3.018829823,4.937924862,-2.857523918,-0.474121094,-0.535644531,-0.802734375, 
678341303,-1.480033994,7.86038065,-136.747467,-0.035846997,0.970865905,6.310757637,2.893883705,-0.247612819,3.563055515,-0.471679688,-0.533203125,-0.810058594, 
678349636,-1.514581084,7.910731792,-136.7750397,-1.97377038,0.019794684,10.14655685,-2.278923988,4.935004234,-3.414505482,-0.474121094,-0.531738281,-0.8046875, 
678357969,-1.491747379,7.93108511,-136.7450714,-0.99514854,-1.169355631,10.52227402,3.65941596,1.157084703,3.33209157,-0.472167969,-0.5390625,-0.80859375, 
678366302,-1.50464499,7.942238808,-136.7550812,-0.940420032,0.388249159,9.426317215,0.093402304,0.15600349,-1.495154023,-0.470214844,-0.53515625,-0.811523438, 
678374635,-1.525779247,7.969771385,-136.7432251,-2.018275499,-0.613372743,9.591517448,-1.318031788,2.07453537,1.199194431,-0.472167969,-0.532226563,-0.80859375, 
678382968,-1.506283522,7.952840805,-136.7505341,-1.786996484,0.304894656,10.16018009,3.977673292,-3.211743355,-1.552888751,-0.472167969,-0.541015625,-0.804199219, 
678391301,-1.512066007,8.00508213,-136.734436,0.080852255,0.085877575,5.518816471,0.499157369,4.999424458,1.840626121,-0.465332031,-0.532226563,-0.80859375, 
678399634,-1.513773203,7.977147102,-136.7438507,-3.078255177,0.088366941,10.82067776,1.365994453,-4.51151228,-1.500891685,-0.472167969,-0.5390625,-0.803710938, 
678407967,-1.500693202,8.014621735,-136.7280121,0.27694422,-0.271626562,13.69503403,2.720039845,3.25471139,1.704332829,-0.471679688,-0.52734375,-0.812988281, 
678416300,-1.489074707,8.029011726,-136.7393494,-3.765556812,-0.264370978,5.632944107,3.052896976,0.546185136,-1.605961561,-0.467773438,-0.541015625,-0.806152344, 
678424633,-1.501100421,8.011678696,-136.7277985,1.299377918,-0.225998685,13.18460846,-0.222382784,-3.306900263,1.024070024,-0.465820313,-0.532714844,-0.807128906, 
678432966,-1.463162422,8.014228821,-136.7298279,-4.026863098,-0.139013797,10.66008091,6.05501318,-0.904899657,-0.539948106,-0.469726563,-0.541015625,-0.805175781, 
678441299,-1.452587605,8.014624596,-136.7187195,0.708497822,0.023231855,7.671927929,2.546119213,-1.202998281,1.057137966,-0.469238281,-0.538574219,-0.799804688, 
678449632,-1.450757742,8.018722534,-136.7281799,-2.850918055,-0.259463638,7.320793152,1.792189837,-0.670964897,-1.403071046,-0.469726563,-0.538574219,-0.805175781, 
678457965,-1.417916417,7.989336491,-136.7207489,0.385439813,0.662620842,12.49533749,5.230900288,-4.73750639,0.498875648,-0.465332031,-0.536132813,-0.801757813, 
678466298,-1.40926373,8.025607109,-136.7164001,-3.371203661,-0.833687067,9.628875732,2.43162322,3.120671749,0.340297908,-0.458007813,-0.537597656,-0.803222656, 
678474631,-1.372805238,7.982188702,-136.7256165,-0.225648552,0.176362127,8.661400795,5.942899704,-6.373436451,-1.51467216,-0.462402344,-0.540527344,-0.799804688, 
678482964,-1.345716596,7.970355511,-136.7212372,-1.542987466,-0.079247713,10.09381294,4.627429485,-2.649357319,0.304668576,-0.461914063,-0.539550781,-0.797363281, 
678491297,-1.305898428,7.984381199,-136.7116699,-1.453042388,-0.241508871,6.575392723,6.082984924,0.44167909,0.882525682,-0.465820313,-0.538574219,-0.793457031, 
678499630,-1.268866658,7.997044086,-136.7164612,-3.48316288,0.946163595,6.615043163,5.937520504,0.341604233,-0.828261912,-0.465820313,-0.539550781,-0.803710938, 
678507963,-1.238429666,8.01833725,-136.6997375,0.824908793,-1.084661007,11.82925701,4.786416531,1.319350839,1.748568654,-0.460449219,-0.542480469,-0.797851563, 
678516296,-1.188467026,8.025107384,-136.7090302,-3.532552004,-0.83298707,9.501887321,7.611590862,-0.381985128,-1.365776896,-0.460449219,-0.545410156,-0.796875, 
678524629,-1.121206045,8.058246613,-136.7151794,-0.775380135,1.417801738,4.63780117,9.589034081,2.797573805,-0.945651889,-0.465820313,-0.543457031,-0.802246094, 
678532962,-1.120367289,8.140221596,-136.7193604,-1.649110436,-0.480348617,8.212759018,1.633560658,8.627016068,-0.58113575,-0.466796875,-0.541503906,-0.812988281, 
678541295,-1.105302215,8.177289963,-136.7280426,-1.142340183,-1.287751198,12.5471077,3.369898558,3.276919127,-1.236911416,-0.458007813,-0.54296875,-0.810058594, 
678549628,-1.040441871,8.216435432,-136.7300873,-2.419853926,-0.001873368,8.55314827,9.324901581,3.48856926,-0.758565605,-0.463867188,-0.54296875,-0.809570313, 
678557961,-0.990736246,8.261106491,-136.731781,-0.662919998,0.200183332,6.304741859,7.40816164,4.171214104,-0.400529802,-0.469726563,-0.542480469,-0.807617188, 
678566294,-0.942669332,8.351361275,-136.7346039,-1.625112891,-0.24095729,8.219944954,7.3226614,9.619925499,-0.738970637,-0.469238281,-0.541015625,-0.810546875, 
678574627,-0.917432487,8.391172409,-136.7317963,-1.698037028,-0.43913421,9.210713387,4.393955708,3.579858541,0.114559673,-0.466796875,-0.536621094,-0.819335938, 
678582960,-0.917873263,8.419710159,-136.7364807,-0.256267965,-0.649279535,11.33005333,1.544243932,2.219383717,-1.143854856,-0.470703125,-0.539550781,-0.803222656, 
678591293,-0.863206387,8.455032349,-136.7209625,-2.256332397,-0.151552618,9.197936058,7.750726223,2.989911079,1.619344592,-0.466796875,-0.545898438,-0.806640625, 
678599626,-0.841742337,8.477775574,-136.7225952,-0.441604108,0.326649994,8.04942131,4.018348694,1.541708231,-0.445713341,-0.470214844,-0.544921875,-0.806152344, 
678607959,-0.864099085,8.501590729,-136.7229919,-1.830123186,-1.275698066,10.76655388,-1.262064576,1.668114185,-0.299891442,-0.462890625,-0.539550781,-0.818847656, 
678616292,-0.848697603,8.460316658,-136.7120209,-0.583653152,-0.071098842,13.41436195,3.160527468,-6.18722105,0.641675055,-0.468261719,-0.544433594,-0.797851563, 
678624625,-0.860236168,8.488924026,-136.7193451,-2.35058403,-0.935206592,7.257900715,0.159666345,2.254500866,-1.11206758,-0.45703125,-0.545898438,-0.810058594, 
678632958,-0.865294576,8.419729233,-136.7249451,-0.023856986,0.571320236,7.870690346,0.954757988,-9.509311676,-1.076771379,-0.467773438,-0.540039063,-0.79296875, 
678641291,-0.881205857,8.430080414,-136.7257538,-2.092642784,-0.394135952,11.94283009,-0.43019107,0.02652354,-0.366539657,-0.454101563,-0.548339844,-0.796386719, 
678649624,-0.875251174,8.365644455,-136.7182465,-0.529708028,0.02075181,9.581957817,1.996719599,-8.936091423,0.479075938,-0.457519531,-0.539550781,-0.791992188, 
678657957,-0.907576978,8.350311279,-136.7258148,-2.865579844,-0.678378046,10.39286423,-2.333175182,-3.017587423,-1.221568584,-0.458496094,-0.544921875,-0.80078125, 
678666290,-0.904897511,8.275242805,-136.7157898,-0.725280702,-0.342146516,10.77011967,1.610892177,-10.24198055,0.761908293,-0.458007813,-0.546875,-0.795410156, 
678674623,-0.936732173,8.28232193,-136.7137146,-2.274751186,0.004804149,10.59857178,-2.44329071,-0.345254272,-0.034169391,-0.457519531,-0.540039063,-0.800292969, 
678682956,-0.946905553,8.217550278,-136.7019958,-2.128089666,-0.815178156,10.37257576,0.042353142,-9.010961533,0.976914287,-0.459960938,-0.549804688,-0.796386719, 
678691289,-0.944344401,8.221606255,-136.7060394,-1.817072034,-0.30159694,11.02028084,1.837936521,-0.725036561,-0.730389833,-0.459472656,-0.541992188,-0.795410156, 
678699622,-0.945047796,8.21628952,-136.6920471,-1.139261127,0.274905026,4.801382065,1.089795947,-1.855930567,1.358617425,-0.455566406,-0.549316406,-0.789550781, 
678707955,-0.955423832,8.19186306,-136.7025299,-0.673932433,0.488223284,12.78640842,0.34849447,-4.10168457,-1.588620543,-0.4609375,-0.539550781,-0.806152344, 
678716288,-0.950054467,8.217821121,-136.6985168,-2.51078701,-0.853979886,11.86956406,2.040468216,1.887115955,0.236201659,-0.461425781,-0.54296875,-0.794921875, 
678724621,-0.944961607,8.219302177,-136.7066803,-1.191668868,-0.073167101,7.198074818,2.165594101,-0.996854782,-1.261706114,-0.4609375,-0.546875,-0.797851563, 
678732954,-0.999533534,8.269236565,-136.7154694,-2.231949091,-1.034882545,10.09605694,-4.933147907,4.790976048,-1.233888865,-0.470703125,-0.540039063,-0.808105469, 
678741287,-1.008180022,8.313239098,-136.7116547,-2.904068708,-0.849649251,11.26177025,0.310329229,4.081256866,0.251006693,-0.463867188,-0.544433594,-0.807128906, 
678749620,-1.019421697,8.366621971,-136.7208862,-1.01158905,0.513803005,8.485080719,0.328489751,5.210409641,-1.622149587,-0.466796875,-0.540527344,-0.809082031, 
678757953,-1.044812679,8.457889557,-136.7240143,-1.953362465,0.134836093,4.415471077,-1.578528404,9.765900612,-0.468305081,-0.461914063,-0.546386719,-0.806152344, 
678766286,-1.080961466,8.494377136,-136.7087402,0.052128144,-0.354358256,13.64652061,-3.095608473,3.129969835,1.288408875,-0.465820313,-0.537597656,-0.812011719, 
678774619,-1.115859509,8.563467026,-136.7132721,-2.449225187,-1.0452075,11.90516663,-2.693747044,7.107605934,-0.672860444,-0.461914063,-0.538574219,-0.801757813, 
678782952,-1.127091646,8.59352684,-136.7070923,-1.243715882,0.294835538,7.016032219,0.055057794,2.37919116,0.198266983,-0.463378906,-0.540039063,-0.805664063, 
678791285,-1.203715086,8.683744431,-136.6996613,-1.489412904,-0.774140954,9.279486656,-7.864057064,9.584938049,0.805401325,-0.465820313,-0.536132813,-0.805175781, 
678799618,-1.246641397,8.713776588,-136.7024231,-2.215302467,-0.556795955,11.31909561,-3.686836243,2.418201685,-0.543969572,-0.461914063,-0.543945313,-0.8046875, 
678807951,-1.285898447,8.775787354,-136.7050781,-0.122449502,0.285811931,9.968653679,-3.24770546,6.256263733,-0.444406956,-0.463867188,-0.534667969,-0.817382813, 
678816284,-1.342494845,8.825823784,-136.7073364,-1.855220675,-0.25401479,6.311047077,-5.290876865,4.785750866,-0.373660505,-0.462402344,-0.540527344,-0.805664063, 
678824617,-1.398874164,8.796875,-136.7002716,0.912362218,-0.116423398,15.29847908,-5.481779575,-4.684331894,0.459532201,-0.459472656,-0.531738281,-0.808105469, 
678832950,-1.426200271,8.823360443,-136.7099762,-3.297889709,-0.060343239,8.738363266,-1.636698365,1.983835459,-1.355556607,-0.458984375,-0.536621094,-0.811035156, 
678841283,-1.473310471,8.810354233,-136.7059174,-0.846624851,0.517852128,7.29146862,-4.266460419,-2.79010725,0.172908887,-0.450683594,-0.536132813,-0.8046875, 
678849616,-1.526145458,8.836495399,-136.7278442,-1.403387785,-1.174793601,8.666984558,-4.523012638,2.012728214,-2.813441992,-0.449707031,-0.538574219,-0.800292969, 
678857949,-1.514876366,8.809934616,-136.7201233,-2.052162647,1.401781678,11.03958321,2.624831438,-4.402497292,0.53704083,-0.44921875,-0.536621094,-0.808105469, 
