SampleTimeFine,Euler_X,Euler_Y,Euler_Z,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,
477532669,1.2764678,7.209148407,-138.8213043,-3.116262913,-1.237891555,13.06043625,-18.46458244,8.898644447,1.59382093, 
477541002,1.10706377,7.219100952,-138.8214874,0.809126854,-0.967064023,5.017652035,-21.84645271,1.125310659,-0.516524017, 
477549335,0.92980969,7.212300777,-138.8183441,-2.128202438,-0.65702343,12.0074482,-22.83959389,-0.866978168,-0.065149836, 
477557668,0.726001918,7.246537209,-138.8153992,-0.725518823,-1.983841181,11.1408987,-26.0203495,4.046488285,-0.170783013, 
477566001,0.54188931,7.17612648,-138.803833,-0.656069338,1.073240995,7.108277321,-23.78873253,-8.49126339,1.01488781, 
477574334,0.355102062,7.239305496,-138.8142853,-1.818906307,-0.35703668,11.43332005,-23.77490234,7.504462242,-1.774772644, 
477582667,0.178056151,7.139210701,-138.8068695,0.880155146,-0.216025859,6.211703777,-22.87735367,-12.06547737,0.483084768, 
477591000,0.004019342,7.18763113,-138.8177795,-3.563152075,-0.213960886,14.297472,-22.24478149,5.744404793,-1.732125163, 
477599333,-0.175162718,7.098034859,-138.8197021,1.402730942,-0.713929892,7.083897591,-22.99356461,-10.80884171,-0.700562477, 
477607666,-0.30233562,7.088545322,-138.8240356,-3.186004877,0.801033556,11.51454353,-16.71998978,-1.202857494,-0.938877165, 
477615999,-0.451671064,7.079835415,-138.8230438,0.021670328,-0.224961475,6.086094379,-19.45518494,-1.103090167,-0.342219114, 
477624332,-0.565593541,7.045985222,-138.8291626,-2.551635504,0.495162964,10.65081596,-15.10360241,-4.122112274,-1.18892324, 
477632665,-0.668031156,7.092522144,-138.839447,-0.870021403,0.056760322,12.96470356,-13.66029358,5.540924549,-1.621778488, 
477640998,-0.73435998,7.045067787,-138.844696,-1.013581991,-0.204533875,8.962265968,-9.40381813,-5.75414896,-1.124580145, 
477649331,-0.796918631,7.131243706,-138.8493652,-2.407814503,-0.536889136,10.37450409,-8.958540916,10.29023838,-0.872997224, 
477657664,-0.872515142,7.123387337,-138.8610687,-0.108039491,0.458257437,4.402565956,-10.42009068,-0.988594353,-1.834658384, 
477665997,-0.908868074,7.186153889,-138.8779449,-2.772687674,0.270421445,19.42794609,-5.630020618,7.504534721,-2.346276522, 
477674330,-0.914723814,7.265584946,-138.8843842,0.048538186,-0.379499465,8.839684486,-2.12245965,9.476933479,-1.091307282, 
477682663,-0.918119073,7.261013508,-138.8925018,-0.72966665,-0.432114154,8.684771538,-1.804254055,-0.590446532,-1.429927707, 
477690996,-0.927267253,7.369720459,-138.8904419,-1.711907148,0.143601149,9.688087463,-2.647756577,12.9741497,-0.001677733, 
477699329,-0.935472727,7.328392506,-138.9082184,0.808448851,-0.399822682,10.88514996,-2.23119235,-4.982289791,-2.654621124, 
477707662,-0.906171441,7.373901367,-138.9056549,-2.176733017,0.295013458,11.27133083,1.957977653,5.390515327,-0.062793292, 
477715995,-0.89299947,7.394087315,-138.9283142,-0.670878768,-1.173415542,9.083929062,0.411467075,2.40773797,-3.114012003, 
477724328,-0.868878126,7.411394596,-138.9185486,-0.8684026,0.076028958,8.715385437,1.227434158,1.994221926,0.714048028, 
477732661,-0.834201157,7.410885334,-138.9446564,-1.404662132,-0.109311804,11.61341667,3.045814753,-0.071707055,-3.562696934, 
477740994,-0.816409111,7.448048115,-138.9481812,-0.527289629,-1.318656206,8.717992783,0.674653411,4.401062965,-0.82896632, 
477749327,-0.814811885,7.389696121,-138.9694061,-0.346898407,-0.553144693,9.475349426,-1.000095248,-7.023641586,-3.08166194, 
477757660,-0.809995234,7.435266972,-138.9727936,-2.902543783,-0.870336294,12.4065237,-0.882295191,5.410546303,-0.806835711, 
477765993,-0.809421778,7.423456192,-138.9975586,0.329037368,-0.475111932,8.424953461,-1.067690969,-1.432745099,-3.422253847, 
477774326,-0.80784893,7.404703617,-138.9928589,-0.702659845,-0.351637363,8.977746964,-1.402315497,-2.321302891,0.08614067, 
477782659,-0.826989114,7.413313389,-139.0069427,-1.300606251,-1.509370804,7.664187431,-3.598531246,0.999544322,-2.117234468, 
477790992,-0.879951179,7.391823769,-139.0206757,-0.6468153,-0.678555131,5.611302853,-7.665635586,-2.618658543,-2.078607798, 
477799325,-0.902472913,7.445584297,-139.0531616,-2.938750982,0.441010952,14.31114769,-3.719276667,6.455018044,-4.219906807, 
477807658,-0.927406311,7.449664593,-139.0621643,1.307098627,-1.84212482,4.99506855,-4.374642849,0.442178577,-1.471909165, 
477815991,-0.981865644,7.45866251,-139.0641479,-2.773205996,-0.434554428,6.057428837,-8.023673058,1.026413679,-0.672898829, 
477824324,-1.074095964,7.533371925,-139.0795135,-0.136287704,-0.64065671,6.120930195,-12.34861183,8.931377411,-2.078531504, 
477832657,-1.160497189,7.481785774,-139.0634003,-0.295633882,-1.308004975,9.550330162,-12.14006042,-6.284210205,1.33916378, 
477840990,-1.242349148,7.546786308,-139.0628967,-1.843318224,-0.017798487,10.9113636,-11.34450817,7.735448837,-0.226647615, 
477849323,-1.33072567,7.554400921,-139.0583496,0.2137243,-0.447761416,5.370330334,-12.19740772,0.843604803,0.106247827, 
477857656,-1.443912268,7.49054718,-139.0610504,-0.229973212,-0.674248159,6.940952778,-15.05334759,-7.714457989,-0.968692124, 
477865989,-1.534495473,7.545039654,-139.0603027,-1.769816756,0.163138747,12.73650932,-12.40084076,6.477432251,-0.198087752, 
477874322,-1.637943387,7.435722351,-139.0620117,2.022663832,-0.486453384,4.89747715,-13.89917183,-13.16947269,-1.040463448, 
477882655,-1.705264568,7.392039776,-139.0645142,-2.629888296,0.098808125,12.64543629,-9.558912277,-5.288635254,-0.906141996, 
477890988,-1.761902332,7.348269463,-139.0662842,0.301231265,0.421383798,7.393331051,-8.281658173,-5.304157257,-0.839647472, 
477899321,-1.807884693,7.233680248,-139.066803,-1.019970417,0.262937337,9.553694725,-7.029840946,-13.80004311,-0.946484625, 
477907654,-1.830299735,7.177947521,-139.0777893,-1.471190572,0.109770514,12.15652752,-4.037431717,-6.702285767,-1.994106889, 
477915987,-1.822285771,7.044730186,-139.0822754,0.418303102,0.130307898,10.56489944,-0.4896034,-16.01810837,-1.500981688, 
477924320,-1.770089507,6.959353447,-139.0850372,-1.870772123,0.887371123,10.73045731,4.790323734,-10.28848362,-1.118868351, 
477932653,-1.725172043,6.841786385,-139.0888519,-0.269903213,-0.397676915,8.91513443,3.924357414,-14.14570522,-1.339483619, 
477940986,-1.670054317,6.71860981,-139.088562,-1.017832756,-0.043480363,10.11055088,5.097336292,-14.83362961,-0.875430703, 
477949319,-1.58788693,6.580287933,-139.0954437,-0.85959363,0.006701225,14.59414196,8.437152863,-16.62650108,-1.746212602, 
477957652,-1.496050596,6.501823902,-139.102478,-2.267481327,-0.663438261,11.50518036,9.599858284,-9.448437691,-1.534356833, 
477965985,-1.411596894,6.371798992,-139.1069946,0.233383685,-0.592691302,5.246860981,8.67569828,-15.64247704,-1.391327262, 
477974318,-1.336939812,6.262342453,-139.1035767,-2.061027288,-0.801898301,12.44975567,7.396495819,-13.19861984,-0.347623646, 
477982651,-1.26725328,6.200253487,-139.1088257,-1.173852921,-1.090361953,12.71208572,6.912079334,-7.493176937,-1.252728462, 
477990984,-1.197974682,6.101458073,-139.1091461,-1.120788574,0.205449417,12.44004631,6.800375938,-11.91050625,-0.722616076, 
477999317,-1.147331357,6.010848522,-139.1214294,-0.157148197,-1.441409588,9.391824722,4.713506222,-10.89769363,-2.145256519, 
478007650,-1.11613965,5.909030437,-139.1163483,-1.267217994,-1.104216456,8.002077103,2.164556742,-12.28608704,-0.076368861, 
478015983,-1.109370351,5.844594002,-139.1285553,-2.333971739,-1.100476503,13.5775156,-0.557890952,-7.759410858,-2.062855244, 
478024316,-1.129206657,5.811820984,-139.1372681,-1.318835497,-0.919962108,10.59518147,-3.784951448,-3.970065832,-1.588172317, 
478032649,-1.158086419,5.726593018,-139.15271,-0.453195751,-1.044692397,10.62122059,-4.799121857,-10.24642467,-2.501960278, 
478040982,-1.213971257,5.694897175,-139.155365,-1.674040318,-0.777208626,11.55489063,-8.181892395,-3.853854418,-0.899866641, 
478049315,-1.286598325,5.666479588,-139.1642151,-0.826645255,-1.233370543,8.958473206,-10.13118649,-3.442873716,-1.588556647, 
478057648,-1.386959791,5.646293163,-139.161499,-1.881528854,-1.173771739,12.04274464,-13.58019638,-2.486002922,-0.234562382, 
478065981,-1.500836015,5.628386497,-139.1687469,-0.48889333,-0.124511778,10.80083561,-15.10055447,-2.18367815,-1.373781323, 
478074314,-1.602382064,5.606744289,-139.1705627,-1.744310617,-0.561085403,12.30674458,-13.67240906,-2.64921689,-0.765135884, 
478082647,-1.712115645,5.634197712,-139.1847992,-1.841502905,-0.35251686,10.79325962,-14.52249146,3.285487413,-2.060755253, 
478090980,-1.844826221,5.6395154,-139.1886597,-0.559336483,-0.895379305,8.427639008,-17.38772964,0.594352841,-0.915107131, 
478099313,-1.980153799,5.620503426,-139.1921387,-0.44647029,-0.392766565,11.84374619,-17.71774101,-2.324043989,-0.949020445, 
478107646,-2.126247644,5.621792316,-139.1927948,-1.186972141,-1.055734277,12.84545135,-19.03272629,0.098486759,-0.540114701, 
478115979,-2.289928198,5.626379967,-139.1887817,-1.037064195,0.150000378,11.02185249,-21.20932388,0.475451559,0.046438623, 
478124312,-2.465578794,5.599028111,-139.1869354,-0.698745787,-0.908254921,10.55430031,-22.62061882,-3.345489264,-0.372059673, 
478132645,-2.634915829,5.555830479,-139.1756897,-0.685979187,0.43092075,11.52077961,-21.96369171,-5.298985958,0.67211777, 
478140978,-2.801951647,5.521568298,-139.180542,-0.466744661,-0.161495045,10.86056995,-21.50015068,-4.137686729,-1.215767384, 
478149311,-2.96049118,5.497365475,-139.1718292,-1.699572206,0.199704304,11.45151711,-20.64599228,-3.010122299,0.437132686, 
478157644,-3.109640837,5.447327137,-139.1786194,-0.265002221,-0.181833804,11.01452637,-19.33361816,-6.013032436,-1.555873156, 
478165977,-3.234501123,5.395499229,-139.1679077,-1.470647097,0.614447117,11.9176445,-16.62560272,-6.336874008,0.477065295, 
478174310,-3.344134092,5.390228271,-139.1774597,-1.725754857,0.721742332,9.868852615,-14.56206417,-0.62523073,-1.605077624, 
478182643,-3.439461946,5.33342886,-139.1747437,-0.362378597,0.776590824,8.639101982,-12.99058056,-6.880867481,-0.537450731, 
478190976,-3.500379086,5.298631668,-139.182373,-1.474372387,1.032317519,13.42111397,-8.740511894,-4.172571659,-1.608048797, 
478199309,-3.527024031,5.298652172,-139.1816559,-0.703239977,0.41098845,10.60804081,-4.725352764,-0.05918169,-0.36857605, 
478207642,-3.533244371,5.23248291,-139.1791382,-0.093605824,0.122773953,8.060486794,-2.289361715,-8.002668381,-0.647514999, 
478215975,-3.528500557,5.221082211,-139.1723938,-1.880712152,0.245788962,10.97681427,-1.024633646,-1.471089721,0.264569461, 
478224308,-3.514086962,5.19946003,-139.1845245,-0.630904496,0.204210415,10.0084095,0.345510423,-2.558285475,-2.068695545, 
478232641,-3.462733269,5.146516323,-139.1834412,-1.454224348,0.770059943,12.37604809,4.630542278,-6.407721996,-0.710705459, 
478240974,-3.388251543,5.176235676,-139.2001953,-1.706627727,0.692723453,11.04948044,7.598949909,3.621801853,-2.222175837, 
478249307,-3.300691366,5.160581589,-139.2004395,-0.155306354,-0.039248697,7.733867168,8.9901371,-1.931531429,-0.592854381, 
478257640,-3.181747675,5.152592182,-139.2042694,-1.379905939,0.503457844,12.6502409,12.79543972,-0.989772737,-0.957293808, 
478265973,-3.062234163,5.192042828,-139.2145691,-1.430700183,-0.155838519,10.44667625,12.93275833,4.736149788,-1.427494526, 
478274306,-2.944808245,5.193600655,-139.2255859,-0.285100937,-0.00811952,8.798055649,12.69047165,0.198305443,-1.759967208, 
478282639,-2.806387186,5.201120377,-139.2387085,-1.67837286,0.447327852,13.48341274,15.23355675,0.922215044,-1.977739334, 
478290972,-2.650414705,5.247628689,-139.2515106,-1.166291475,0.317410856,11.4199543,17.33766174,5.589744091,-1.738118052, 
478299305,-2.495913029,5.277360439,-139.2641296,-0.492378294,-0.29791221,7.915514469,17.15974617,3.576234579,-1.80307579, 
478307638,-2.328440905,5.278234005,-139.2563934,-0.539955318,-0.277165443,11.141366,18.49128151,0.007735501,0.451066822, 
478315971,-2.165458202,5.312674046,-139.2640991,-1.164016485,-0.23654592,13.28121281,18.12522697,4.108729362,-1.213487506, 
478324304,-2.016174316,5.320600986,-139.2585449,-0.176604047,-0.46643883,8.926537514,16.33238029,0.868604481,0.21136871, 
478332637,-1.876470447,5.286417484,-139.2634125,-0.3083525,-0.233899876,9.805431366,15.29907703,-4.13604641,-1.176244259, 
478340970,-1.743594408,5.278525829,-139.2670593,-1.426062942,-0.492909819,12.48747826,14.46776676,-0.989362717,-0.977144718, 
478349303,-1.62126255,5.285551548,-139.2782745,-0.735915244,-0.60409075,10.16134548,13.28518295,0.8253932,-1.770955443, 
478357636,-1.516896963,5.254567623,-139.2820435,-0.496577442,-0.63147074,9.303366661,11.04531956,-3.760591984,-1.039412856, 
478365969,-1.436383486,5.225989819,-139.2891541,-0.460678995,-1.038130522,10.67091179,8.221171379,-3.464338303,-1.395937562, 
478374302,-1.378998518,5.199550629,-139.2848663,-0.884692907,-0.855312467,11.0916338,5.320076942,-3.239445448,-0.054852888, 
478382635,-1.349196672,5.175635338,-139.2879791,-1.118061781,-0.662379861,10.72180367,2.0907619,-2.917960882,-0.895691395, 
478390968,-1.350066662,5.120429516,-139.2802124,-0.539949119,-0.915441573,10.37147045,-1.706151485,-6.700185299,0.287058771, 
478399301,-1.360980153,5.074337482,-139.2763519,-0.922441065,-0.150507361,11.33001804,-2.871317625,-5.598823547,-0.127648547, 
478407634,-1.379377723,5.038898468,-139.2648468,-0.5737288,-0.575249791,10.05342007,-3.848295212,-4.339371681,0.79263252, 
478415967,-1.418136716,4.981198788,-139.2553864,-0.453382611,-0.64058131,10.45317745,-6.269046307,-7.007350922,0.506547153, 
478424300,-1.468559861,4.909391403,-139.2427216,-0.024841756,-0.708370686,10.8055687,-7.700830936,-8.707521439,0.816325784, 
478432633,-1.526517153,4.830444813,-139.2312164,-0.528411508,-0.411587685,10.4544878,-8.591438293,-9.56462574,0.671016216, 
478440966,-1.597813129,4.758319855,-139.228302,-0.942745388,-0.482677668,10.5508461,-10.10436916,-8.714616776,-0.355512857, 
478449299,-1.687110186,4.649192333,-139.2290192,-0.14965944,-0.248725906,9.618641853,-12.22907162,-13.1460104,-0.918078482, 
478457632,-1.772983432,4.546590805,-139.2314606,-1.067218065,-0.009422326,11.38899708,-11.79985428,-12.35296822,-1.124836802, 
478465965,-1.852095008,4.465397358,-139.2373199,-0.665836036,0.155360639,10.62494373,-10.95870495,-9.772945404,-1.466376543, 
478474298,-1.937881827,4.350250244,-139.2392731,-0.14853242,-0.018624183,9.131127357,-11.79665184,-13.85872746,-1.153627038, 
478482631,-2.02107811,4.242565632,-139.2407379,-1.079604506,-0.432865828,10.4985466,-11.49122715,-12.96522522,-1.078039408, 
478490964,-2.114282131,4.167083263,-139.2509766,-1.340105176,0.212748408,9.133591652,-12.61343861,-9.062689781,-2.011627436, 
478499297,-2.211658716,4.050253391,-139.2593536,-0.667225659,0.228277266,9.855043411,-13.13463879,-14.02913857,-1.985731483, 
478507630,-2.289773464,4.016598225,-139.2746277,-2.207036734,0.133155644,12.03108788,-10.76647186,-4.018451214,-2.438770056, 
478515963,-2.362569809,3.936163425,-139.2750092,0.248886168,0.282642275,6.600290775,-10.25175476,-9.699613571,-0.893181324, 
478524296,-2.428324699,3.894053221,-139.2740631,-2.060109854,0.210726663,10.11848354,-9.421827316,-5.110105038,-0.532788992, 
478532629,-2.498392582,3.85752821,-139.2662811,-0.73370266,0.517021239,3.843622923,-9.992485046,-4.476408482,0.2842668, 
478540962,-2.550500154,3.849661112,-139.2654877,-0.816446722,0.615312397,10.17334938,-7.783488274,-1.004884958,-0.371419281, 
478549295,-2.551987648,3.845598936,-139.2450104,-1.865292907,0.853996336,8.570419312,-1.864703536,-0.653944314,1.97239852, 
478557628,-2.54559207,3.865607023,-139.2262573,-1.180223107,0.818554163,3.821737528,-0.910598934,2.240682125,1.930621982, 
478565961,-2.531855345,3.863547325,-139.1964874,0.31788674,1.169819474,5.658498287,-0.112356842,-0.463143766,3.092662573, 
478574294,-2.486183882,3.927815676,-139.1845245,-2.455165386,0.14191246,9.037758827,3.855736494,7.58391428,1.346309781, 
478582627,-2.418891907,3.952425957,-139.1465759,1.095595479,0.156593338,4.258176804,6.242267132,2.698229551,4.208650112, 
478590960,-2.324734449,4.025920391,-139.1572876,-2.881938934,1.30082953,5.480408669,9.859892845,8.806814194,-1.341353536, 
478599293,-2.216124535,4.076631546,-139.1468353,1.358769059,-0.558479249,6.565499783,11.42556477,5.974265099,1.037325501, 
478607626,-2.086401939,4.131925583,-139.1474915,-1.719534159,1.814054251,6.668561459,14.0458765,6.575892925,-0.300928921, 
478615959,-1.925679207,4.201964378,-139.1773529,0.696188986,0.77398783,2.425896883,18.02750969,8.467991829,-3.732008219, 
478624292,-1.801454306,4.238557816,-139.1551971,-1.867719293,0.227313161,7.289904594,13.18556976,4.244740486,2.291065693, 
478632625,-1.659266591,4.274929047,-139.1915741,0.574039221,0.168253481,9.718932152,15.86753368,4.437949181,-4.677992821, 
478640958,-1.468505263,4.293343067,-139.16362,0.132094651,-0.052470755,8.196264267,21.1127491,2.058514595,2.929962397, 
478649291,-1.291777492,4.294296265,-139.1799011,-1.271344781,-0.034946576,7.36395359,19.83526039,0.104019441,-2.400938511, 
478657624,-1.100281,4.285819054,-139.1685486,0.178874299,0.630962074,5.016000271,21.35084343,-1.103307843,0.839980781, 
478665957,-0.944551229,4.237114429,-139.1792603,0.439858407,0.325996399,10.3620863,17.26345825,-5.876969337,-1.841651082, 
478674290,-0.757787645,4.176806927,-139.1674194,-0.486867368,-0.41698128,11.23546791,20.78050423,-7.314928532,0.808821023, 
478682623,-0.588965356,4.096820354,-139.1764679,-0.798786223,0.120521784,2.127776384,18.81848907,-9.643249512,-1.650581717, 
478690956,-0.443097264,4.029017448,-139.1721497,-0.391055614,-0.239248231,10.51678181,15.93729687,-8.198196411,-0.021900177, 
478699289,-0.270823777,3.911555052,-139.1741943,-0.735625386,0.113883227,11.6892271,19.17086792,-14.15159035,-0.78835535, 
478707622,-0.113222234,3.822693348,-139.1743774,-1.041523099,-1.139196873,9.984757423,17.38401604,-10.72125244,-0.531444311, 
478715955,0.001462638,3.739360094,-139.174118,-0.509926617,0.067373931,1.126110077,12.24089146,-10.05759716,-0.436044008, 
478724288,0.091732517,3.593587875,-139.17659,-0.105898723,-0.401989222,10.822052,9.323993683,-17.55166054,-0.773844719, 
478732621,0.210122168,3.525718927,-139.1712036,-2.286414623,0.156838939,14.83117771,12.646595,-8.198669434,0.211701691, 
478740954,0.315022886,3.406567812,-139.1779938,-1.394913197,-0.371534437,5.834178448,11.10858917,-14.36217499,-1.230392814, 
478749287,0.382627875,3.366812229,-139.1665192,-0.451788008,-0.356637239,3.804551601,6.511804581,-4.818613529,0.94611299, 
478757620,0.43806231,3.240563154,-139.169754,-0.634772241,-0.001921623,11.84267807,5.145721436,-15.21284771,-0.759321332, 
478765953,0.508656442,3.194565296,-139.1551514,-1.652129054,0.059021845,13.00758171,6.853805542,-5.562067032,1.337703586, 
478774286,0.579140127,3.143544197,-139.160675,-1.81740129,-0.249459252,4.05298996,6.966764927,-6.189590931,-1.084903836, 
478782619,0.614401996,3.096139908,-139.1451721,0.377390712,-0.13143082,5.248152256,2.610218525,-5.725665092,1.461266518, 
478790952,0.659934938,3.062938452,-139.1598816,-2.794096231,0.403390467,15.56818199,4.031424999,-4.064377785,-2.207832098, 
478799285,0.740761638,3.053637743,-139.1512451,-1.030658245,0.099770121,9.988939285,8.124757767,-1.160286427,0.592482865, 
478807618,0.78747642,3.084910393,-139.1591034,-0.691113949,-0.062235102,1.942047477,4.128809929,3.67636013,-1.492964268, 
478815951,0.815786779,3.036639452,-139.1486206,-0.079681754,-0.278810203,9.713298798,1.811054587,-5.832067013,0.883947313, 
478824284,0.87183553,3.088520288,-139.1615143,-3.012177467,0.954174101,14.86884308,5.281706333,6.140218258,-2.14720273, 
478832617,0.957355082,3.119922161,-139.1558838,-0.55035466,0.037007295,6.863474846,8.705973625,3.721492529,0.157194585, 
478840950,0.996513069,3.157843828,-139.1559753,-0.337452799,-0.751076281,2.482860565,3.172553301,4.484258652,-0.580994844, 
478849283,1.038655996,3.199485302,-139.1591187,-1.870674014,0.220142797,15.06765747,3.558970213,4.933199406,-0.92227906, 
478857616,1.111148119,3.280723095,-139.1674347,-1.311799169,0.285105824,10.29833221,7.228466034,9.6628685,-1.678769946, 
478865949,1.153546453,3.357934475,-139.1728058,-0.510614634,-1.353463292,4.972407341,3.606049299,9.193948746,-1.285642624, 
478874282,1.165417075,3.404385567,-139.1685944,-0.369569182,0.122498594,5.519048214,-0.130440503,5.516819954,-0.106593646, 
478882615,1.182056904,3.508502007,-139.1839905,-2.101235628,0.36473155,16.41156769,0.588768959,12.39588356,-2.557748318, 
478890948,1.236991405,3.567516804,-139.1743622,-0.53919512,0.398785263,6.754528046,4.996236324,7.037665367,0.485543489, 
478899281,1.247334003,3.6809268,-139.1754761,-1.152483344,-0.780793428,5.804133415,-0.27044791,13.5465498,-0.88219285, 
478907614,1.260414243,3.751020908,-139.1595154,-0.88343358,0.966693282,9.833738327,-0.077060431,8.382565498,1.203740954, 
478915947,1.279017568,3.874264717,-139.16745,-1.019620895,-0.161690697,14.54531002,0.776162744,14.70892715,-1.735019207, 
478924280,1.318115711,3.938879251,-139.152832,-0.763302088,-0.171869487,5.412896156,3.048580408,7.722743034,1.057201982, 
478932613,1.3032763,4.081614017,-139.1510773,-1.183047771,-0.467158705,5.970626354,-3.31462431,17.07248306,-0.640471399, 
478940946,1.306393385,4.181703091,-139.1333618,-1.412214875,0.469897717,11.53223228,-1.302983522,11.98713017,1.333144069, 
478949279,1.310652137,4.343009472,-139.1332397,-1.417796135,0.221737757,13.09034157,-1.008957744,19.29559326,-0.882782042, 
478957612,1.328151226,4.483945847,-139.1203613,-1.487231612,-0.097773135,5.826364517,0.460044563,16.87272835,0.619800508, 
478965945,1.296002746,4.677339077,-139.1081543,-0.733968318,-0.841148198,7.083992004,-5.494806767,23.17899895,0.472813398, 
478974278,1.284959674,4.849245548,-139.1019745,-1.902052641,0.30602631,12.90784264,-2.911251068,20.57167053,-0.210177705, 
478982611,1.263096809,5.068604946,-139.1033173,-0.515184999,-0.020283978,10.12908936,-4.129619122,26.25601578,-1.204036474, 
478990944,1.239561558,5.279971123,-139.1044922,-1.603699446,-0.771559477,7.133137703,-4.333816051,25.28559494,-1.186080575, 
478999277,1.165188789,5.532329559,-139.0991974,-0.705272377,-0.639653862,7.783019543,-10.50503445,30.23250771,-0.458789796, 
479007610,1.11391294,5.77075243,-139.1053619,-2.22755909,0.394049972,13.99573231,-7.600299835,28.52137184,-1.808660984, 
479015943,1.054542661,6.046627998,-139.110199,-0.409494162,-0.297565997,8.248919487,-8.584657669,33.03212738,-1.661430478, 
479024276,0.992718399,6.316085815,-139.115509,-1.785610795,-0.116786271,7.797859669,-8.870181084,32.24743271,-1.707203388, 
479032609,0.888261437,6.615365982,-139.1136475,-0.24560678,-1.114008904,9.589067459,-14.08092117,35.8567009,-0.824971676, 
479040942,0.799502313,6.895223618,-139.1207886,-1.980270028,0.536823034,12.63526249,-12.06899261,33.49733353,-1.850566387, 
479049275,0.696585417,7.20407486,-139.1318207,-0.360740453,-0.193430483,9.488358498,-13.70820522,36.98577118,-2.252223969, 
479057608,0.596173406,7.482966423,-139.1404419,-1.123378873,0.168698162,7.147807598,-13.43558884,33.38301849,-1.896595478, 
479065941,0.474295914,7.795564651,-139.1422729,0.510496318,-0.830895364,9.79139328,-16.11787033,37.45285416,-1.023123622, 
479074274,0.361182839,8.039590836,-139.144577,-1.691853404,0.057523027,12.70909882,-15.05197525,29.21321487,-0.988671899, 
479082607,0.233703598,8.356816292,-139.1543427,-0.345616639,-0.241927847,8.61709404,-16.65038872,38.00442886,-1.812914133, 
479090940,0.127333313,8.549507141,-139.1647644,-1.091731071,0.987230837,9.4047966,-14.10111904,23.05054474,-1.782329202, 
479099273,0.010909761,8.876726151,-139.1755676,-0.214097455,-0.209676236,10.82570171,-15.29498768,39.20927811,-1.783611655, 
479107606,-0.084327213,9.019518852,-139.1760712,0.257442355,0.385131091,8.78008461,-12.93641186,17.06925774,-0.541677356, 
479115939,-0.184051469,9.286075592,-139.1902466,-1.65589416,-0.046524953,13.50128078,-13.21730423,31.93406868,-2.058938265, 
479124272,-0.273079723,9.440500259,-139.2053833,-0.058687039,1.045503855,5.934402466,-11.90405273,18.4739666,-2.22640276, 
479132605,-0.351159513,9.658118248,-139.2170563,-0.93144989,0.315212369,13.79161358,-10.65746307,26.06511497,-1.696726441, 
479140938,-0.398556709,9.788461685,-139.2280273,0.135670379,0.736805677,10.00325775,-6.983940125,15.58600998,-1.685148239, 
479149271,-0.440346479,9.96258831,-139.2389526,-0.733807266,0.421448112,8.843726158,-6.309595585,20.84676933,-1.594576478, 
479157604,-0.451735377,10.05025387,-139.2496338,-0.428896606,1.460074425,7.32281971,-2.668222427,10.46777058,-1.642397761, 
479165937,-0.435247153,10.22767735,-139.2585144,-1.39043498,0.512015522,16.31360245,0.64714396,21.24253273,-1.341789246, 
479174270,-0.363019109,10.32534409,-139.2578278,-0.132706031,1.482888579,8.773728371,7.128007412,11.65837193,-0.307639837, 
479182603,-0.277193606,10.42614079,-139.266098,-0.646067262,0.70779711,9.582404137,8.957735062,12.04440403,-1.3630234, 
479190936,-0.169313088,10.49652863,-139.2671509,-0.362845957,0.868297756,8.173446655,11.44126701,8.388126373,-0.553331614, 
479199269,-0.040151145,10.61575413,-139.2710114,-0.979570806,0.346707642,11.93483829,14.06621647,14.25161266,-0.885241151, 
479207602,0.12901409,10.64225292,-139.2553558,-0.115053698,0.90634501,11.88125992,18.42645073,3.124604464,1.378686666, 
479215935,0.296004593,10.75249195,-139.2538147,-1.469114184,-0.398511112,10.67772675,18.48529053,13.17281723,-0.323315829, 
479224268,0.468385458,10.76219177,-139.2424622,0.384099841,0.48835972,4.594334602,18.90400124,1.117037058,0.866324842, 
479232601,0.647172153,10.82681274,-139.2389984,-1.832050681,0.210561305,14.48057556,19.85741997,7.700153828,-0.122730657, 
479240934,0.843400121,10.87933159,-139.223465,0.096087091,-0.145230591,9.926019669,21.67482758,6.27236557,1.255789757, 
479249267,1.04483819,10.90249443,-139.2149353,-1.155245185,-0.285482585,10.47691727,22.45975113,2.738009453,0.502679586, 
479257600,1.209185243,10.94588757,-139.2096252,-0.549422443,-0.522138774,7.326597214,18.07761002,5.166828156,0.040726643, 
479265933,1.368762136,10.96004677,-139.2124176,-1.230049372,-0.099295221,11.6113739,17.69358635,1.633970737,-0.823318541, 
479274266,1.520627379,10.97897816,-139.2119141,0.131518424,-1.030912042,12.48584843,16.68854713,2.22203517,-0.479024708, 
479282599,1.658045053,10.95362854,-139.2146454,-0.318908781,-0.378773183,7.369988441,15.03320217,-3.107429743,-0.694184303, 
479290932,1.736475706,10.94534111,-139.211319,-1.091823697,-1.703578949,9.157631874,7.815519333,-1.031600714,-0.074729547, 
479299265,1.794445038,10.91499615,-139.2114105,-1.392682433,-0.526551545,9.846974373,5.439080238,-3.696966171,-0.355128527, 
479307598,1.85205555,10.94116306,-139.2143555,-1.949589729,-0.159140408,15.50619698,5.451989651,3.080111504,-0.885804236, 
