time,Euler_X,Euler_Y,Euler_Z,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z
0,-4.544689655,16.31339995,-29.47959647,-1.27093486,-1.103648767,1.498199463,-28.75481606,46.58944066,0.449795852
0.008333,-4.738541444,16.66035207,-29.4827245,-1.175664186,-0.771866332,4.240687847,-23.54228147,40.90792592,2.738299966
0.016666,-4.903298696,17.03454272,-29.5275294,-2.629127661,-0.206013361,6.128857314,-18.68570836,44.55045192,-1.665547689
0.024999,-5.076833407,17.3778464,-29.54339347,0.436078405,1.206940308,5.670897732,-20.64555709,40.5802091,1.497256915
0.033332,-5.317991575,17.82736524,-29.602595,-2.015211344,0.881290247,3.217304508,-27.26411374,53.71089045,-2.174084664
0.041665,-5.512004376,18.22290484,-29.62485507,-0.618261357,-2.098320285,1.68799605,-22.84501394,46.8751386,1.642277877
0.049998,-5.620306969,18.56177266,-29.66024527,-1.075794496,0.067304154,3.150813023,-12.12452507,40.23969777,-0.392381032
0.058331,-5.699606578,18.84789403,-29.6573054,0.463502981,0.765204986,6.502019882,-10.02113215,33.51707268,3.422475397
0.066664,-5.7765131,19.1759777,-29.68202467,0.587761144,0.263726189,5.714469274,-8.729906399,38.83160401,0.813444972
0.074997,-5.849093278,19.46214358,-29.68005627,-1.191433817,0.916148345,7.093298833,-9.180468478,33.52331797,3.405489412
0.08333,-5.918785095,19.66099803,-29.695048,1.281940043,0.747981844,5.583613664,-8.213786205,23.31310908,0.427313825
0.091663,-5.995518367,19.86691539,-29.70244597,-0.204562068,0.678368598,3.728781541,-9.308813729,24.02686882,1.439960877
0.099996,-6.019104799,19.97991371,-29.72326153,-0.203197281,-0.800069749,2.281782548,-2.404254715,13.1181558,-1.275644496
0.108329,-5.9454662,19.97074572,-29.71512093,0.452174584,0.16131109,5.511255263,8.098398527,-1.805803619,0.50666678
0.116662,-5.827884038,20.00145213,-29.73382823,1.415115873,1.126864871,8.485795816,14.4256293,3.271352689,-2.06485339
0.124995,-5.703116258,19.87081337,-29.7230301,-2.076629519,1.069297671,9.565883399,14.14363289,-16.33775361,-0.646252672
0.133328,-5.571527799,19.73229344,-29.73447673,3.401832978,0.819689711,5.301403404,15.7929376,-16.99028746,-3.297420184
0.141661,-5.376988252,19.52324549,-29.72470857,-3.844720979,1.063807334,7.752527236,22.57704798,-25.7204024,-1.576013009
0.149994,-5.163970947,19.3121891,-29.7178065,3.178854565,-0.061510702,5.775396705,24.84055773,-25.89144707,-1.907737295
0.158327,-4.904485226,19.02051099,-29.70719403,-4.129116972,-0.377043207,8.563088416,30.30621147,-35.5819397,-2.172228376
0.16666,-4.593642394,18.7587471,-29.67529043,1.048912763,-0.498528416,5.618843238,35.65162913,-32.2069327,0.627024909
0.174993,-4.254507701,18.40566953,-29.6505483,-2.92046086,0.666076382,10.98827267,39.31549835,-43.06201426,-0.780181925
0.183326,-3.905061801,18.16253789,-29.60459137,-1.834386349,0.545845369,9.625957091,39.79572678,-30.05792681,2.799458335
0.191659,-3.609569629,17.87560781,-29.57515973,-0.376510571,-1.776057124,8.709230898,33.94453558,-35.20645269,0.77879407
0.199992,-3.322466135,17.68626595,-29.55175273,-4.593889395,-1.498136004,7.888284048,33.18160184,-23.44026057,0.916440149
0.208325,-3.043196996,17.5312411,-29.53135427,-1.701760391,-2.014924447,6.867802064,32.38091405,-19.31630262,0.973317147
0.216658,-2.780874491,17.30768967,-29.51909383,-2.578537318,-1.438149532,10.77865919,30.60248566,-27.45574316,-0.370668372
0.224991,-2.576719761,17.27464866,-29.49985757,-3.627262433,-1.014229745,8.707469441,23.43480555,-4.681063652,1.726101558
0.233324,-2.457894007,17.16573652,-29.4997279,0.700599978,-2.26710701,7.63880813,13.78517978,-13.62725639,-0.93478783
0.241657,-2.364729325,17.1241169,-29.491895,-4.255155086,-3.048735142,8.817409197,10.51762867,-5.665041605,0.392905315
0.24999,-2.298665841,17.16119003,-29.48892717,-1.921052903,-1.035055861,8.291946529,7.395577272,3.831373533,0.122414827
0.258323,-2.283716917,17.07603709,-29.4734217,0.168644547,-0.552740164,9.600365799,0.848202591,-10.88983377,1.064152002
0.266656,-2.300084591,17.13201587,-29.47735853,-4.687058767,-1.068796615,9.588860473,-2.257062435,6.129183929,-0.532391906
0.274989,-2.38862435,17.19474411,-29.4729716,2.169059515,-1.520819267,7.560044408,-11.18316492,6.89272956,0.503554463
0.283322,-2.502528429,17.16907756,-29.48882297,-4.585213701,-2.311665694,10.68318002,-13.54219755,-3.56878974,-2.337670585
0.291655,-2.590527693,17.32646179,-29.4839808,-1.040577244,-0.718674754,7.507314843,-11.12360128,18.20853106,1.093711019
0.299988,-2.729571502,17.34491793,-29.49773407,-1.727936387,-1.346518914,9.270845414,-16.63886134,1.687188437,-1.859321117
0.308321,-2.88884449,17.46487427,-29.4831365,-2.070929766,0.276219179,10.93098625,-20.01951663,13.68923187,2.079697927
0.316654,-3.071318706,17.61194229,-29.4837316,-2.14028271,0.053528964,7.102676392,-22.32581838,17.03174019,0.457833052
0.324987,-3.25353233,17.66608938,-29.45890807,0.399678028,-1.694437265,8.122474035,-23.15006256,5.723798275,2.899370551
0.33332,-3.466399431,17.86791992,-29.47033437,-3.757923206,-0.497150334,7.964831751,-25.56974347,23.65965907,-0.275665442
0.341653,-3.634513776,17.96085231,-29.4678523,-0.576886435,-0.707051312,7.374305805,-20.65918795,10.50779788,0.694444577
0.349986,-3.760035992,18.07065646,-29.46730293,-0.773323318,0.466350719,10.70279598,-15.49747054,12.54813131,0.555474708
0.358319,-3.92242384,18.22020467,-29.50314073,-2.592141509,0.172995438,11.96820966,-18.57574304,17.57644145,-3.190800985
0.366652,-4.091612101,18.34076691,-29.51515197,0.044787884,0.225302932,10.80922635,-20.23424912,13.93195248,-0.69617796
0.374985,-4.225618839,18.42150243,-29.5435486,-0.500218233,0.775773873,8.414679846,-15.46394571,9.29729573,-2.845477541
0.383318,-4.339818478,18.56783294,-29.55934653,-1.392219683,-0.953203767,7.494402091,-13.49452909,17.05041409,-0.820564747
0.391651,-4.415082613,18.6235911,-29.585434,-1.228032271,0.781823796,11.1735007,-8.486100356,6.299792689,-2.765650253
0.399984,-4.447281679,18.70358785,-29.59206643,-2.777593454,1.122550964,10.36619139,-3.993251289,9.037373275,-0.356029034
0.408317,-4.482305686,18.75193214,-29.60775757,1.124241014,0.836515218,7.7585241,-4.038506826,5.328098377,-1.670376778
0.41665,-4.504197757,18.81654167,-29.622523,-1.523152014,-0.256769568,8.356228032,-2.452383955,7.271643321,-1.408223763
0.424983,-4.476511319,18.8760128,-29.64583333,-2.603271723,0.509002408,11.57174142,3.785152435,6.724667708,-2.394363533
0.433316,-4.423916499,18.94079272,-29.65613557,-2.217960119,0.93570896,9.956327436,6.315907001,7.286771933,-0.914355655
0.441649,-4.390697479,18.99205844,-29.67109937,-0.16135485,0.035740346,7.775519371,4.133100867,5.63408645,-1.533315162
0.449982,-4.344117482,19.05406125,-29.6840159,-1.145409028,-0.737125089,8.886302154,5.693323612,6.949573676,-1.285749396
0.458315,-4.268096765,19.11154683,-29.69409687,-3.405867577,-0.46375524,11.87865257,9.090326309,6.367456277,-0.930223743
0.466648,-4.176716646,19.17767716,-29.691391,-1.034225171,0.571548601,11.23462455,10.45258617,7.312323252,0.499131858
0.474981,-4.135648807,19.22359785,-29.69179787,-1.177405795,0.319218219,7.882507959,4.518705845,4.902850946,0.044244336
0.483314,-4.113359769,19.30890719,-29.68639117,-0.357148886,-1.462955236,6.178777376,2.04385365,9.620972157,0.993648847
0.491647,-4.041866064,19.34982936,-29.70517983,-3.815758387,-1.109475692,10.46933365,8.889178276,4.420722962,-2.091543476
0.49998,-3.946270943,19.39465014,-29.69914247,-1.770207604,0.55245628,13.2962389,10.86983236,4.735922973,0.666704416
0.508313,-3.911878347,19.46599897,-29.72026827,-0.062189797,0.39779074,10.40869331,4.540290038,8.113390446,-2.137576312
0.516646,-3.883284569,19.52189445,-29.73655193,-1.745861848,-1.481447578,6.698884169,3.670387944,6.246462981,-1.788983862
0.524979,-3.834480524,19.52069155,-29.7446162,-1.892942349,-0.599400222,10.58451017,5.763672829,-0.677944797,-1.223493874
0.533312,-3.78155446,19.57560921,-29.75526427,-0.90594546,0.367995421,11.48338763,6.364980062,6.124222835,-1.174250563
0.541645,-3.713380019,19.58357112,-29.75904337,-2.215563417,0.044998112,8.547591686,7.903805892,0.350914995,-0.678423007
0.549978,-3.642727216,19.54528364,-29.74036917,-0.405075188,0.299408009,8.367320697,7.352327824,-5.293740749,1.412936965
0.558311,-3.560891549,19.5191644,-29.73049163,-0.272062888,-0.393105885,9.392309505,8.964717864,-3.785182317,0.599424203
0.566644,-3.439147313,19.51235707,-29.70453137,-3.248106559,-0.476631626,10.24792926,13.18314807,-1.562899679,2.471385241
0.574977,-3.3273139,19.438296,-29.67000577,-0.637954205,0.427922199,10.85182158,11.61401304,-9.693580627,3.063646634
0.58331,-3.235707442,19.39405187,-29.63608297,-0.831119756,-0.679045916,9.192938009,9.232032775,-6.042996407,3.107967377
0.591643,-3.116924365,19.33371289,-29.6152725,-3.271943172,-1.155821542,10.13669634,12.99941031,-7.989593507,1.640451133
0.599976,-3.00137949,19.26586151,-29.57598367,-1.074738393,-0.192790895,11.56673066,11.93360615,-8.937487125,3.607927611
0.608309,-2.959135214,19.23089218,-29.56417337,-1.447982282,-0.914774248,8.030027389,4.156985203,-4.845210234,0.799915468
0.616642,-2.901378234,19.17322922,-29.53960927,-2.130738258,-1.309379657,6.466536363,5.577342431,-7.617392858,2.014965335
0.624975,-2.822843631,19.06876627,-29.5218277,-0.751873334,-0.526591599,12.80714639,8.293186187,-13.20755577,1.073240936
0.633308,-2.77858607,19.04275831,-29.51319887,-3.431353092,-0.272893568,12.41772365,4.573925336,-3.68221275,0.41715769
0.641641,-2.739974499,18.99094709,-29.4957428,-1.496082544,-0.229207948,8.974956354,3.532702764,-6.937863509,1.369059563
0.649974,-2.726818641,18.90604401,-29.48269657,-1.309237301,-0.35497878,9.628401917,0.670717249,-10.80602328,0.579765459
0.658307,-2.714481433,18.87855148,-29.46570843,-1.130647699,-1.789524714,8.131385963,0.39910393,-3.975645304,1.461757461
0.66664,-2.679666519,18.77203878,-29.45490777,-1.93587172,-0.023385225,13.11595376,3.348357081,-13.38094552,0.208384653
0.674973,-2.689666748,18.73098182,-29.43883767,-1.356192072,-0.087950873,12.91413721,-2.246590376,-5.592544079,1.285488804
