time,distance(meters),speed(m/s), compass_heading(degrees), pitch(degrees), roll(degrees),height_above_takeoff(meters),North,East,Down
0.0,120.8,0.987299,251.1,-0.6,-0.8,25.2,0.0,0.0,0.0
0.0999999999999659,120.715,1.4018,251.1,-5.8,-3.5,25.1,0.022879536461025266,0.08370896239342122,0.10000000170242845
0.19999999999998863,120.628,1.8032,251.4,-8.8,-6.4,25.2,0.040205340608331225,0.1729241863203011,2.50017722497331e-09
0.2999999999999545,120.545,2.04344,251.4,-7.9,-6.3,25.3,0.05105853462048932,0.26130698422602666,-0.09999999266452911
0.39999999999997726,120.444,1.83226,251.4,-5.4,-5.2,25.5,0.06337385013842897,0.3681101912054227,-0.299999987990553
0.5,120.35,1.43137,251.7,-5.6,-5.6,25.7,0.07730731663000442,0.4662836209092659,-0.4999999815903253
0.5999999999999659,120.247,1.10774,252.1,-7.5,-6.1,25.9,0.10155651292375384,0.5703451597518164,-0.6999999732685641
0.6999999999999886,120.144,1.20012,252.1,-5.0,-5.2,26.0,0.12996090317859832,0.6708555011715224,-0.7999999630099325
0.7999999999999545,120.035,1.58967,251.8,-0.4,-3.7,26.0,0.16710332158167124,0.7749628518537698,-0.7999999497393495
0.8999999999999773,119.937,2.08046,251.9,3.2,-2.7,25.9,0.23598466011461094,0.8498281819503016,-0.6999999392174192
1.0,119.809,2.60456,252.3,3.1,-2.6,25.8,0.2667411594470044,0.9778927288778501,-0.599999917850668
1.099999999999966,119.683,2.75686,252.7,0.0,-3.0,25.6,0.2988615123072287,1.1036661594904376,-0.39999989659663904
1.1999999999999886,119.531,2.63902,253.1,5.0,-1.2,25.3,0.3482787762040836,1.2491124240244615,-0.0999998673877199
1.2999999999999545,119.356,2.65462,253.0,13.1,3.5,25.1,0.41740284515591336,1.410649812271091,0.1000001697389927
1.3999999999999773,119.124,2.69683,252.8,11.1,5.5,24.8,0.5256515521957815,1.6160845266227328,0.4000002270043887
1.5,118.885,2.65002,252.5,4.2,-0.4,24.7,0.6375064507152939,1.827407387427751,0.5000002952908994
1.599999999999966,118.64,2.44423,253.1,-4.1,-9.9,24.6,0.7396524249815514,2.0507355756542776,0.6000003727842099
1.6999999999999886,118.431,2.23607,254.7,-13.2,-10.1,24.5,0.8442313989548722,2.2315715935803984,0.7000004467248618
1.7999999999999545,118.222,2.10042,254.8,-12.7,-7.8,24.5,0.9286817257950852,2.4241762196781025,0.7000005289941039
1.8999999999999773,118.025,2.02155,254.9,-11.7,-7.8,24.6,1.0053418101462577,2.6059211095911294,0.6000006122556518
2.0,117.814,2.15818,254.8,-10.9,-7.7,24.6,1.0830421246337787,2.8032912166825783,0.600000708354503
