,time,Euler_X,Euler_Y,Euler_Z,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z
0,0.0,-3.1474198104999997,10.982484345,-148.50276945000002,-2.9676483869999997,-0.9193502365,9.060169697,-2.1627254490000003,-0.4244151115,-1.0262279215
1,0.0041665000001103,-3.1538914445,11.009320735,-148.48379515,-1.6150079370000001,-0.5922552275,11.384512425,-2.867238283,3.0168765785,1.4836724995
2,0.00833299999999325,-3.172129035,11.012277125,-148.4936371,-3.2391278745,-0.0010279864999999944,11.707597735,-3.7639286514999997,0.33009061250000005,-1.5692753195
3,0.01249950000010355,-3.183449984,11.03976822,-148.4983292,-1.554764673,-1.195571564,5.3991109134999995,-2.9954694805,3.2209579945,-0.7506507339999999
4,0.0166659999999865,-3.196531296,11.03454256,-148.49723815,-0.4417379645,-0.024426519499999994,6.958740711,-3.4067636135,-0.7281361820000001,-0.343999237
5,0.0208325000000968,-3.2229658365000002,11.073386195,-148.5145378,-3.112108827,-0.6063016354999999,12.797137258,-4.6965686085,4.615038514,-1.2956383224999999
6,0.02499899999997975,-3.2402117255,11.080513,-148.50390245,-1.3913101255,-0.776636958,10.5026025785,-4.1257424355,0.6910334825000002,0.8235425315
7,0.0291655000000901,-3.2646945715,11.09553051,-148.52025605,-2.3021005395,-0.13905960299999998,11.977547645,-4.4890031815,1.7533456680000001,-1.2412210255
8,0.03333199999997305,-3.2813746925,11.130371570000001,-148.5032425,-1.8934262394999999,-0.862629533,10.342930319,-4.2057872415,3.966063857,1.8055538534999998
9,0.03749850000008335,-3.295354247,11.160496715,-148.51616289999998,-2.060638428,-0.0002988429999999931,5.37155652,-2.9377540945,3.6510081665,-2.6932534575
10,0.0416649999999663,-3.3046803475,11.16545582,-148.48193745,-1.014769733,-1.180105269,7.3380482195,-3.71409595,0.27189499100000003,3.6038652654999996
11,0.0458315000000766,-3.3264181615,11.16827822,-148.49365615,-1.435912892,0.3295177515,13.251016615000001,-4.0758202075,0.31486296650000023,-1.8663491605
12,0.04999799999995955,-3.3318115475,11.18700409,-148.48075484999998,-3.334651351,-0.234527353,10.944653989999999,-2.724445462,2.0691946745,1.2077945025
13,0.05416450000006985,-3.3342478274999996,11.203956605,-148.47275925,-0.572125934,-0.8855820295000001,7.269733429,-2.269165158,1.8620653900000002,0.747743621
14,0.0583309999999528,-3.3448957200000002,11.20272112,-148.4763298,-2.6942994595,-0.254145354,10.602071283,-2.9926133750000004,-0.2103248835,-0.8795031310000001
15,0.06249750000006315,-3.323824763,11.200431349999999,-148.46544265,-0.9825273305,0.43157625200000005,9.621747017,0.5047413709999999,-0.4589686395,0.9281511155
16,0.0666639999999461,-3.293033123,11.181696415000001,-148.46013645,-2.1368980410000002,0.1521201585,10.364154339,1.759384096,-2.3737095595,0.07599741199999999
17,0.0708305000000564,-3.2495521309999997,11.179385665,-148.4468269,-1.943654418,-0.060900151499999944,13.57649326,3.1989428995000004,-0.45539552000000005,0.9160482885
18,0.07499699999993935,-3.1901448965,11.17133331,-148.43819425,-2.1052686575,-0.011387124499999998,7.0840859415,5.1370379325,-1.1062214375,0.5162739755
19,0.07916350000004965,-3.114945531,11.109270575,-148.41294095,0.11570823699999999,-1.0652453265,4.632561922,6.624552965,-7.7176277634999995,2.3311966660000003
20,0.0833299999999326,-3.0287286045000004,11.05488682,-148.40442654999998,-2.445864916,0.8108160200000001,11.452453615,8.359598159499999,-6.655521333,0.23677817
21,0.0874965000000429,-2.9293370249999997,11.014594554999999,-148.37230685,-1.6679491995,0.010351165999999995,12.043362615,9.426186084,-5.1285531525,3.1336393355
22,0.09166299999992585,-2.819569111,10.94775343,-148.3627472,-2.176634222,-0.7617101665,9.118931293500001,11.154314995,-8.1533131615,0.26446697100000005
23,0.0958295000000362,-2.703680992,10.88120413,-148.3330994,-1.0269319415,0.16180476550000006,10.034239289999999,11.435983180000001,-8.2588565375,2.849859476
24,0.09999599999991915,-2.5589214565000002,10.7829327565,-148.3249893,-1.5862261505,0.7485602794999999,10.526876925,15.38791418,-11.908707145000001,-0.01438239949999999
25,0.10416250000002945,-2.382959962,10.6884293545,-148.292305,-2.3642550709999997,-0.12618546149999998,8.895896675,18.641158105,-11.592309475,2.873783827
26,0.1083289999999124,-2.1924992199999997,10.605301379,-148.27186965,-1.17192933,0.553037002,10.444441795,20.58337784,-10.1526675245,1.5834215285
27,0.1124955000000227,-1.9878197910000002,10.481995104500001,-148.2536621,-1.592201948,0.11439833049999998,11.068125725,22.375624655000003,-14.970148085,1.4234027415
28,0.11666199999990565,-1.7403571009999999,10.339214326,-148.21340175,-1.1677097975,-0.355326444,6.0604393485,27.002940180000003,-17.366275785,3.728488684
29,0.12082850000001595,-1.4770107270000001,10.184430597999999,-148.18523785,-1.824456334,2.0133712295,8.600974798,29.52093601,-18.717381,0.8620993794999999
30,0.1249949999998989,-1.186920911,10.0301513695,-148.13971709999998,-1.2603278455,-0.8339827805000001,13.416592595000001,32.048387525,-18.718759535,4.50759244
31,0.12916150000000926,-0.8615325985,9.840937616000001,-148.09617995000002,-1.0252102315,0.72602579,9.9301090265,36.397415165,-22.893698219999997,4.165752411
32,0.13332800000011955,-0.496569172,9.6293010725,-148.0512581,-1.9165449735,1.484486103,8.219374657,41.065237045,-25.541875835,4.5703573225
33,0.1374945000000025,-0.0892348365,9.3916115765,-148.0014763,-0.9408613889999999,0.434795305,11.628426075,46.169622419999996,-28.64794445,5.209386349
