time,distance(meters),speed(m/s), compass_heading(degrees), pitch(degrees), roll(degrees),height_above_takeoff(meters),North,East,Down
0.0,128.152,0.848816,236.2,10.2,-0.3,13.8,0.0,0.0,0.0
0.10000000000002274,128.09,1.36219,236.3,9.8,-0.1,13.8,0.03354772769487472,0.05239722223351129,6.127225844754225e-10
0.20000000000004547,128.007,1.62826,236.1,10.5,-1.0,13.7,0.07368942382795728,0.1250094918105253,0.1000000019276252
0.30000000000001137,127.89,1.84576,236.0,17.4,-1.7,13.6,0.13048651387365826,0.22706226432920423,0.2000000066118608
0.4000000000000341,127.718,2.02089,236.5,20.7,0.6,13.4,0.23328531888954585,0.36839193991817537,0.40000001517245437
0.5,127.52,2.20905,236.6,10.3,2.5,13.3,0.34620912696520373,0.531983366429356,0.5000000320888722
0.6000000000000227,127.292,2.34953,237.1,4.9,0.4,13.3,0.47219372425173806,0.7239766714051272,0.5000000591978031
0.7000000000000455,127.068,2.46174,237.1,3.1,0.0,13.2,0.5947397523617225,0.9134421137426644,0.6000000918897305
0.8000000000000114,126.825,2.63028,236.8,0.4,0.6,13.2,0.7244114260762107,1.1194721453204655,0.6000001403034367
0.9000000000000341,126.58,2.90369,236.4,-1.6,0.6,13.2,0.8438309775903508,1.3345367022711718,0.6000001956111033
1.0,126.335,2.95316,236.3,0.8,0.6,13.0,0.968417013248704,1.5463478565382638,0.8000002609249517
1.1000000000000227,126.096,2.76336,236.5,0.1,-0.4,12.8,1.0878018553477529,1.7528665715366087,1.0000003348754956
1.2000000000000455,125.834,2.52907,238.9,-1.9,1.1,12.7,1.2311411225207491,1.9748425124414701,1.10000042469067
1.3000000000000114,125.568,2.50839,241.2,-3.5,2.2,12.5,1.3846284797191333,2.194649508684739,1.300000528537195
1.400000000000034,125.306,2.70788,243.0,-2.4,1.5,12.5,1.5233271446693772,2.41800011042099,1.3000006414181533
1.5,125.051,3.11007,244.4,-0.4,0.4,12.6,1.659032258421999,2.6350349825083352,1.2000007598653202
1.6000000000000227,124.771,3.59841,245.4,0.7,-0.2,12.7,1.8149584885417922,2.869833430290205,1.1000009043195869
1.7000000000000455,124.478,3.88213,245.5,1.4,-0.2,12.9,1.9790333090227534,3.115995715958828,0.9000010698650022
1.8000000000000114,124.192,3.62006,245.5,1.6,0.0,13.2,2.126447007484207,3.3615089371027236,0.6000012406994958
1.900000000000034,123.918,3.31746,245.6,1.1,0.2,13.4,2.2673649673194722,3.5974224524764056,0.40000141840015524
2.0,123.629,3.07393,245.5,1.7,0.1,13.6,2.4176104305793835,3.8455932916151037,0.20000161932406813
2.1000000000000227,123.334,3.03494,245.5,2.6,-0.1,13.8,2.580026715751947,4.093565576402829,1.8372033274705046e-06
2.2000000000000455,123.013,3.14858,248.4,3.7,-0.8,13.9,2.7459451194227142,4.370367341540151,-0.09999790955570709
2.3000000000000114,122.699,3.42983,255.9,3.8,-0.5,13.9,2.9034722327686557,4.642709051762127,-0.09999764776088749
2.400000000000034,122.376,3.67678,261.7,1.4,-0.5,14.0,3.0596355250931833,4.925009428249324,-0.19999736359909615
2.5,122.065,3.54127,265.7,0.5,-0.8,14.1,3.2079103465282137,5.199046619497927,-0.29999707168429834
2.6000000000000227,121.72,3.35793,266.8,0.4,-1.4,14.3,3.378249894047791,5.500134008232033,-0.49999673236228315
2.7000000000000455,121.395,3.27574,266.8,1.5,-2.1,14.5,3.530258111901054,5.787734536045305,-0.6999963945094383
2.8000000000000114,121.057,3.32724,266.5,1.4,-2.6,14.5,3.6859822130173194,6.08834826320218,-0.6999960279303623
2.900000000000034,120.734,3.39849,266.5,0.9,-3.4,14.5,3.8301191938867927,6.3780258663941884,-0.6999956598007608
3.0,120.384,3.36666,266.6,2.3,-3.7,14.5,3.9641716507895954,6.702550933171729,-0.6999952448449913
3.1000000000000227,120.055,3.41333,269.6,1.7,-2.6,14.4,4.091213987365906,7.008120929956264,-0.5999948369954864
3.2000000000000455,119.706,3.53772,272.0,1.2,-2.6,14.4,4.223596316991893,7.332577245621293,-0.5999943841179896
3.3000000000000114,119.373,3.84208,273.2,1.6,-2.5,14.5,4.343201087276565,7.645853156433794,-0.6999939376523967
3.400000000000034,119.049,3.74351,274.1,1.9,-2.1,14.6,4.454801815231622,7.95385957686307,-0.7999934828609216
3.5,118.718,3.6061,274.0,2.3,-2.7,14.8,4.564518634616935,8.269663473782703,-0.9999930048390238
3.6000000000000227,118.348,3.52792,272.9,3.1,-3.2,14.9,4.686914802554549,8.62364441148753,-1.0999924460435686
3.7000000000000455,117.997,3.60818,271.2,3.2,-3.2,14.9,4.801272138854326,8.95969363329211,-1.0999918982464578
3.8000000000000114,117.633,3.69943,268.5,3.2,-3.9,14.9,4.8961539187332725,9.32112813519552,-1.099991307946608
3.900000000000034,117.29,3.7375,267.3,4.8,-4.7,14.9,4.9922724208907185,9.658819310222711,-1.099990730940839
4.0,116.905,3.80962,267.4,3.9,-3.3,14.8,5.101544146008618,10.036436344877464,-0.9999900636116137
4.100000000000023,116.533,3.97255,267.5,2.9,-2.7,14.8,5.20033264975525,10.405255760341051,-0.9999893926628598
4.2000000000000455,116.14,4.03429,267.6,2.8,-1.6,14.8,5.2968095488957925,10.79858217511881,-0.9999886589329758
4.300000000000011,115.741,4.00484,267.5,2.4,-0.8,14.9,5.401302182026066,11.194344950418259,-1.0999878882949448
4.400000000000034,115.342,3.99557,267.4,3.0,-1.3,15.0,5.499917481516709,11.594384434292833,-1.1999870920074631
4.5,114.961,4.0857,267.4,3.2,-0.7,15.0,5.593741801656108,11.975522253376955,-1.1999863047518597
4.600000000000023,114.565,4.14294,267.5,3.3,-0.6,15.0,5.689224770073252,12.373644673436385,-1.1999854617092862
4.7000000000000455,114.189,4.2315,267.8,3.7,-0.5,15.0,5.774628951793168,12.753820232368064,-1.1999846367555222
4.800000000000011,113.766,4.37074,268.5,2.8,-0.1,15.0,5.875561686641992,13.179336417849647,-1.1999836797691366
4.900000000000034,113.356,4.51564,268.6,2.4,-0.3,15.0,5.974500631939292,13.59245016063469,-1.199982721331072
5.0,112.91,4.44441,268.8,1.8,-0.4,15.1,6.08661032472447,14.038059386481795,-1.2999816505942263
5.100000000000023,112.453,4.38451,268.7,1.8,-1.0,15.2,6.203083284916577,14.494100691973482,-1.399980519856037
5.2000000000000455,112.018,4.36374,268.7,2.2,-0.8,15.2,6.319307634843954,14.925947869222046,-1.3999794098643905
5.300000000000011,111.602,4.43328,268.4,2.1,0.0,15.2,6.4301342882487305,15.338794281489005,-1.399978320218222
5.400000000000034,111.162,4.47109,268.6,2.1,0.7,15.2,6.539591347829584,15.78058478058275,-1.3999771322083117
5.5,110.719,4.6281,268.8,1.7,1.4,15.1,6.659456498594348,16.2196104131916,-1.2999759068928252
5.600000000000023,110.248,4.78024,268.9,1.3,2.0,15.1,6.796352851333919,16.681371495584436,-1.299974572272792
5.7000000000000455,109.801,4.74423,268.8,0.9,1.9,15.2,6.930926089734653,17.11780103093198,-1.399973272284377
5.800000000000011,109.359,4.6477,268.7,0.7,1.1,15.4,7.063546119088515,17.54831983990197,-1.5999719560311836
5.900000000000034,108.938,4.63626,268.8,1.1,1.3,15.5,7.192033949160629,17.95899755100786,-1.6999706707553446
6.0,108.485,4.66568,268.7,0.7,2.8,15.5,7.329242431083613,18.399573677435594,-1.6999692597443166
6.100000000000023,108.036,4.6536,268.7,0.4,3.2,15.5,7.4739001861634575,18.832772473054195,-1.6999678280135035
6.2000000000000455,107.564,4.6035,268.9,-0.1,4.5,15.4,7.631404844775342,19.285170247839204,-1.5999662893693007
6.300000000000011,107.11,4.70192,268.8,0.1,4.0,15.4,7.792169018361301,19.71480252023309,-1.599964782799291
6.400000000000034,106.604,4.8793,268.8,0.6,2.7,15.4,7.9860187080359815,20.18698021596325,-1.5999630664545368
6.5,106.137,5.01447,268.8,0.8,2.2,15.4,8.170951161358303,20.618559830518013,-1.5999614525294499
6.600000000000023,105.648,4.8889,268.8,0.6,2.1,15.6,8.36600895325097,21.06953794220059,-1.7999597267895506
6.7000000000000455,105.18,4.82391,268.8,0.6,1.6,15.7,8.55390048488185,21.500438171630165,-1.899958039878146
6.800000000000011,104.658,4.83647,268.2,1.0,2.2,15.8,8.766619232633222,21.980627301625866,-1.999956114577219
6.900000000000034,104.181,4.92667,266.8,1.1,3.8,15.8,8.959555865472488,22.41831642314752,-1.999954322939951
7.0,103.685,4.91267,265.6,1.4,4.2,15.8,9.165171928308903,22.8726846295216,-1.999952417927421
7.100000000000023,103.211,4.91677,265.6,0.5,4.5,15.7,9.369695545169014,23.301590814833297,-1.899950568403658
7.2000000000000455,102.767,4.89737,265.6,0.3,4.9,15.6,9.566683152406904,23.70054482879472,-1.799948806569052
7.300000000000011,102.3,5.16375,265.7,1.0,4.4,15.6,9.785458197886694,24.113344953686557,-1.7999469281846023
7.400000000000034,101.774,5.22568,265.7,1.6,4.1,15.7,10.038162715365289,24.57517464534734,-1.8999447735967063
7.5,101.276,5.149,265.7,1.4,3.7,15.9,10.279947720088966,25.01165003247923,-2.0999426910525374
7.600000000000023,100.774,5.07679,265.7,1.3,4.3,16.0,10.531805582176972,25.44622340552597,-2.1999405620763026
7.7000000000000455,100.287,5.13378,265.7,1.1,4.9,16.1,10.788110446994171,25.86113158049175,-2.2999384649125476
7.800000000000011,99.7565,5.2503,265.4,0.4,5.0,16.1,11.051399344917472,26.32254077396631,-2.2999361250543986
7.900000000000034,99.2498,5.27782,265.3,0.0,5.6,16.0,11.30675908184842,26.760885914148055,-2.199933855635752
8.0,98.7209,5.20208,265.8,0.0,4.7,15.9,11.580825863420078,27.214237601170915,-2.099931444419229
